listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,data_da_execucao,atingimento_meta,faturamento_perdido_bloqueio,falta_meta,grupo_criticidade
PBR0003,Porto_Seguro-Estrada_da_Balsa-casa-TOP-3Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Arraial d ajuda",0,306,0.0,11,4991.2,2025-11,0.0,0.2694,0,30,0.0,380.3,27,2025-11-03,0.0,0.0,4991.2,crítico
PIC0125,Bombinhas-Centro-apartamento-JR-3Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Centro",10,463,1669.88,47,2331.55,2025-11,0.45,0.2461,9,30,209.67,233.36,11,2025-11-03,0.72,2096.7,661.6700000000001,atenção
PRY0110,Porto_Seguro-Pataxos-apartamento-SUP-2Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Paraiso dos Pataxós",0,31,3212.88,27,2773.76,2025-11,0.6,0.3147,18,30,215.94,209.92,12,2025-11-03,1.16,0.0,-439.1199999999999,ok
PSD102,Florianopolis-Jurere_Tradicional-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",3,1990,1169.17,16,2934.35,2025-11,0.2593,0.4513,7,30,207.71,238.72,18,2025-11-03,0.4,623.13,1765.1799999999998,crítico
RCI0201,Florianopolis-Ingleses_Norte-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",3,331,1319.49,24,3195.68,2025-11,0.3333,0.3196,9,30,229.89,202.78,18,2025-11-03,0.41,689.67,1876.1899999999998,crítico
RTL0302,Itapema-Canto_Praia-apartamento-JR-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Centro",0,409,2151.52,13,2579.11,2025-11,0.5667,0.2022,17,30,217.06,164.77,13,2025-11-03,0.83,0.0,427.59000000000015,berlinda
RUP0603,Blumenau-Central-apartamento-SUP-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Escola Agrícola",0,465,2906.21,50,856.57,2025-11,0.6333,0.1654,19,30,173.0,122.75,8,2025-11-03,3.39,0.0,-2049.64,meta_subestimada
SKL0507,Penha-Praia-apartamento-SUP-3Q,Carteira 6,SC,"Penha, SC","Penha, SC, Armação",5,134,1855.65,20,4193.09,2025-11,0.32,0.2401,8,30,362.25,311.12,16,2025-11-03,0.44,1811.25,2337.44,crítico
SMB0307,Florianopolis-Canasvieiras_Perto-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,359,2495.08,42,1971.66,2025-11,0.5,0.3351,15,30,202.6,203.07,15,2025-11-03,1.27,0.0,-523.4199999999998,ok
TSO0403,Balneario_Camboriu-Longe-apartamento-MASTER-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Estados",13,43,4535.67,30,3216.82,2025-11,1.0,0.3513,17,30,326.88,,0,2025-11-03,1.41,4249.44,-1318.85,ok
TXP1101,Goiania-Central-apartamento-TOP-2Q,Carteira 1_sys-price,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,198,3024.3,13,1668.15,2025-11,0.3,0.2333,9,30,316.18,310.47,19,2025-11-03,1.81,0.0,-1356.15,ok
VGZ0006,Imbituba-Praia_do_Rosa-casa-SUP-1Q,Carteira 6,SC,"Imbituba, SC","Imbituba, SC, Ibiraquera",2,620,2905.27,53,2448.43,2025-11,0.6071,0.2451,17,30,203.21,184.67,9,2025-11-03,1.19,406.42,-456.84000000000015,ok
VLO0504,Florianopolis-Jurere_Longe-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",4,358,6275.98,16,7660.43,2025-11,0.5385,0.5285,14,30,524.14,491.75,12,2025-11-03,0.82,2096.56,1384.4500000000007,berlinda
VST038,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos Pinheiros",0,123,2007.08,42,1530.85,2025-11,0.3333,0.1234,10,30,263.33,189.59,17,2025-11-03,1.31,0.0,-476.23,ok
WAL0714,Sao_Paulo-Butanta-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Butantã",0,110,3329.24,30,2598.01,2025-11,0.5333,0.4699,16,30,266.76,240.33,12,2025-11-03,1.28,0.0,-731.2299999999996,ok
ATP0003,Porto_Seguro-Pitinga-casa-SUP-4Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Arraial D Ajuda",0,264,0.0,10,3094.67,2025-11,0.0,0.1947,0,30,0.0,479.3,27,2025-11-03,0.0,0.0,3094.67,crítico
CNB011,Especial-CNB-casa-TOP-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",0,591,1547.54,14,3701.03,2025-11,0.1,0.3298,3,30,585.0,666.68,25,2025-11-03,0.42,0.0,2153.4900000000002,crítico
CZZ0502,Urubici-Geral-apartamento-SUP-1Q,Especial,SC,"Urubici, SC","Urubici, SC, Centro",1,22,1609.54,49,1538.22,2025-11,0.2759,0.1338,8,30,230.38,243.81,21,2025-11-03,1.05,230.38,-71.31999999999994,berlinda
DLH0403,Gramado-Centro-apartamento-TOP-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Centro",3,1,11592.06,55,9753.75,2025-11,0.6667,0.6489,18,30,638.67,457.89,9,2025-11-03,1.19,1916.0099999999998,-1838.3099999999995,ok
ECM204,Florianopolis-Lagoa-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Lagoa da Conceição",0,1124,3094.0,23,2256.32,2025-11,0.8333,0.4355,25,30,219.04,272.0,5,2025-11-03,1.37,0.0,-837.6799999999998,ok
LGR204,Florianopolis-Ingleses_Centro-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,1044,2219.22,12,2557.7,2025-11,0.5667,0.4207,17,30,149.94,169.42,12,2025-11-03,0.87,0.0,338.48,berlinda
MBCA0302,Goiania-Leste-apartamento-TOP-1Q,Carteira 1_sys-price,GO,"Goiânia, GO","Goiânia, GO, Jardim Goiás",0,207,146.94,16,1266.2,2025-11,0.0333,0.2418,1,30,224.0,215.45,22,2025-11-03,0.12,0.0,1119.26,crítico
MBCA1704,Goiania-Leste-apartamento-SUP-1Q,Carteira 1_sys-price,GO,"Goiânia, GO","Goiânia, GO, Jardim Goiás",0,772,1735.06,57,1049.75,2025-11,0.3333,0.2168,10,30,173.25,167.56,18,2025-11-03,1.65,0.0,-685.31,ok
MHF1108,Itapema-Canto_Praia-apartamento-TOP-2Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",2,456,2123.48,10,2423.39,2025-11,0.3214,0.2478,9,30,269.92,269.93,15,2025-11-03,0.88,539.84,299.90999999999985,berlinda
MHF1509,Itapema-Canto_Praia-apartamento-TOP-2Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",3,272,2935.4,10,2423.39,2025-11,0.4444,0.2478,12,30,311.75,251.87,15,2025-11-03,1.21,935.25,-512.0100000000002,ok
MHF2001,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",2,326,3316.07,17,1245.76,2025-11,0.75,0.3257,21,30,219.82,268.57,7,2025-11-03,2.66,439.64,-2070.3100000000004,meta_subestimada
MPA107,Salvador-Pituba_Praia-apartamento-SUP-1Q,Carteira 5,BA,"Salvador, BA","Salvador, BA, Pituba",0,480,3716.99,14,1573.3,2025-11,0.6667,0.3311,20,30,206.2,188.88,8,2025-11-03,2.36,0.0,-2143.6899999999996,meta_subestimada
MRE1101,Porto_Belo-Geral-apartamento-SUP-2Q,Carteira 6,SC,"Porto Belo, SC","Porto Belo, SC, Pereque",0,227,3271.58,23,3094.93,2025-11,0.5,0.2277,15,30,254.19,184.33,12,2025-11-03,1.06,0.0,-176.6500000000001,berlinda
NOA0919,Sao_Paulo-Santo_Amaro-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Santo Amaro",0,338,1716.56,156,2710.22,2025-11,0.2,0.4081,6,30,345.33,209.19,21,2025-11-03,0.63,0.0,993.6599999999999,atenção
NWT0706,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,185,3814.18,35,4545.08,2025-11,0.5,0.472,15,30,281.33,318.25,12,2025-11-03,0.84,0.0,730.9000000000001,berlinda
NWT0906,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,221,3319.82,35,4545.08,2025-11,0.4667,0.472,14,30,290.35,282.69,13,2025-11-03,0.73,0.0,1225.2599999999998,atenção
NWT1021,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",1,199,4404.42,35,4545.08,2025-11,0.5862,0.472,17,30,296.94,290.9,10,2025-11-03,0.97,296.94,140.65999999999985,berlinda
NWTA0609,Especial-NWT-apartamento-MASTER-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,208,5541.89,26,5361.2,2025-11,0.3667,0.5855,11,30,488.0,431.53,17,2025-11-03,1.03,0.0,-180.6900000000005,berlinda
PEM1301,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Centro",1,220,1006.31,26,450.13,2025-11,0.3448,0.1337,10,30,122.9,132.24,17,2025-11-03,2.24,122.9,-556.18,meta_subestimada
RGOR0025,Itapema-Meia_Praia-Sul-apartamento-SUP-1Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Castelo Branco",0,201,1944.23,13,2800.53,2025-11,0.5,0.4325,15,30,145.38,170.5,14,2025-11-03,0.69,0.0,856.3000000000002,atenção
ROY0401,Porto_Alegre-Jardim_Botanico-apartamento-SUP-2Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Chácara das Pedras",0,44,502.89,26,1620.53,2025-11,0.1,0.2014,3,30,183.0,191.04,27,2025-11-03,0.31,0.0,1117.6399999999999,crítico
RSR0812,Maceio-Cruz_das_Almas-apartamento-TOP-1Q,Carteira 2,AL,"Maceió, AL","Maceió, AL, Cruz das Almas",0,374,5445.03,52,3634.41,2025-11,0.7667,0.5455,23,30,358.26,179.2,5,2025-11-03,1.5,0.0,-1810.62,ok
SQC0810,Sao_Paulo-Moema-apartamento-SUP-1Q,Carteira 4_sys-price,SP,"São Paulo, SP","São Paulo, SP, Moema",0,276,5319.35,499,2610.74,2025-11,0.7333,0.3688,22,30,290.82,170.88,8,2025-11-03,2.04,0.0,-2708.6100000000006,meta_subestimada
UPP0517,Curitiba-Centro-apartamento-JR-1Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Alto da XV",0,29,294.14,216,1613.6,2025-11,0.0667,0.3993,2,30,155.5,155.96,26,2025-11-03,0.18,0.0,1319.46,crítico
WSH0506,Curitiba-Batel-apartamento-SUP-1Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Bigorrilho",0,18,1345.52,183,1897.84,2025-11,0.2333,0.3494,7,30,226.86,233.09,22,2025-11-03,0.71,0.0,552.3199999999999,atenção
AGA0304,Camaçari-Monte_Gordo-apartamento-SUP-2Q,Carteira 2,BA,"Camaçari, BA","Camaçari, BA, Guarajuba",5,30,0.0,18,2966.07,2025-11,0.0,0.2268,0,30,0.0,294.17,24,2025-11-03,0.0,0.0,2966.07,crítico
BDR522,Florianopolis-Lagoa-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Lagoa da Conceição",0,1283,1022.56,23,2256.32,2025-11,0.4,0.4355,12,30,153.75,216.11,19,2025-11-03,0.45,0.0,1233.7600000000002,crítico
BPM0909,Salvador-Barra-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",0,12,2648.15,195,2712.93,2025-11,0.5667,0.4447,17,30,182.47,237.23,13,2025-11-03,0.98,0.0,64.77999999999975,berlinda
CSN0204,Florianopolis-Centrao-apartamento-JR-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",16,10,0.0,18,2139.69,2025-11,0.0,0.3164,0,30,0.0,211.0,14,2025-11-03,0.0,0.0,2139.69,crítico
DMS0304,Gramado-Centro-apartamento-TOP-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Bairro Belverede",1,260,10353.66,55,9753.75,2025-11,0.6552,0.6489,19,30,727.74,506.8,10,2025-11-03,1.06,727.74,-599.9099999999999,berlinda
MHF1803,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,500,3399.4,17,1245.76,2025-11,0.5667,0.3257,17,30,245.82,197.0,13,2025-11-03,2.73,0.0,-2153.6400000000003,meta_subestimada
NWT0918,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,219,4521.72,35,4545.08,2025-11,0.6667,0.472,20,30,273.4,321.22,9,2025-11-03,0.99,0.0,23.359999999999673,berlinda
PNJ0203,Florianopolis-Ingleses_Centro-apartamento-SUP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,169,1868.9,17,2987.88,2025-11,0.3333,0.1806,10,30,253.8,239.29,17,2025-11-03,0.63,0.0,1118.98,atenção
RFM0025,Santa_Cruz_Cabralia-Coroa_Vermelha-apartamento-SUP-3Q,Carteira 2,BA,"Santa Cruz Cabrália, BA","Santa Cruz Cabrália, BA, Coroa Vermelha",30,204,0.0,18,3160.73,2025-11,,0.2503,0,30,0.0,,0,2025-11-03,0.0,0.0,3160.73,crítico
RGN0205,Florianopolis-Ingleses_Centro-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses Centro",1,37,2679.6,18,2117.79,2025-11,0.4138,0.2159,12,30,252.67,260.13,15,2025-11-03,1.27,252.67,-561.81,ok
RGP302,Florianopolis-Jurere_Tradicional-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,571,5420.87,27,6624.43,2025-11,0.6333,0.5017,19,30,355.68,258.33,9,2025-11-03,0.82,0.0,1203.5600000000004,berlinda
RJF006,Urubici-Geral-casa-TOP-2Q,Carteira 3,SC,"Urubici, SC","Urubici, SC, Aguas Brancas",1,596,0.0,18,2452.59,2025-11,0.0,0.1057,0,30,0.0,519.44,27,2025-11-03,0.0,0.0,2452.59,crítico
SLC0202,Florianopolis-Rio_Vermelho-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,318,1402.52,13,2546.02,2025-11,0.5,0.4009,15,30,112.07,132.43,14,2025-11-03,0.55,0.0,1143.5,atenção
SPT0303,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Itoupava Seca",0,422,631.05,26,450.13,2025-11,0.2333,0.1337,7,30,107.0,125.52,23,2025-11-03,1.4,0.0,-180.91999999999996,ok
TPS302,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,1030,1102.99,24,3347.91,2025-11,0.2333,0.437,7,30,185.43,281.57,21,2025-11-03,0.33,0.0,2244.92,crítico
URA0015,Porto_Seguro-Urbano-casa-JR-2Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Paraíso dos Pataxós",0,702,1963.14,16,2394.0,2025-11,0.4,0.3201,12,30,175.75,164.13,15,2025-11-03,0.82,0.0,430.8599999999999,berlinda
VST014,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos pinheiros",1,457,2096.44,42,1530.85,2025-11,0.4828,0.1234,14,30,245.92,197.47,17,2025-11-03,1.37,245.92,-565.5900000000001,ok
ZNB1604,Salvador-Barra-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",0,1,0.0,195,2712.93,2025-11,0.0,0.4447,0,30,178.63,198.05,20,2025-11-03,0.0,0.0,2712.93,crítico
BFT2905,Goiania-Leste-apartamento-SUP-1Q,Carteira 1_sys-price,GO,"Goiânia, GO","Goiânia, GO, Jardim Goiás",0,268,1260.48,57,1049.75,2025-11,0.3,0.2168,9,30,158.11,151.05,21,2025-11-03,1.2,0.0,-210.73000000000002,ok
BLB1501,Salvador-Barra-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",0,1,1835.72,195,2712.93,2025-11,0.3,0.4447,9,30,223.0,194.39,18,2025-11-03,0.68,0.0,877.2099999999998,atenção
CLE1203,Porto_Belo-Geral-apartamento-SUP-2Q,Carteira 6,SC,"Porto Belo, SC","Porto Belo, SC, Perequê",1,255,3389.09,23,3094.93,2025-11,0.6552,0.2277,19,30,217.42,166.6,10,2025-11-03,1.1,217.42,-294.1600000000003,berlinda
CSC0212,Florianopolis-Ingleses_Norte-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses Norte",0,93,4768.7,49,2235.56,2025-11,0.7667,0.387,23,30,242.09,235.29,7,2025-11-03,2.13,0.0,-2533.14,meta_subestimada
DVM0202,Florianopolis-Itacorubi-apartamento-JR-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Itacorubi",17,316,598.62,20,2257.94,2025-11,0.2308,0.3509,3,30,313.0,313.0,10,2025-11-03,0.27,5321.0,1659.3200000000002,crítico
EIO203,Itapema-Meia_Praia-Norte-apartamento-JR-3Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",7,876,3752.48,13,2102.22,2025-11,0.7826,0.2755,18,30,260.44,190.67,3,2025-11-03,1.79,1823.08,-1650.2600000000002,ok
EJF0702,Balneario_Camboriu-Intermediario-apartamento-SUP-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",8,689,2562.25,55,2596.14,2025-11,0.5909,0.2766,13,30,248.38,218.22,9,2025-11-03,0.99,1987.04,33.88999999999987,berlinda
ELY0201,Florianopolis-Beira_Mar-apartamento-JR-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,710,6112.55,26,2690.25,2025-11,0.8333,0.3516,25,30,329.32,344.6,5,2025-11-03,2.27,0.0,-3422.3,meta_subestimada
IAA1003,Recife-Boa_Viagem-apartamento-TOP-1Q,Carteira 2,PE,"Recife, PE","Recife, PE, Boa Viagem",0,598,2393.75,41,3221.46,2025-11,0.4333,0.3848,13,30,224.31,245.53,15,2025-11-03,0.74,0.0,827.71,atenção
IDP104,Florianopolis-Ingleses_Norte-apartamento-SUP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",6,1852,3854.67,13,3119.27,2025-11,0.5833,0.1887,14,30,350.86,265.1,10,2025-11-03,1.24,2105.16,-735.4000000000001,ok
JBV276,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1065,9965.13,25,7947.66,2025-11,0.6667,0.4701,20,30,673.38,510.0,8,2025-11-03,1.25,0.0,-2017.4699999999993,ok
MAS0603,Salvador-Piata-apartamento-SUP-2Q,Carteira 5,BA,"Salvador, BA","Salvador, BA, Piatã",0,225,825.52,45,2572.3,2025-11,0.1333,0.3466,4,30,223.2,209.67,18,2025-11-03,0.32,0.0,1746.7800000000002,crítico
MNDA0217,Cabo_Frio-Centro-apartamento-SUP-1Q,Carteira 4,RJ,"Cabo Frio, RJ","Cabo Frio, RJ, Braga",3,68,3235.09,46,3050.9,2025-11,0.5185,0.4756,14,30,270.93,232.38,13,2025-11-03,1.06,812.79,-184.19000000000005,berlinda
NWT1414,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,309,5725.44,35,4545.08,2025-11,0.7,0.472,21,30,333.9,341.44,9,2025-11-03,1.26,0.0,-1180.3599999999997,ok
PDU0033,Cabo_Frio-Foguete-casa-JR-1Q,Carteira 4,RJ,"Cabo Frio, RJ","Cabo Frio, RJ, Braga",4,358,1325.36,35,1249.65,2025-11,0.3077,0.2792,8,30,190.88,185.33,15,2025-11-03,1.06,763.52,-75.70999999999981,berlinda
PSOB0912,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,113,2890.88,12,1751.85,2025-11,0.4667,0.2595,14,30,233.79,182.85,13,2025-11-03,1.65,0.0,-1139.0300000000002,ok
RFM0024,Santa_Cruz_Cabralia-Coroa_Vermelha-apartamento-SUP-2Q,Carteira 2,BA,"Santa Cruz Cabrália, BA","Santa Cruz Cabrália, BA, Coroa Vermelha",0,282,1015.84,34,2500.7,2025-11,0.2333,0.2968,7,30,197.71,179.25,20,2025-11-03,0.41,0.0,1484.8599999999997,crítico
SDR0003,Florianopolis-Lagoa-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Lagoa da Conceição",0,298,1490.54,23,2256.32,2025-11,0.4,0.4355,12,30,153.33,225.94,16,2025-11-03,0.66,0.0,765.7800000000002,atenção
SFR0511,Bombinhas-Centro-apartamento-SUP-1Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Centro",0,37,3728.05,32,2844.7,2025-11,0.7,0.4531,21,30,209.95,257.89,9,2025-11-03,1.31,0.0,-883.3500000000004,ok
VLD1002,Balneario_Camboriu-Centro-apartamento-MASTER-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",1,569,2710.83,13,11043.2,2025-11,0.1034,0.5144,3,30,1091.0,1091.0,23,2025-11-03,0.25,1091.0,8332.37,crítico
ZIO0201,Florianopolis-Ingleses_Praia-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses Norte",0,99,1035.3,34,3392.97,2025-11,0.1667,0.4251,5,30,200.0,231.48,23,2025-11-03,0.31,0.0,2357.67,crítico
BDR523,Florianopolis-Lagoa-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Lagoa da Conceição",3,1284,2009.36,23,2256.32,2025-11,0.4444,0.4355,12,30,204.08,195.2,15,2025-11-03,0.89,612.24,246.96000000000026,berlinda
CAV0411,Recife-Boa_Viagem-Bairro-apartamento-JR-1Q,Carteira 2,PE,"Recife, PE","Recife, PE, Boa Viagem",1,227,1243.21,34,1931.9,2025-11,0.4138,0.4127,12,30,124.75,130.82,17,2025-11-03,0.64,124.75,688.69,atenção
CEE202,Cabo_Frio-Centro-apartamento-JR-3Q,Carteira 4,RJ,"Cabo Frio, RJ","Cabo Frio, RJ, Foguete",16,1299,825.84,86,2426.8,2025-11,0.2857,0.2192,4,30,243.0,311.0,8,2025-11-03,0.34,3888.0,1600.96,crítico
CMD0311,Guarapari-Nova_Guarapari-apartamento-SUP-1Q,Carteira 4,ES,"Guarapari, ES","Guarapari, ES, Enseada Azul",3,1,0.0,27,1703.19,2025-11,0.0,0.1644,0,30,0.0,216.96,24,2025-11-03,0.0,0.0,1703.19,crítico
ESB0310,Salvador-Barra-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",0,102,2719.36,195,2712.93,2025-11,0.7,0.4447,21,30,185.43,240.0,9,2025-11-03,1.0,0.0,-6.430000000000291,berlinda
FUA0003,Ubatuba-Praia_do_Lazaro-apartamento-JR-1Q,Carteira 4,SP,"Ubatuba, SP","Ubatuba, SP, Lázaro Praia Domingos Dias",0,33,524.28,19,2617.58,2025-11,0.1,0.3855,3,30,211.0,248.92,24,2025-11-03,0.2,0.0,2093.3,crítico
JBV165,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,464,7113.46,25,7947.66,2025-11,0.5667,0.4701,17,30,545.65,455.5,12,2025-11-03,0.9,0.0,834.1999999999998,berlinda
MHE0114,Florianopolis-Cachoeira_Bom_Jesus-apartamento-MASTER-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Cachoeira do Bom Jesus",0,278,12124.78,11,7630.28,2025-11,0.8333,0.453,25,30,563.88,641.0,4,2025-11-03,1.59,0.0,-4494.500000000001,ok
MHF1909,Itapema-Canto_Praia-apartamento-TOP-2Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,303,1151.42,10,2423.39,2025-11,0.1667,0.2478,5,30,271.83,248.05,22,2025-11-03,0.48,0.0,1271.9699999999998,crítico
MHFB0604,Itapema-Canto_Praia-apartamento-SUP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,457,1261.21,9,2579.11,2025-11,0.3,0.2266,9,30,161.89,183.52,21,2025-11-03,0.49,0.0,1317.9,crítico
NWT0308,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,375,2043.76,35,4545.08,2025-11,0.2333,0.472,7,30,350.0,350.0,21,2025-11-03,0.45,0.0,2501.3199999999997,crítico
NWT1307,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,145,3669.38,35,4545.08,2025-11,0.4333,0.472,13,30,363.23,296.53,17,2025-11-03,0.81,0.0,875.6999999999998,berlinda
PVE0202,Guarapari-Nova_Guarapari-apartamento-JR-2Q,Carteira 4,ES,"Guarapari, ES","Guarapari, ES, Nova Guarapari",0,23,0.0,27,1703.19,2025-11,0.0,0.1644,0,30,0.0,205.44,27,2025-11-03,0.0,0.0,1703.19,crítico
RPV102,Florianopolis-Ingleses_Centro-apartamento-JR-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",13,438,1137.81,136,2821.45,2025-11,0.2941,0.2599,5,30,312.0,243.5,12,2025-11-03,0.4,4056.0,1683.6399999999999,crítico
RST0206,Penha-Praia-casa-SUP-3Q,Carteira 6,SC,"Penha, SC","Penha, SC, Armação",6,268,5083.75,12,4189.84,2025-11,0.75,0.3815,18,30,371.22,288.33,6,2025-11-03,1.21,2227.32,-893.9099999999999,ok
SQS0108,Brasilia-Asa_Sul-apartamento-SUP-2Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Asa Sul",0,38,2692.15,124,4247.38,2025-11,0.4,0.517,12,30,274.42,265.22,18,2025-11-03,0.63,0.0,1555.23,atenção
STL0702,Camboriu-Tabuleiro-apartamento-TOP-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Vila Real",0,681,1602.39,74,3268.25,2025-11,0.2,0.3287,6,30,345.0,345.25,24,2025-11-03,0.49,0.0,1665.86,crítico
TPS103,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,990,901.13,24,3347.91,2025-11,0.1667,0.437,5,30,193.2,248.57,23,2025-11-03,0.27,0.0,2446.7799999999997,crítico
TPS207,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,1030,1701.06,24,3347.91,2025-11,0.3333,0.437,10,30,224.9,280.05,19,2025-11-03,0.51,0.0,1646.85,atenção
