listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,data_da_execucao,atingimento_meta,faturamento_perdido_bloqueio,falta_meta,grupo_criticidade
JBV208,Especial-JBV-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1069,16173.65,34,10718.98,2025-11,0.9667,0.6611,29,30,737.76,1286.0,1,2025-11-11,1.51,0.0,-5454.67,ok
JRR309,Florianopolis-Jurere_Tradicional-apartamento-TOP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",3,142,9921.12,15,9644.52,2025-11,0.7407,0.5372,20,30,633.95,411.5,4,2025-11-11,1.03,1901.8500000000001,-276.60000000000036,berlinda
NWT0606,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,215,5775.91,40,4657.0,2025-11,0.7667,0.5442,23,30,294.3,258.6,5,2025-11-11,1.24,0.0,-1118.9099999999999,ok
ODE1710,Sao_Paulo-Pompeia-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Perdizes",0,136,1817.6,71,2705.63,2025-11,0.3667,0.3976,11,30,200.0,140.54,13,2025-11-11,0.67,0.0,888.0300000000002,atenção
PDM0002,Porto_Seguro-Pataxos-apartamento-SUP-2Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Taperapuan",0,59,1121.91,27,3632.05,2025-11,0.2,0.4027,6,30,194.83,171.13,16,2025-11-11,0.31,0.0,2510.1400000000003,crítico
PLN0415,Brasilia-Lago_Norte-apartamento-SUP-1Q,Carteira 1_sys-price,DF,"Brasília, DF","Guará, DF, Centro",0,761,3589.48,533,3946.55,2025-11,0.6333,0.6467,19,30,196.74,249.36,11,2025-11-11,0.91,0.0,357.07000000000016,berlinda
REI0206,Salvador-Piata-apartamento-SUP-2Q,Carteira 5,BA,"Salvador, BA","Salvador, BA, Piatã",0,39,1189.29,48,3112.94,2025-11,0.2333,0.4551,7,30,206.0,197.2,15,2025-11-11,0.38,0.0,1923.65,crítico
RRA0103,Florianopolis-Praia_Brava-apartamento-TOP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Praia Brava",1,423,1132.2,16,7544.31,2025-11,0.1034,0.4935,3,30,592.0,486.8,15,2025-11-11,0.15,592.0,6412.110000000001,crítico
SOA0107,Salvador-Boca_do_Rio-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Boca do Rio",0,318,1629.44,33,2261.0,2025-11,0.4333,0.4852,13,30,148.62,146.75,12,2025-11-11,0.72,0.0,631.56,atenção
SOA0912,Salvador-Boca_do_Rio-apartamento-SUP-2Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Boca do Rio",0,155,4683.88,16,3097.97,2025-11,0.8,0.5778,24,30,220.29,216.0,5,2025-11-11,1.51,0.0,-1585.9100000000003,ok
SPT0304,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Itoupava Seca",0,533,186.34,31,707.55,2025-11,0.0667,0.2143,2,30,100.0,100.47,19,2025-11-11,0.26,0.0,521.2099999999999,crítico
TXP0903,Goiania-Central-apartamento-SUP-1Q,Carteira 1_sys-price,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,778,2245.61,149,1516.4,2025-11,0.5333,0.3335,16,30,164.25,166.5,12,2025-11-11,1.48,0.0,-729.21,ok
UPP0505,Curitiba-Centro-apartamento-JR-1Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Alto da XV",0,24,1131.71,282,1884.7,2025-11,0.3333,0.5093,10,30,139.4,137.06,17,2025-11-11,0.6,0.0,752.99,atenção
VAS1009,Sao_Paulo-Pompeia-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Pompeia",0,143,1807.96,71,2705.63,2025-11,0.4333,0.3976,13,30,170.46,141.42,12,2025-11-11,0.67,0.0,897.6700000000001,atenção
ALI024,Florianopolis-Cachoeira_Bom_Jesus-casa-SUP-4Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Cachoeira do Bom Jesus",5,739,8677.98,7,8125.34,2025-11,0.48,0.335,12,30,953.42,486.0,6,2025-11-11,1.07,4767.099999999999,-552.6399999999994,berlinda
ATP0001,Porto_Seguro-Pitinga-casa-SUP-4Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Arraial D ajuda",0,207,0.0,9,4557.08,2025-11,0.0,0.2489,0,30,0.0,441.79,19,2025-11-11,0.0,0.0,4557.08,crítico
BSO0101,Itajai-Praia_Brava-apartamento-SUP-1Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Praia dos Amores",0,57,3063.32,10,2766.14,2025-11,0.8,0.5032,24,30,155.29,130.0,6,2025-11-11,1.11,0.0,-297.1800000000003,ok
CAS014,Florianopolis-Estreito-apartamento-JR-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Coqueiros",0,563,1952.43,14,2447.16,2025-11,0.3333,0.3794,10,30,236.2,197.85,13,2025-11-11,0.8,0.0,494.7299999999998,atenção
CCU203,Florianopolis-Praia_Brava-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Praia Brava",1,1192,2260.62,13,2384.46,2025-11,0.3103,0.3017,9,30,334.44,236.2,10,2025-11-11,0.95,334.44,123.84000000000015,berlinda
DOV108,Florianopolis-Ingleses_Norte-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses",0,845,2824.2,58,3045.34,2025-11,0.4667,0.3095,14,30,266.5,227.42,12,2025-11-11,0.93,0.0,221.14000000000033,berlinda
ECF0306,Cabo_Frio-Centro-apartamento-JR-2Q,Carteira 4,RJ,"Cabo Frio, RJ","Cabo Frio, RJ, Centro",0,417,444.8,148,2806.74,2025-11,0.0667,0.3967,2,30,264.0,238.59,17,2025-11-11,0.16,0.0,2361.9399999999996,crítico
EIO6031,Itapema-Meia_Praia-Norte-apartamento-JR-3Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",5,759,3405.89,17,1868.64,2025-11,0.72,0.3468,18,30,220.44,,0,2025-11-11,1.82,1102.2,-1537.2499999999998,ok
LIV1704,Salvador-Graca-apartamento-SUP-1Q,Especial,BA,"Salvador, BA","Salvador, BA, Vitória",0,121,4672.01,38,2896.12,2025-11,0.8333,0.5153,25,30,256.4,194.2,5,2025-11-11,1.61,0.0,-1775.8900000000003,ok
MHE213,Florianopolis-Cachoeira_Bom_Jesus-apartamento-MASTER-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Cachoeira do Bom Jesus",4,617,5773.21,11,7925.17,2025-11,0.4231,0.5347,11,30,622.27,397.29,7,2025-11-11,0.73,2489.08,2151.96,atenção
MHFB0506,Itapema-Canto_Praia-apartamento-SUP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,457,2830.91,9,3362.19,2025-11,0.6,0.347,18,30,176.67,189.6,10,2025-11-11,0.84,0.0,531.2800000000002,berlinda
NBL0910,Porto_Alegre-Jardim_Botanico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Santa Cecília",0,702,1353.98,60,1567.83,2025-11,0.3667,0.3503,11,30,150.18,135.08,13,2025-11-11,0.86,0.0,213.8499999999999,berlinda
NWT0605,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,215,5463.33,40,4657.0,2025-11,0.7667,0.5442,23,30,294.83,335.0,5,2025-11-11,1.17,0.0,-806.3299999999999,ok
ONJ2612,Sao_Paulo-Moema-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Indianópolis",2,273,4136.56,105,4638.45,2025-11,0.6071,0.6021,17,30,301.06,209.25,8,2025-11-11,0.89,602.12,501.8899999999994,berlinda
PAN0301,Salvador-Barra-apartamento-SUP-2Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",5,414,4641.06,29,3912.47,2025-11,0.84,0.5583,21,30,275.29,261.75,4,2025-11-11,1.19,1376.45,-728.5900000000006,ok
PSJ0304,Florianopolis-Jurere_Tradicional-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",3,316,4998.61,33,7035.03,2025-11,0.6296,0.556,17,30,383.41,292.0,5,2025-11-11,0.71,1150.23,2036.42,atenção
RSU3842,Penha-Longe-apartamento-SUP-3Q,Carteira 6,SC,"Penha, SC","Penha, SC, Gravatá",0,303,3278.85,17,3622.27,2025-11,0.5,0.3194,15,30,290.53,162.25,4,2025-11-11,0.91,0.0,343.4200000000001,berlinda
SJS0001,Florianopolis-Ingleses_Centro-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,373,2014.25,14,2707.95,2025-11,0.6333,0.5707,19,30,136.53,161.18,11,2025-11-11,0.74,0.0,693.6999999999998,atenção
SLC0103,Florianopolis-Rio_Vermelho-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,285,1102.45,16,2707.95,2025-11,0.5667,0.5031,17,30,122.47,134.54,13,2025-11-11,0.41,0.0,1605.4999999999998,crítico
TCO0709,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",0,274,1380.96,72,1793.66,2025-11,0.4,0.4337,12,30,131.42,125.0,13,2025-11-11,0.77,0.0,412.70000000000005,atenção
TCO0811,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",0,499,1620.11,72,1793.66,2025-11,0.5333,0.4337,16,30,126.25,120.0,12,2025-11-11,0.9,0.0,173.55000000000018,berlinda
TRS0006,Penha-Beto_Carrero-casa-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Armação",0,164,1460.84,24,1871.07,2025-11,0.3667,0.4848,11,30,156.09,137.38,13,2025-11-11,0.78,0.0,410.23,atenção
TVT1009,Florianopolis-Centrao-apartamento-MASTER-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,589,3891.99,28,5466.75,2025-11,0.4333,0.4759,13,30,401.15,257.0,9,2025-11-11,0.71,0.0,1574.7600000000002,atenção
TXP1803,Goiania-Central-apartamento-SUP-1Q,Carteira 1_sys-price,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,471,1330.96,149,1516.4,2025-11,0.3333,0.3335,10,30,150.4,147.0,15,2025-11-11,0.88,0.0,185.44000000000005,berlinda
VIL0003,Penha-Longe-apartamento-JR-1Q,Carteira 6,SC,"Penha, SC","Penha, SC, Santa Lidia",0,38,1790.54,17,1068.14,2025-11,0.6667,0.2822,20,30,107.0,99.86,7,2025-11-11,1.68,0.0,-722.3999999999999,ok
BTI003,Ubatuba-Praia_Grande-apartamento-SIM-2Q,Carteira 4,SP,"Ubatuba, SP","Ubatuba, SP, Praia Grande",0,634,3520.7,45,2992.74,2025-11,0.6,0.3358,18,30,228.44,184.0,9,2025-11-11,1.18,0.0,-527.96,ok
CET1702,Balneario_Camboriu-Centro-apartamento-TOP-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,1108,9989.68,45,5696.11,2025-11,0.8333,0.4366,25,30,469.0,340.4,5,2025-11-11,1.75,0.0,-4293.570000000001,ok
CNA007,Especial-CNA-casa-MASTER-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",0,1016,11074.77,25,8206.44,2025-11,0.4333,0.4048,13,30,845.73,622.5,12,2025-11-11,1.35,0.0,-2868.33,ok
EHI0802,Itajai-Praia_Brava-apartamento-MASTER-2Q,Carteira 6,SC,"Itajaí, SC","Itajaí, SC, Praia Brava",0,155,9337.86,11,6188.9,2025-11,0.9,0.4913,27,30,379.31,215.0,1,2025-11-11,1.51,0.0,-3148.960000000001,ok
FLT0002,Florianopolis-Centrao-apartamento-SIM-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,211,3129.79,12,1918.53,2025-11,0.7,0.3837,21,30,135.88,111.5,4,2025-11-11,1.63,0.0,-1211.26,ok
IDA101,Florianopolis-Ingleses_Norte-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,682,3980.97,61,3081.68,2025-11,0.4333,0.3272,13,30,352.15,297.11,9,2025-11-11,1.29,0.0,-899.29,ok
ILC2414,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1242,10528.04,16,9179.91,2025-11,0.6667,0.5499,20,30,627.05,588.22,9,2025-11-11,1.15,0.0,-1348.130000000001,ok
MBI022,Pocos_de_Caldas-Geral-apartamento-SUP-3Q,Carteira 4,MG,"Poços de Caldas, MG","Poços de Caldas, MG, Jardim Bandeirantes",0,764,904.06,11,1751.85,2025-11,0.1333,0.2676,4,30,266.0,210.82,17,2025-11-11,0.52,0.0,847.79,atenção
NWT1005,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",1,199,5275.6,40,4657.0,2025-11,0.6552,0.5442,19,30,363.37,344.0,9,2025-11-11,1.13,363.37,-618.6000000000004,ok
NWT1423,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,285,5750.83,40,4657.0,2025-11,0.6333,0.5442,19,30,325.52,308.0,5,2025-11-11,1.23,0.0,-1093.83,ok
ONX1410,Goiania-Central-apartamento-JR-1Q,Carteira 1_sys-price,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,479,2340.07,71,1603.1,2025-11,0.5667,0.3575,17,30,162.6,156.53,15,2025-11-11,1.46,0.0,-736.9700000000003,ok
PMN0901,Porto_Alegre-Jardim_Lindoia-apartamento-SUP-2Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Passo d Areia",1,166,8134.75,10,4619.04,2025-11,0.8966,0.6124,26,30,356.96,351.0,2,2025-11-11,1.76,356.96,-3515.71,ok
PSO0904,Penha-Beto_Carrero-apartamento-TOP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,127,4496.35,16,4132.99,2025-11,0.8333,0.6017,25,30,246.64,223.4,5,2025-11-11,1.09,0.0,-363.3600000000006,berlinda
PZO0905,Ilheus-Sul-apartamento-SUP-2Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, Nossa Senhora da Vitória",0,86,544.16,36,1909.53,2025-11,0.1333,0.2911,4,30,148.0,141.8,15,2025-11-11,0.28,0.0,1365.37,crítico
RCS701,Porto_Belo-Geral-apartamento-SUP-3Q,Carteira 6,SC,"Porto Belo, SC","Porto Belo, SC, Balneário Perequê",4,568,5457.22,13,3503.7,2025-11,0.7308,0.316,19,30,408.53,216.5,4,2025-11-11,1.56,1634.12,-1953.5200000000004,ok
RDM0101,Itapema-Meia_Praia-Norte-apartamento-TOP-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",0,59,5132.21,63,2530.45,2025-11,0.7,0.3331,21,30,295.9,217.63,8,2025-11-11,2.03,0.0,-2601.76,meta_subestimada
SIS0005,Florianopolis-Canto_da_Lagoa-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Lagoa da Conceição",0,129,1634.04,79,2588.84,2025-11,0.4667,0.4645,14,30,134.43,131.6,10,2025-11-11,0.63,0.0,954.8000000000002,atenção
SKL1307,Penha-Praia-apartamento-SUP-3Q,Carteira 6,SC,"Penha, SC","Penha, SC, Armação",7,158,4773.46,22,4285.71,2025-11,0.6522,0.3482,15,30,397.47,180.0,5,2025-11-11,1.11,2782.29,-487.75,ok
SPJ0305,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,516,6364.12,15,6230.75,2025-11,0.8333,0.6136,25,30,313.0,241.75,4,2025-11-11,1.02,0.0,-133.3699999999999,berlinda
STI105,Florianopolis-Ingleses_Centro-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,1026,3674.98,26,2535.76,2025-11,0.6333,0.3439,19,30,250.26,171.0,6,2025-11-11,1.45,0.0,-1139.2199999999998,ok
TCO1115,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",0,80,2329.66,72,1793.66,2025-11,0.6667,0.4337,20,30,132.4,125.0,7,2025-11-11,1.3,0.0,-535.9999999999998,ok
VST006,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos Pinheiros",2,488,2276.61,41,2231.25,2025-11,0.3571,0.1613,10,30,297.0,195.29,14,2025-11-11,1.02,594.0,-45.36000000000013,berlinda
VST021,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos Pinheiros",2,485,3010.18,41,2231.25,2025-11,0.4286,0.1613,12,30,308.75,183.82,11,2025-11-11,1.35,617.5,-778.9299999999998,ok
AIA2200,Barra_Velha-Tabuleiro-casa-JR-3Q,Carteira 3,SC,"Barra Velha, SC","Barra Velha, SC, Barra Velha",12,638,2299.33,9,1532.87,2025-11,0.6667,0.1663,12,30,277.42,213.0,6,2025-11-11,1.5,3329.04,-766.46,ok
ATB2014,Sao_Paulo-Brooklin-apartamento-JR-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Jardim das Acacias",1,213,2808.37,46,3538.59,2025-11,0.6552,0.575,19,30,192.79,142.7,10,2025-11-11,0.79,192.79,730.2200000000003,atenção
CMR204,Florianopolis-Itacorubi-apartamento-TOP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Itacorubi",0,600,4029.66,25,2556.73,2025-11,0.5667,0.5056,17,30,234.15,229.0,9,2025-11-11,1.58,0.0,-1472.9299999999998,ok
DBH0804,Guarapari-Praia_do_Morro-apartamento-JR-3Q,Carteira 4,ES,"Guarapari, ES","Guarapari, ES, Praia do Morro",0,61,819.24,39,1900.43,2025-11,0.2,0.2902,6,30,184.67,173.63,19,2025-11-11,0.43,0.0,1081.19,crítico
DLH0303,Gramado-Centro-apartamento-TOP-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Centro",0,521,8530.99,55,10638.6,2025-11,0.6,0.6864,18,30,663.67,564.0,6,2025-11-11,0.8,0.0,2107.6100000000006,berlinda
ELK0101,Florianopolis-UFSC-apartamento-JR-3Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Córrego Grande",5,334,4232.89,14,2845.3,2025-11,0.64,0.4454,16,30,325.81,267.89,9,2025-11-11,1.49,1629.05,-1387.5900000000001,ok
ILC2309,Especial-ILC-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,822,14573.0,30,11132.4,2025-11,0.9,0.6976,27,30,662.74,517.0,2,2025-11-11,1.31,0.0,-3440.6000000000004,ok
MDT016,São_Miguel_dos_Milagres-Geral-apartamento-SUP-3Q,Carteira 2,AL,"São Miguel dos Milagres, AL","São Miguel dos Milagres, AL, Centro",2,674,2860.9,29,5111.05,2025-11,0.1786,0.4356,5,30,636.0,500.0,14,2025-11-11,0.56,1272.0,2250.15,atenção
MHF0703,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,498,2388.05,17,2947.0,2025-11,0.3667,0.4478,11,30,258.73,234.0,11,2025-11-11,0.81,0.0,558.9499999999998,berlinda
MHF1402,Itapema-Canto_Praia-apartamento-TOP-2Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,438,3961.63,14,3094.94,2025-11,0.5667,0.2903,17,30,278.65,262.56,9,2025-11-11,1.28,0.0,-866.69,ok
NOR0202,Brasilia-Asa_Norte-apartamento-SUP-1Q,Carteira 1_sys-price,DF,"Brasília, DF","Brasília, DF, Asa Norte",0,767,4117.24,109,3139.47,2025-11,0.6,0.6322,18,30,256.87,195.57,7,2025-11-11,1.31,0.0,-977.77,ok
NWT0703,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,185,4791.91,40,4657.0,2025-11,0.5667,0.5442,17,30,310.53,280.0,7,2025-11-11,1.03,0.0,-134.90999999999985,berlinda
OKA128,Florianopolis-Campeche-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0,780,4937.56,24,3140.19,2025-11,0.7,0.4683,21,30,287.52,276.43,7,2025-11-11,1.57,0.0,-1797.3700000000003,ok
PGO309,Pocos_de_Caldas-Geral-apartamento-SUP-1Q,Carteira 4,MG,"Poços de Caldas, MG","Poços de Caldas, MG, São Benedito",0,808,2923.88,31,1401.48,2025-11,0.8333,0.2888,25,30,180.92,120.0,2,2025-11-11,2.09,0.0,-1522.4,meta_subestimada
PSO0504,Penha-Beto_Carrero-apartamento-TOP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,100,3479.46,16,4132.99,2025-11,0.5667,0.6017,17,30,208.95,201.56,9,2025-11-11,0.84,0.0,653.5299999999997,berlinda
RUP0101,Blumenau-Central-apartamento-SUP-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Escola Agrícola",1,465,520.9,61,968.38,2025-11,0.1034,0.2419,3,30,120.38,126.21,14,2025-11-11,0.54,120.38,447.48,atenção
SPJ0102,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,210,5033.17,15,6230.75,2025-11,0.6333,0.6136,19,30,331.58,235.7,10,2025-11-11,0.81,0.0,1197.58,berlinda
SPJ0203,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,518,6085.35,15,6230.75,2025-11,0.6667,0.6136,20,30,359.25,272.0,7,2025-11-11,0.98,0.0,145.39999999999964,berlinda
SPJ0404,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",4,516,4300.54,15,6230.75,2025-11,0.6154,0.6136,16,30,329.5,232.13,8,2025-11-11,0.69,1318.0,1930.21,atenção
STI0205,Florianopolis-Ingleses_Centro-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses Norte",2,19,3290.15,23,2074.85,2025-11,0.7143,0.3316,20,30,203.7,217.37,8,2025-11-11,1.59,407.4,-1215.3000000000002,ok
SVE508,Florianopolis-UFSC-apartamento-TOP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Pantanal",0,772,1048.19,16,2679.84,2025-11,0.2333,0.5048,7,30,195.57,186.0,14,2025-11-11,0.39,0.0,1631.65,crítico
SVO0506,Florianopolis-UFSC-apartamento-SUP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, PANTANAL",0,313,1827.89,40,2727.0,2025-11,0.4,0.4971,12,30,173.58,148.93,14,2025-11-11,0.67,0.0,899.1099999999999,atenção
TCO1210,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",0,509,1585.12,72,1793.66,2025-11,0.5,0.4337,15,30,133.6,120.0,9,2025-11-11,0.88,0.0,208.5400000000002,berlinda
VST019,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos Pinheiros",3,488,1641.03,41,2231.25,2025-11,0.2963,0.1613,8,30,262.38,173.42,12,2025-11-11,0.74,787.14,590.22,atenção
VST036,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC",VST036,1,213,2084.73,41,2231.25,2025-11,0.3103,0.1613,9,30,300.33,204.92,13,2025-11-11,0.93,300.33,146.51999999999998,berlinda
WSH0801,Curitiba-Batel-apartamento-SUP-1Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Bigorrilho",0,213,2285.31,195,2545.75,2025-11,0.3,0.4935,9,30,215.08,171.21,14,2025-11-11,0.9,0.0,260.44000000000005,berlinda
CNB010,Especial-CNB-casa-TOP-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",0,591,2060.43,16,4791.07,2025-11,0.1667,0.5074,5,30,543.6,678.05,19,2025-11-11,0.43,0.0,2730.64,crítico
CNT303,Florianopolis-UFSC-apartamento-SUP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Trindade",0,639,3191.53,40,2727.0,2025-11,0.7667,0.4971,23,30,192.87,180.14,7,2025-11-11,1.17,0.0,-464.5300000000002,ok
CZZ0503,Urubici-Geral-apartamento-SUP-1Q,Especial,SC,"Urubici, SC","Urubici, SC, Centro",0,246,1301.26,49,1401.48,2025-11,0.2,0.1601,6,30,265.67,248.12,17,2025-11-11,0.93,0.0,100.22000000000003,berlinda
ELF0304,Bombinhas-Bombas-apartamento-SUP-1Q,Especial,SC,"Bombinhas, SC","Bombinhas, SC, José Amândio",1,172,4668.28,49,2579.11,2025-11,0.931,0.44,27,30,209.48,130.0,2,2025-11-11,1.81,209.48,-2089.1699999999996,ok
ELF0405,Bombinhas-Bombas-apartamento-SUP-1Q,Especial,SC,"Bombinhas, SC","Bombinhas, SC, José Amândio",0,185,4865.13,49,2579.11,2025-11,1.0,0.44,30,30,189.37,,0,2025-11-11,1.89,0.0,-2286.02,ok
ELF0502,Bombinhas-Bombas-apartamento-SUP-1Q,Especial,SC,"Bombinhas, SC","Bombinhas, SC, José Amândio",2,187,3655.91,49,2579.11,2025-11,0.6429,0.44,18,30,282.33,346.44,9,2025-11-11,1.42,564.66,-1076.7999999999997,ok
ELS0402,Porto_Alegre-Centro_Historico-apartamento-JR-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",0,15,652.01,75,1528.0,2025-11,0.2333,0.4735,7,30,101.57,103.72,18,2025-11-11,0.43,0.0,875.99,crítico
ELU0211,Florianopolis-Jurere_Tradicional-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",2,74,6671.29,18,6829.73,2025-11,0.7143,0.605,20,30,390.35,427.0,6,2025-11-11,0.98,780.7,158.4399999999996,berlinda
IDB0701,Florianopolis-Saco_Grande-apartamento-SUP-3Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Saco Grande",5,2,0.0,8,3984.72,2025-11,0.0,0.338,0,30,0.0,892.0,19,2025-11-11,0.0,0.0,3984.72,crítico
IPC0901,Balneario_Camboriu-Centro-apartamento-TOP-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",11,67,6089.61,45,5696.11,2025-11,0.8947,0.4366,17,30,435.88,353.0,1,2025-11-11,1.07,4794.68,-393.5,berlinda
