listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,data_da_execucao,atingimento_meta,faturamento_perdido_bloqueio,falta_meta,grupo_criticidade,dias_disponiveis,dias_necessarios,potencial_max,potencial_realista,score_bruto,score_normalizado,faixa_prioridade,status_operacional,score_risco_bruto
CMC101,Florianopolis-Ingleses_Norte-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,1046,2649.46,27,2504.17,2025-11,0.5,0.4002,15,30,220.93,229.5,8,2025-11-11,1.06,0.0,-145.28999999999996,berlinda,8,-0.0,4485.46,3567.46,,49.074074074074076,Risco Baixo,🟡 Acima com risco,114.28571428571418
EAC403,Balneario_Camboriu-Centro-apartamento-JR-1Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",2,733,2220.37,31,2053.56,2025-11,0.5357,0.4666,15,30,183.2,141.4,10,2025-11-11,1.08,366.4,-166.80999999999995,berlinda,10,-1.0,3634.37,2977.8498,,47.68518518518518,Risco Baixo,🟡 Acima com risco,111.11111111111101
SKL1003,Penha-Praia-apartamento-SUP-2Q,Carteira 6,SC,"Penha, SC","Penha, SC, Armação",0,37,4002.91,50,3787.89,2025-11,0.7,0.4691,21,30,290.95,196.33,3,2025-11-11,1.06,0.0,-215.01999999999998,berlinda,3,-1.0,4591.9,4415.2029999999995,,9.49074074074074,Sem Risco,🟡 Acima com risco,42.85714285714282
TVT1008,Florianopolis-Centrao-apartamento-MASTER-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,589,5454.21,28,5466.75,2025-11,0.4333,0.4759,13,30,360.11,236.88,8,2025-11-11,1.0,0.0,12.539999999999964,berlinda,8,1.0,7349.25,6275.330832,,95.83333333333334,Risco Alto,🟡 Acima com risco,799.9999999999993
CRM0201,Florianopolis-Canto_da_Lagoa-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canto da Lagoa",0,229,3694.62,15,3406.37,2025-11,0.5333,0.3824,16,30,298.25,257.4,10,2025-11-11,1.08,0.0,-288.25,berlinda,10,-1.0,6268.62,5067.334199999999,,47.68518518518518,Risco Baixo,🟡 Acima com risco,111.11111111111101
IAA1004,Recife-Boa_Viagem-apartamento-TOP-1Q,Carteira 2,PE,"Recife, PE","Recife, PE, Boa Viagem",0,598,4170.65,39,3873.53,2025-11,0.7333,0.6083,22,30,227.32,198.13,8,2025-11-11,1.08,0.0,-297.11999999999944,berlinda,8,-1.0,5755.69,5332.959832,,31.712962962962965,Risco Baixo,🟡 Acima com risco,88.88888888888881
TDC0109,Mata_de_Sao_Joao-Praia_Imbassai-apartamento-TOP-2Q,Carteira 2,BA,"Mata de São João, BA","Mata de São João, BA, Imbassaí",0,9,3560.07,14,3566.83,2025-11,0.5,0.3333,15,30,295.4,299.2,15,2025-11-11,1.0,0.0,6.7599999999997635,berlinda,15,1.0,8048.07,5804.07,,99.76851851851852,Risco Alto,🟡 Acima com risco,1499.9999999999986
CDS0401,Florianopolis-Jurere_Internacional-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurere Internacional",0,145,6597.62,23,6292.55,2025-11,0.7667,0.4589,23,30,362.17,318.67,6,2025-11-11,1.05,0.0,-305.0699999999997,berlinda,6,-0.0,8509.64,8063.565734,,41.66666666666667,Risco Baixo,🟡 Acima com risco,99.99999999999991
HOA0704,Salvador-Ondina_Rio_Vermelho-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Ondina",0,101,3388.76,82,3153.33,2025-11,0.6667,0.5658,20,30,197.15,176.5,8,2025-11-11,1.07,0.0,-235.4300000000003,berlinda,8,-1.0,4800.76,4330.1404,,41.66666666666667,Risco Baixo,🟡 Acima com risco,99.99999999999991
EKD0397,Balneario_Picarras-Geral-casa-TOP-3Q,Carteira 6,SC,"Balneário Piçarras, SC","Balneário Piçarras, SC, Centro",5,101,5303.04,9,5158.22,2025-11,1.0,0.2545,25,30,289.8,,0,2025-11-11,1.03,1449.0,-144.8199999999997,berlinda,0,0.0,,,,1.1574074074074074,Sem Risco,🟡 Acima sem ação,0.0
FDL101,Bombinhas-Bombas-apartamento-JR-2Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Bombas",0,873,2537.61,35,2335.8,2025-11,0.5667,0.3055,17,30,143.35,102.5,6,2025-11-11,1.09,0.0,-201.80999999999995,berlinda,6,-1.0,3152.61,2886.1305,,15.277777777777779,Sem Risco,🟡 Acima com risco,59.99999999999994
ILC1313,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1628,9170.84,16,9179.91,2025-11,0.6667,0.5499,20,30,561.15,574.14,7,2025-11-11,1.0,0.0,9.069999999999709,berlinda,7,1.0,13189.82,11850.293966000001,,93.98148148148148,Risco Alto,🟡 Acima com risco,699.9999999999994
LOF1405,Sao_Paulo-Pinheiros-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Pinheiros",0,166,4308.85,421,4048.72,2025-11,0.6333,0.5848,19,30,253.32,194.67,9,2025-11-11,1.06,0.0,-260.13000000000056,berlinda,9,-1.0,6060.88,5418.410599000001,,56.018518518518526,Risco Médio,🟡 Acima com risco,128.57142857142844
ONP2021,Sao_Paulo-Bela_Vista-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Paraíso",3,170,3603.33,596,3486.42,2025-11,0.7407,0.5791,20,30,213.5,153.71,7,2025-11-11,1.03,640.5,-116.90999999999985,berlinda,7,-0.0,4679.3,4400.300979,,70.83333333333334,Risco Médio,🟡 Acima com risco,174.99999999999986
SSG0304,Florianopolis-UFSC-apartamento-TOP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Córrego Grande",4,737,2686.21,16,2679.84,2025-11,0.5385,0.5048,14,30,233.14,191.88,8,2025-11-11,1.0,932.56,-6.369999999999891,berlinda,8,-0.0,4221.25,3512.82904,,95.83333333333334,Risco Alto,🟡 Acima com risco,799.9999999999993
ILC2106,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1864,9657.01,16,9179.91,2025-11,0.6333,0.5499,19,30,695.37,570.8,5,2025-11-11,1.05,0.0,-477.10000000000036,berlinda,5,-0.0,12511.01,11464.4482,,27.77777777777778,Risco Baixo,🟡 Acima com risco,83.33333333333327
RJE0980,Gramado-Geral-casa-JR-4Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Casa Grande",7,394,6360.59,10,5999.72,2025-11,0.6087,0.447,14,30,606.07,533.5,8,2025-11-11,1.06,4242.490000000001,-360.8699999999999,berlinda,8,-0.0,10628.59,8958.5216,,49.074074074074076,Risco Baixo,🟡 Acima com risco,114.28571428571418
LIV1605,Salvador-Graca-apartamento-TOP-1Q,Especial,BA,"Salvador, BA","Salvador, BA, Vitória",0,157,3673.02,15,3581.56,2025-11,0.5333,0.5526,16,30,285.63,257.73,11,2025-11-11,1.03,0.0,-91.46000000000004,berlinda,11,-0.0,6508.05,5184.9414990000005,,81.71296296296296,Risco Alto,🟡 Acima com risco,274.9999999999998
PSD301,Florianopolis-Jurere_Tradicional-apartamento-SIM-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1990,3132.15,18,3094.45,2025-11,0.5,0.531,15,30,254.13,223.9,10,2025-11-11,1.01,0.0,-37.70000000000027,berlinda,10,-0.0,5371.15,4251.65,,90.27777777777779,Risco Alto,🟡 Acima com risco,499.99999999999955
PSO0802,Penha-Beto_Carrero-apartamento-TOP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,102,4401.58,16,4132.99,2025-11,0.8,0.6017,24,30,224.08,165.67,3,2025-11-11,1.06,0.0,-268.59000000000015,berlinda,3,-1.0,4898.59,4799.188,,9.49074074074074,Sem Risco,🟡 Acima com risco,42.85714285714282
ELS0606,Porto_Alegre-Centro_Historico-apartamento-JR-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",0,60,1557.7,75,1528.0,2025-11,0.5667,0.4735,17,30,108.47,107.11,9,2025-11-11,1.02,0.0,-29.700000000000045,berlinda,9,-0.0,2521.69,2103.993133,,83.33333333333334,Risco Alto,🟡 Acima com risco,299.9999999999998
IDC0102,Florianopolis-UFSC-apartamento-SUP-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Trindade",3,708,3234.65,20,2978.14,2025-11,0.5185,0.4933,14,30,307.21,202.0,10,2025-11-11,1.09,921.6299999999999,-256.5100000000002,berlinda,10,-1.0,5254.65,4282.02,,41.66666666666667,Risco Baixo,🟡 Acima com risco,99.99999999999991
MHFB0503,Itapema-Canto_Praia-apartamento-SUP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,457,3365.89,9,3362.19,2025-11,0.7333,0.347,22,30,170.91,156.86,7,2025-11-11,1.0,0.0,-3.699999999999818,berlinda,7,-0.0,4463.91,4171.068066,,93.98148148148148,Risco Alto,🟡 Acima com risco,699.9999999999994
ORP0305,Gramado-Geral-apartamento-SUP-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Floresta",0,22,6371.88,151,6021.82,2025-11,0.6,0.5465,18,30,389.56,359.6,10,2025-11-11,1.06,0.0,-350.0600000000004,berlinda,10,-0.0,9967.880000000001,8529.48,,64.35185185185185,Risco Médio,🟡 Acima com risco,142.85714285714272
SPJ0204,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,367,6364.33,15,6230.75,2025-11,0.8667,0.6136,26,30,297.42,268.0,3,2025-11-11,1.02,0.0,-133.57999999999993,berlinda,3,-0.0,7168.33,7061.1568,,41.66666666666667,Risco Baixo,🟡 Acima com risco,99.99999999999991
ACE0201,Florianopolis-Canasvieiras_Meio-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,732,3065.62,18,2836.34,2025-11,0.5,0.3185,15,30,277.27,208.0,9,2025-11-11,1.08,0.0,-229.27999999999975,berlinda,9,-1.0,4937.62,4001.62,,41.66666666666667,Risco Baixo,🟡 Acima com risco,99.99999999999991
PAI0303,Salvador-Barra-apartamento-JR-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",0,345,2859.09,119,2773.76,2025-11,0.6667,0.5696,20,30,161.4,133.1,10,2025-11-11,1.03,0.0,-85.32999999999993,berlinda,10,-0.0,4190.09,3746.4677,,79.16666666666666,Risco Médio,🟡 Acima com risco,249.99999999999977
IBE104,Florianopolis-Canasvieiras_Meio-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",6,803,2877.53,18,2836.34,2025-11,0.5417,0.3185,13,30,255.77,190.0,4,2025-11-11,1.01,1534.6200000000001,-41.190000000000055,berlinda,4,-0.0,3637.53,3289.222,,73.61111111111111,Risco Médio,🟡 Acima com risco,199.99999999999983
IPTR0241,Balneario_Camboriu-Centro-apartamento-MASTER-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",11,37,7653.48,15,7179.67,2025-11,0.8421,0.5188,16,30,641.13,,0,2025-11-11,1.07,7052.43,-473.8099999999995,berlinda,0,0.0,,,,1.1574074074074074,Sem Risco,🟡 Acima sem ação,0.0
CEG0202,Florianopolis-Jurere_Longe-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",8,523,3605.52,18,3417.68,2025-11,0.7727,0.3678,17,30,250.65,188.33,3,2025-11-11,1.05,2005.2,-187.84000000000015,berlinda,3,-0.0,4170.51,4042.087773,,11.342592592592593,Sem Risco,🟡 Acima com risco,49.99999999999996
ILC3413,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1971,9623.27,16,9179.91,2025-11,0.6333,0.5499,19,30,602.16,571.29,7,2025-11-11,1.05,0.0,-443.3600000000006,berlinda,7,-0.0,13622.3,12155.855699,,50.46296296296296,Risco Médio,🟡 Acima com risco,116.66666666666657
DME025,Florianopolis-Jurere_Internacional-casa-SUP-4Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",9,207,14081.49,15,13023.06,2025-11,0.8571,0.4177,18,30,1008.06,400.0,1,2025-11-11,1.08,9072.539999999999,-1058.4300000000003,berlinda,1,-2.0,14481.49,14424.33,,2.7777777777777777,Sem Risco,🟡 Acima com risco,11.111111111111102
ILC1406,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1165,10044.95,16,9179.91,2025-11,0.6667,0.5499,20,30,723.3,595.78,9,2025-11-11,1.09,0.0,-865.0400000000009,berlinda,9,-1.0,15406.970000000001,13619.808734,,33.56481481481482,Risco Baixo,🟡 Acima com risco,89.99999999999991
CPJ504,Florianopolis-Jurere_Internacional-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,201,6515.17,23,6292.55,2025-11,0.7,0.4589,21,30,367.1,288.5,4,2025-11-11,1.04,0.0,-222.6199999999999,berlinda,4,-0.0,7669.17,7322.97,,25.694444444444443,Risco Baixo,🟡 Acima com risco,79.99999999999993
MHE003,Florianopolis-Cachoeira_Bom_Jesus-apartamento-MASTER-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Cachoeira do Bom Jesus",13,1132,8063.62,11,7925.17,2025-11,0.8824,0.5347,15,30,631.73,,0,2025-11-11,1.02,8212.49,-138.44999999999982,berlinda,0,0.0,,,,1.1574074074074074,Sem Risco,🟡 Acima sem ação,0.0
DLH0204,Gramado-Centro-apartamento-TOP-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Centro",2,450,11131.45,55,10638.6,2025-11,0.75,0.6864,21,30,684.48,490.0,4,2025-11-11,1.05,1368.96,-492.85000000000036,berlinda,4,-1.0,13091.45,12601.45,,19.212962962962962,Sem Risco,🟡 Acima com risco,66.66666666666661
ACO803,Balneario_Camboriu-Centro-apartamento-SUP-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",3,605,4268.52,69,4233.64,2025-11,0.5926,0.4374,16,30,302.0,196.4,10,2025-11-11,1.01,906.0,-34.88000000000011,berlinda,10,-0.0,6232.52,5432.3864,,90.27777777777779,Risco Alto,🟡 Acima com risco,499.99999999999955
FLT0004,Florianopolis-Centrao-apartamento-SIM-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,317,2109.31,12,1918.53,2025-11,0.5667,0.3837,17,30,152.18,108.64,11,2025-11-11,1.1,0.0,-190.77999999999997,berlinda,11,-1.0,3304.35,2786.539168,,41.66666666666667,Risco Baixo,🟡 Acima com risco,99.99999999999991
JBV328,Especial-JBV-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1200,11429.6,34,10718.98,2025-11,0.7333,0.6611,22,30,689.36,676.33,6,2025-11-11,1.07,0.0,-710.6200000000008,berlinda,6,-1.0,15487.580000000002,14405.316734,,22.685185185185187,Risco Baixo,🟡 Acima com risco,74.99999999999994
RVN2003,Itapema-Praia_Centro-apartamento-SUP-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Tabuleiro dos Oliveiras",1,331,3117.72,17,2868.65,2025-11,0.8621,0.4165,25,30,157.92,154.25,4,2025-11-11,1.09,157.92,-249.0699999999997,berlinda,4,-1.0,3734.72,3649.6357,,8.333333333333332,Sem Risco,🟡 Acima com risco,39.999999999999964
AHO1402,Porto_Alegre-Jardim_Botanico-apartamento-TOP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Petrópolis",0,859,2217.05,29,2211.22,2025-11,0.4333,0.3096,13,30,205.54,218.33,15,2025-11-11,1.0,0.0,-5.830000000000382,berlinda,15,-0.0,5492.0,3636.0858350000003,,99.76851851851852,Risco Alto,🟡 Acima com risco,1499.9999999999986
ILC3103,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1494,9634.77,16,9179.91,2025-11,0.6,0.5499,18,30,634.17,563.75,8,2025-11-11,1.05,0.0,-454.8600000000006,berlinda,8,-0.0,14144.77,12340.77,,58.333333333333336,Risco Médio,🟡 Acima com risco,133.33333333333323
CEC0801,Salvador-UFBA-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Ondina",0,113,3403.33,16,3201.99,2025-11,0.6333,0.5369,19,30,242.21,192.67,9,2025-11-11,1.06,0.0,-201.34000000000015,berlinda,9,-1.0,5137.36,4501.491199,,56.018518518518526,Risco Médio,🟡 Acima com risco,128.57142857142844
NOR0102,Brasilia-Asa_Norte-apartamento-SUP-2Q,Carteira 1_sys-price,DF,"Brasília, DF","Brasília, DF, Asa Norte",2,767,4312.51,39,4025.17,2025-11,0.7143,0.6356,20,30,512.8,208.67,6,2025-11-11,1.07,1025.6,-287.34000000000015,berlinda,6,-1.0,5564.530000000001,5206.827886,,22.685185185185187,Risco Baixo,🟡 Acima com risco,74.99999999999994
OKA0135,Florianopolis-Campeche-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0,46,2550.1,25,2388.5,2025-11,0.4667,0.4993,14,30,210.5,239.31,13,2025-11-11,1.07,0.0,-161.5999999999999,berlinda,13,-0.0,5661.13,4002.0177009999998,,68.51851851851852,Risco Médio,🟡 Acima com risco,162.49999999999986
RLA0201,Gramado-Geral-apartamento-TOP-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Tres Pinheiros",0,267,10099.61,91,9264.58,2025-11,0.9667,0.6408,29,30,471.55,396.0,1,2025-11-11,1.09,0.0,-835.0300000000007,berlinda,1,-2.0,10495.61,10482.423200000001,,2.314814814814815,Sem Risco,🟡 Acima com risco,9.999999999999991
SPJ0501,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,382,6672.02,15,6230.75,2025-11,0.9,0.6136,27,30,317.56,223.0,2,2025-11-11,1.07,0.0,-441.27000000000044,berlinda,2,-1.0,7118.02,7073.42,,5.324074074074074,Sem Risco,🟡 Acima com risco,24.99999999999998
VST013,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos Pinheiros",2,487,2349.39,41,2231.25,2025-11,0.3929,0.1613,11,30,277.18,224.5,12,2025-11-11,1.05,554.36,-118.13999999999987,berlinda,12,-0.0,5043.389999999999,3407.8626,,73.61111111111111,Risco Médio,🟡 Acima com risco,199.99999999999983
ELF0407,Bombinhas-Bombas-apartamento-SUP-1Q,Especial,SC,"Bombinhas, SC","Bombinhas, SC, José Amândio",1,172,2738.99,49,2579.11,2025-11,0.4483,0.44,13,30,246.15,346.44,9,2025-11-11,1.06,246.15,-159.87999999999965,berlinda,9,-0.0,5856.95,4136.771468,,56.018518518518526,Risco Médio,🟡 Acima com risco,128.57142857142844
VST034,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos Pinheiros",2,234,2375.58,41,2231.25,2025-11,0.4286,0.1613,12,30,239.83,194.18,11,2025-11-11,1.06,479.66,-144.32999999999993,berlinda,11,-0.0,4511.5599999999995,3291.061028,,66.89814814814815,Risco Médio,🟡 Acima com risco,157.142857142857
DLH0201,Gramado-Centro-apartamento-TOP-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Centro",1,396,11582.11,55,10638.6,2025-11,0.7241,0.6864,21,30,708.57,432.4,5,2025-11-11,1.09,708.57,-943.5100000000002,berlinda,5,-2.0,13744.11,13147.6142,,11.342592592592593,Sem Risco,🟡 Acima com risco,49.99999999999996
RMI201,Florianopolis-Ingleses_Praia-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses Norte",0,1178,3798.24,37,3730.47,2025-11,0.5333,0.5144,16,30,266.94,240.0,12,2025-11-11,1.02,0.0,-67.76999999999998,berlinda,12,-0.0,6678.24,5334.144,,87.03703703703704,Risco Alto,🟡 Acima com risco,399.99999999999966
SJE0103,Florianopolis-Canajure-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,375,2930.84,32,2890.51,2025-11,0.5667,0.4239,17,30,198.18,218.17,12,2025-11-11,1.01,0.0,-40.32999999999993,berlinda,12,-0.0,5548.88,4414.483268,,92.12962962962963,Risco Alto,🟡 Acima com risco,599.9999999999995
DLH0302,Gramado-Centro-apartamento-TOP-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Centro",1,479,11247.23,55,10638.6,2025-11,0.7931,0.6864,23,30,645.13,387.5,6,2025-11-11,1.06,645.13,-608.6299999999992,berlinda,6,-1.0,13572.23,13091.1875,,29.398148148148145,Risco Baixo,🟡 Acima com risco,85.71428571428564
DNAG1702,Goiania-Central-apartamento-TOP-1Q,Carteira 1_sys-price,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,107,1665.58,53,1579.58,2025-11,0.3667,0.3282,11,30,179.55,187.44,16,2025-11-11,1.05,0.0,-86.0,berlinda,16,-0.0,4664.62,2765.327968,,80.55555555555556,Risco Alto,🟡 Acima com risco,266.66666666666646
SOA0608,Salvador-Boca_do_Rio-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Boca do Rio",0,330,2251.27,33,2261.0,2025-11,0.6333,0.4852,19,30,148.58,164.33,9,2025-11-11,1.0,0.0,9.730000000000018,berlinda,9,1.0,3730.24,3187.901701,,97.22222222222221,Risco Alto,🟡 Acima com risco,899.9999999999992
VNVA0801,Itapema-Praia_Centro-apartamento-SUP-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Tabuleiro dos Oliveiras",0,164,3023.29,17,2868.65,2025-11,0.6333,0.4165,19,30,198.63,174.67,9,2025-11-11,1.05,0.0,-154.63999999999987,berlinda,9,-0.0,4595.32,4018.8565989999997,,65.97222222222221,Risco Médio,🟡 Acima com risco,149.9999999999999
RMM0206,Florianopolis-Ingleses_Centro-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,31,2386.4,24,2370.27,2025-11,0.3667,0.316,11,30,214.33,209.67,9,2025-11-11,1.01,0.0,-16.13000000000011,berlinda,9,-0.0,4273.43,3078.373901,,88.6574074074074,Risco Alto,🟡 Acima com risco,449.9999999999996
NWT1006,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,199,5016.37,40,4657.0,2025-11,0.6667,0.5442,20,30,303.7,285.11,9,2025-11-11,1.08,0.0,-359.3699999999999,berlinda,9,-1.0,7582.360000000001,6727.115533,,41.66666666666667,Risco Baixo,🟡 Acima com risco,99.99999999999991
HAL103,Florianopolis-Novo_Campeche-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",2,820,6007.76,45,5541.43,2025-11,0.7857,0.5773,22,30,329.95,285.67,3,2025-11-11,1.08,659.9,-466.3299999999999,berlinda,3,-1.0,6864.77,6681.112757,,6.944444444444445,Sem Risco,🟡 Acima com risco,33.33333333333331
PSOA0607,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,93,2160.42,16,1970.83,2025-11,0.4,0.3803,12,30,202.25,152.75,16,2025-11-11,1.1,0.0,-189.59000000000015,berlinda,16,-1.0,4604.42,3138.02,,65.27777777777779,Risco Médio,🟡 Acima com risco,145.45454545454533
RMI0007,Florianopolis-Ingleses_Praia-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",5,680,3172.89,58,2887.02,2025-11,0.68,0.3954,17,30,219.0,241.86,7,2025-11-11,1.1,1095.0,-285.8699999999999,berlinda,7,-1.0,4865.91,4324.1436,,17.824074074074073,Sem Risco,🟡 Acima com risco,63.63636363636358
ACO1103,Balneario_Camboriu-Centro-apartamento-TOP-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",3,107,5851.52,33,5387.18,2025-11,0.8519,0.5106,23,30,338.04,222.25,4,2025-11-11,1.09,1014.1200000000001,-464.34000000000015,berlinda,4,-2.0,6740.52,6608.859100000001,,8.333333333333332,Sem Risco,🟡 Acima com risco,39.999999999999964
VLE002,Bombinhas-Mariscal-apartamento-JR-2Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Mariscal",0,1494,2576.97,34,2440.91,2025-11,0.3667,0.3343,11,30,258.82,198.0,8,2025-11-11,1.06,0.0,-136.05999999999995,berlinda,8,-0.0,4160.969999999999,3157.8228,,49.074074074074076,Risco Baixo,🟡 Acima com risco,114.28571428571418
TBS106,Florianopolis-Novo_Campeche-apartamento-MASTER-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",3,949,7483.69,55,6978.07,2025-11,0.6667,0.5602,18,30,517.56,453.29,7,2025-11-11,1.07,1552.6799999999998,-505.6199999999999,berlinda,7,-1.0,10656.72,9599.149100999999,,30.555555555555557,Risco Baixo,🟡 Acima com risco,87.49999999999993
ENU011,Ubatuba-Praia_Grande-apartamento-JR-2Q,Carteira 4,SP,"Ubatuba, SP","Ubatuba, SP, Praia Grande",9,568,4517.66,188,4235.58,2025-11,0.8571,0.4506,18,30,296.94,272.0,1,2025-11-11,1.07,2672.46,-282.0799999999999,berlinda,1,-1.0,4789.66,4750.7912,,3.4722222222222223,Sem Risco,🟡 Acima com risco,12.49999999999999
RGF0711,Salvador-Flamengo-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Itapuã",0,93,3439.23,30,3310.55,2025-11,0.7667,0.5018,23,30,189.0,168.25,4,2025-11-11,1.04,0.0,-128.67999999999984,berlinda,4,-0.0,4112.23,3955.2191000000003,,25.694444444444443,Risco Baixo,🟡 Acima com risco,79.99999999999993
ADC105,Florianopolis-Cachoeira_Bom_Jesus-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Cachoeira do Bom Jesus",5,1083,5911.26,28,5632.31,2025-11,0.6,0.4328,15,30,610.2,331.25,8,2025-11-11,1.05,3051.0,-278.9499999999998,berlinda,8,-0.0,8561.26,7501.26,,58.333333333333336,Risco Médio,🟡 Acima com risco,133.33333333333323
RHE201,Bombinhas-Mariscal-casa-JR-2Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Morrinhos",3,575,2113.68,18,1968.24,2025-11,0.6296,0.3944,17,30,156.29,108.17,6,2025-11-11,1.07,468.87,-145.43999999999983,berlinda,6,-1.0,2762.7,2522.302992,,22.685185185185187,Risco Baixo,🟡 Acima com risco,74.99999999999994
