listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,data_da_execucao,atingimento_meta,grupo_criticidade,falta_meta,dias_necessarios,potencial_max,potencial_realista,score_bruto,score_normalizado,prioridade,status_operacional
EDE,Florianopolis-Cachoeira_Bom_Jesus-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Cachoeira do Bom Jesus",0,250,1946.37,8,2365.0,2025-10,0.4516,0.1791,14,31,158.3,160.22,9,2025-10-06,0.82,berlinda,418.6300000000001,3.0,3388.35,2597.568168,9.453544552501764,51.369863013698634,Média,🟢 Abaixo viável
GRI1506,Itapema-Praia_Itapema-apartamento-TOP-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Morretes",0,22,3195.6,15,3385.55,2025-10,0.5161,0.2893,16,31,174.6,178.17,6,2025-10-06,0.94,berlinda,189.95000000000027,2.0,4264.62,3747.321222,4.99821173812232,33.56164383561644,Baixa,🟢 Abaixo viável
ILC2412,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",7,1940,5123.64,16,5851.91,2025-10,0.5833,0.4525,14,31,437.94,383.63,8,2025-10-06,0.88,berlinda,728.2699999999995,2.0,8192.68,6913.8110320000005,23.87137021075169,91.55251141552512,Crítica,🟢 Abaixo viável
JBV141,Especial-JBV-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1518,6546.78,30,7567.62,2025-10,0.5484,0.5968,17,31,2165.0,379.38,13,2025-10-06,0.87,berlinda,1020.8400000000001,3.0,11478.72,9251.455896,17.058920294623675,81.05022831050228,Crítica,🟢 Abaixo viável
VEL0102,Guarapari-Centro-apartamento-JR-2Q,Carteira 4,ES,"Guarapari, ES","Guarapari, ES, Centro",0,196,1979.7,12,1830.93,2025-10,0.4516,0.2505,14,31,167.4,150.06,16,2025-10-06,1.08,berlinda,-148.76999999999998,-0.0,4380.66,3063.973536,-12.192943586046434,8.67579908675799,Baixa,🟢 Acima com folga
CNB011,Especial-CNB-casa-TOP-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",0,560,3282.41,15,3941.66,2025-10,0.0968,0.3888,3,31,728.0,579.52,23,2025-10-06,0.83,berlinda,659.25,2.0,16611.37,4572.653328,48.46290141716942,98.63013698630137,Crítica,🟢 Abaixo viável
LGR204,Florianopolis-Ingleses_Centro-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,1013,1545.55,18,1424.84,2025-10,0.5161,0.3457,16,31,119.19,111.33,12,2025-10-06,1.08,berlinda,-120.71000000000004,-1.0,2881.51,2235.038956,9.43168657533478,51.141552511415526,Média,🟢 Acima com folga
MRE1101,Porto_Belo-Geral-apartamento-SUP-2Q,Carteira 6,SC,"Porto Belo, SC","Porto Belo, SC, Pereque",1,196,2258.86,17,2627.78,2025-10,0.5333,0.2051,16,31,170.88,148.07,14,2025-10-06,0.86,berlinda,368.9200000000001,3.0,4331.84,3364.380234,6.929294486854556,38.35616438356164,Baixa,🟢 Abaixo viável
NWT0706,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,154,3495.49,30,4057.04,2025-10,0.5484,0.5207,17,31,286.12,285.27,11,2025-10-06,0.86,berlinda,561.5500000000002,2.0,6633.459999999999,5216.352747999999,19.742641001814135,85.61643835616438,Crítica,🟢 Abaixo viável
NWT0906,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,190,4259.46,30,4057.04,2025-10,0.6129,0.5207,19,31,256.95,315.92,12,2025-10-06,1.05,berlinda,-202.42000000000007,-0.0,8050.5,6582.988416,-15.76236034152979,5.707762557077626,Baixa,🟢 Acima com folga
NWT1021,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,168,4299.95,30,4057.04,2025-10,0.5161,0.5207,16,31,369.25,281.89,9,2025-10-06,1.06,berlinda,-242.90999999999985,-0.0,6836.959999999999,5609.300861,-16.877797581487968,5.47945205479452,Baixa,🟢 Acima com folga
RSR0812,Maceio-Cruz_das_Almas-apartamento-MASTER-1Q,Carteira 2,AL,"Maceió, AL","Maceió, AL, Cruz das Almas",0,343,4749.19,61,5566.99,2025-10,0.7419,0.6349,23,31,279.35,259.88,8,2025-10-06,0.85,berlinda,817.8000000000002,4.0,6828.23,6291.629776,9.544200007544474,52.054794520547944,Média,🟢 Abaixo viável
CBU203,Florianopolis-Novo_Campeche-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",4,364,2922.14,22,3210.45,2025-10,0.6296,0.2549,17,31,220.06,236.0,8,2025-10-06,0.91,berlinda,288.30999999999995,2.0,4810.139999999999,4110.8248,10.596825990125991,55.70776255707762,Média,🟢 Abaixo viável
CFE0503,Florianopolis-Beira_Mar-apartamento-SUP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Agronômica",0,5,2233.79,14,2646.76,2025-10,0.4194,0.2797,13,31,186.85,213.29,14,2025-10-06,0.84,berlinda,412.97000000000025,2.0,5219.85,3486.143564,16.639659678248133,80.36529680365297,Crítica,🟢 Abaixo viável
CNA008,Especial-CNA-casa-MASTER-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",0,985,6410.4,23,7494.02,2025-10,0.3871,0.3161,12,31,691.5,703.0,15,2025-10-06,0.86,berlinda,1083.6200000000008,2.0,16955.4,10492.369499999999,50.8261827430405,99.31506849315068,Crítica,🟢 Abaixo viável
CNA010,Especial-CNA-casa-MASTER-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",0,985,6123.87,23,7494.02,2025-10,0.3226,0.3161,10,31,762.9,684.89,18,2025-10-06,0.82,berlinda,1370.1500000000005,3.0,18451.89,10100.889252,41.74003776789139,98.17351598173516,Crítica,🟢 Abaixo viável
COA0314,Brasilia-Setor_Hoteleiro-apartamento-SUP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Asa Norte",0,730,3373.42,101,3543.65,2025-10,0.5161,0.4508,16,31,245.06,282.25,12,2025-10-06,0.95,berlinda,170.23000000000002,1.0,6760.42,5121.4507,13.558736754476316,70.31963470319634,Média,🟢 Abaixo viável
EJO0403,Florianopolis-Centrao-apartamento-JR-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",1,362,1588.89,50,1566.78,2025-10,0.4,0.2903,12,31,155.67,134.88,17,2025-10-06,1.01,berlinda,-22.110000000000127,-0.0,3881.8500000000004,2506.074,-1.9033921801401712,21.91780821917808,Baixa,🟢 Acima com folga
NWT1223,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",4,294,4272.34,30,4057.04,2025-10,0.6296,0.5207,17,31,387.35,346.38,8,2025-10-06,1.05,berlinda,-215.30000000000018,-0.0,7043.38,6016.986784000001,-18.381779326799847,4.5662100456621,Baixa,🟢 Acima com folga
PBR0003,Porto_Seguro-Estrada_da_Balsa-casa-TOP-3Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Arraial d ajuda",9,275,7360.24,16,8692.83,2025-10,0.6818,0.4721,15,31,529.94,548.6,5,2025-10-06,0.85,berlinda,1332.5900000000001,3.0,10103.24,9230.4174,28.033021620500268,94.06392694063926,Crítica,🟢 Abaixo viável
PIC0125,Bombinhas-Centro-apartamento-JR-3Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Centro",5,432,2098.28,33,2277.41,2025-10,0.6538,0.198,17,31,141.41,192.67,9,2025-10-06,0.92,berlinda,179.12999999999965,1.0,3832.3100000000004,3231.9888140000003,15.154485621824763,76.71232876712328,Média,🟢 Abaixo viável
RUP0603,Blumenau-Central-apartamento-SUP-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Escola Agrícola",0,434,6309.5,69,6919.81,2025-10,0.5161,0.4574,16,31,508.36,281.5,14,2025-10-06,0.91,berlinda,610.3100000000004,3.0,10250.5,8343.4501,8.27586619671157,45.4337899543379,Baixa,🟢 Abaixo viável
TSO0403,Balneario_Camboriu-Longe-apartamento-MASTER-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Estados",0,12,4425.75,28,4436.15,2025-10,0.7097,0.3457,22,31,246.05,328.67,9,2025-10-06,1.0,berlinda,10.399999999999636,1.0,7383.780000000001,6525.063891,0.7705257937625828,26.027397260273972,Baixa,🟢 Acima com folga
VGZ0006,Imbituba-Praia_do_Rosa-casa-SUP-1Q,Carteira 6,SC,"Imbituba, SC","Imbituba, SC, Ibiraquera",0,589,1606.28,42,1742.54,2025-10,0.3548,0.1746,11,31,173.73,127.53,17,2025-10-06,0.92,berlinda,136.26,2.0,3774.29,2375.489948,4.986180460706784,33.33333333333333,Baixa,🟢 Abaixo viável
NWT0807,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,294,4455.07,30,4057.04,2025-10,0.5806,0.5207,18,31,292.5,290.0,13,2025-10-06,1.1,berlinda,-398.02999999999975,-1.0,8225.07,6643.932,28.451457220042183,94.29223744292237,Crítica,🟢 Acima com folga
HRE0025,Ubatuba-Toninhas-apartamento-SUP-2Q,Carteira 4,SP,"Ubatuba, SP","Ubatuba, SP, Toninhas",1,324,4325.71,98,4817.27,2025-10,0.6667,0.4427,20,31,275.45,279.0,9,2025-10-06,0.9,berlinda,491.5600000000004,2.0,6836.71,5999.7937,14.23474706628444,73.0593607305936,Média,🟢 Abaixo viável
MRD0061,Balneario_Camboriu-Centro-apartamento-SUP-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,69,3468.19,63,3201.52,2025-10,0.4516,0.294,14,31,335.0,317.31,13,2025-10-06,1.08,berlinda,-266.6700000000001,-0.0,7593.219999999999,5331.053548,-26.43027615007871,1.36986301369863,Baixa,🟢 Acima com folga
OGD0704,Florianopolis-Beira_Mar-apartamento-TOP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,40,1706.37,12,1751.64,2025-10,0.2581,0.243,8,31,306.44,304.91,22,2025-10-06,0.97,berlinda,45.27000000000021,1.0,8414.39,3437.709962,7.880201239980853,43.15068493150685,Baixa,🟢 Abaixo viável
PDN0113,Balneario_Camboriu-Longe-apartamento-TOP-1Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Nações",0,216,1666.93,84,1851.17,2025-10,0.3548,0.2297,11,31,178.5,185.4,15,2025-10-06,0.9,berlinda,184.24,1.0,4447.93,2653.6288,18.4521659274945,83.78995433789954,Crítica,🟢 Abaixo viável
SPT0109,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Itoupava Seca",0,565,4685.13,40,5178.91,2025-10,0.3548,0.4511,11,31,517.93,213.58,12,2025-10-06,0.9,berlinda,493.77999999999975,3.0,7248.09,5594.468208,6.787884735076167,37.89954337899543,Baixa,🟢 Abaixo viável
VLA,Florianopolis-Santinho-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,254,2569.72,11,2385.11,2025-10,0.6129,0.2794,19,31,171.05,160.5,12,2025-10-06,1.08,berlinda,-184.60999999999967,-1.0,4495.719999999999,3750.1654,12.422867289139678,64.61187214611871,Média,🟢 Acima com folga
ILC2505,Especial-ILC-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1251,6703.1,27,7940.49,2025-10,0.4516,0.6389,14,31,564.71,489.47,15,2025-10-06,0.84,berlinda,1237.3899999999994,3.0,14045.150000000001,10018.76978,25.425185066244854,92.69406392694064,Crítica,🟢 Abaixo viável
ILC3209,Especial-ILC-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1414,8456.05,27,7940.49,2025-10,0.6774,0.6389,21,31,524.43,443.4,10,2025-10-06,1.06,berlinda,-515.5599999999995,-1.0,12890.05,11459.641599999999,28.789067677183624,94.97716894977168,Crítica,🟢 Acima com folga
NWT0420,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,335,3295.17,30,4057.04,2025-10,0.4516,0.5207,14,31,276.43,280.0,15,2025-10-06,0.81,berlinda,761.8699999999999,3.0,7495.17,5191.89,17.527031201729994,81.9634703196347,Crítica,🟢 Abaixo viável
SCO0012,Florianopolis-Campeche-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0,188,1279.93,12,1542.43,2025-10,0.4516,0.2231,14,31,127.07,130.76,17,2025-10-06,0.83,berlinda,262.5,3.0,3502.8500000000004,2283.800672,7.417840679966027,41.55251141552511,Baixa,🟢 Abaixo viável
VGZ0007,Imbituba-Praia_do_Rosa-casa-SUP-1Q,Carteira 6,SC,"Imbituba, SC","Imbituba, SC, Ibiraquera",2,589,1607.75,42,1742.54,2025-10,0.4828,0.1746,14,31,147.93,132.29,14,2025-10-06,0.92,berlinda,134.78999999999996,2.0,3459.81,2501.924568,5.116487742031746,34.01826484018265,Baixa,🟢 Abaixo viável
NWT0905,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,190,3550.55,30,4057.04,2025-10,0.5484,0.5207,17,31,252.24,265.23,13,2025-10-06,0.88,berlinda,506.4899999999998,2.0,6998.540000000001,5441.427716,16.555954920336006,79.90867579908677,Média,🟢 Abaixo viável
PDG0202,Balneario_Picarras-Geral-apartamento-TOP-2Q,Carteira 6,SC,"Balneário Piçarras, SC","Balneário Piçarras, SC, Itacolomi",0,42,1473.51,32,1460.72,2025-10,0.3871,0.1712,12,31,171.5,188.94,17,2025-10-06,1.01,berlinda,-12.789999999999964,-0.0,4685.49,2716.8674579999997,-1.6543503203899395,22.37442922374429,Baixa,🟢 Acima com folga
RFM0001,Santa_Cruz_Cabralia-Coroa_Vermelha-apartamento-JR-2Q,Carteira 2,BA,"Santa Cruz Cabrália, BA","Santa Cruz Cabrália, BA, Coroa Vermelha",0,294,2306.24,20,2768.16,2025-10,0.3871,0.3821,12,31,235.08,174.46,13,2025-10-06,0.83,berlinda,461.9200000000001,3.0,4574.219999999999,3184.175058,9.703986667437336,52.96803652968036,Média,🟢 Abaixo viável
RSL0502,Itapema-Praia_Itapema-apartamento-TOP-3Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Centro",8,663,4097.12,12,3867.39,2025-10,0.7391,0.1578,17,31,267.41,416.0,6,2025-10-06,1.06,berlinda,-229.73000000000002,-0.0,6593.12,5941.9136,-24.71115661983922,1.82648401826484,Baixa,🟢 Acima com folga
RUL0035,Ubatuba-Toninhas-casa-JR-3Q,Carteira 4,SP,"Ubatuba, SP","Ubatuba, SP, Toninhas",7,135,4417.33,9,4245.75,2025-10,0.5833,0.2139,14,31,406.29,312.78,9,2025-10-06,1.04,berlinda,-171.57999999999993,-0.0,7232.349999999999,6059.331166,-12.640120685391265,8.21917808219178,Baixa,🟢 Acima com folga
TBS1105,Florianopolis-Novo_Campeche-apartamento-MASTER-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0,845,4507.56,46,4495.12,2025-10,0.5806,0.3822,18,31,300.61,311.08,12,2025-10-06,1.0,berlinda,-12.44000000000051,-0.0,8240.52,6674.9165760000005,-0.8608969727171152,23.515981735159816,Baixa,🟢 Acima com folga
RVC0703,Itajai-Praia_Brava-apartamento-TOP-2Q,Carteira 6,SC,"Itajaí, SC","Itajaí, SC, Praia Brava",0,243,2646.87,13,2443.34,2025-10,0.3548,0.2444,11,31,258.73,253.94,18,2025-10-06,1.08,berlinda,-203.52999999999975,-0.0,7217.79,4268.632416,-21.153178927206174,3.1963470319634704,Baixa,🟢 Acima com folga
JSR112,Florianopolis-Jurere_Tradicional-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",5,1766,2152.91,12,2408.48,2025-10,0.6154,0.3341,16,31,156.0,215.78,9,2025-10-06,0.89,berlinda,255.57000000000016,2.0,4094.93,3348.0291079999997,11.448485061117392,60.95890410958904,Média,🟢 Abaixo viável
NWT0619,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,184,3404.54,30,4057.04,2025-10,0.3871,0.5207,12,31,285.14,261.53,15,2025-10-06,0.84,berlinda,652.5,3.0,7327.49,4923.113945,14.020757744562538,72.3744292237443,Média,🟢 Abaixo viável
NWTB0607,Especial-NWT-apartamento-MASTER-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,175,5722.24,23,6021.4,2025-10,0.5161,0.6294,16,31,460.41,410.14,14,2025-10-06,0.95,berlinda,299.15999999999985,1.0,11464.2,8685.665556,20.37690278008436,86.0730593607306,Crítica,🟢 Abaixo viável
RJI022,Ubatuba-Itagua-apartamento-JR-2Q,Carteira 4,SP,"Ubatuba, SP","Ubatuba, SP, Itaguá",0,723,1902.23,102,2043.83,2025-10,0.4194,0.2667,13,31,193.69,232.53,15,2025-10-06,0.93,berlinda,141.5999999999999,1.0,5390.18,3365.07623,16.110071777006887,78.99543378995433,Média,🟢 Abaixo viável
ILC4202,Especial-ILC-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1316,8668.72,27,7940.49,2025-10,0.7419,0.6389,23,31,481.22,486.43,7,2025-10-06,1.09,berlinda,-728.2299999999996,-1.0,12073.73,11194.896918999999,44.610964675983446,98.40182648401826,Crítica,🟢 Acima com folga
MHF0806,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,467,2321.66,8,2301.25,2025-10,0.4194,0.3219,13,31,182.73,177.58,12,2025-10-06,1.01,berlinda,-20.409999999999854,-0.0,4452.62,3215.384624,-1.5749735143943395,22.831050228310502,Baixa,🟢 Acima com folga
MHFB0504,Itapema-Canto_Praia-apartamento-SUP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,426,1365.19,7,1455.01,2025-10,0.3548,0.199,11,31,130.18,139.18,17,2025-10-06,0.94,berlinda,89.81999999999994,1.0,3731.25,2204.6680880000004,8.591794970481297,46.34703196347032,Baixa,🟢 Abaixo viável
PHA0023,Ubatuba-Tenorio-apartamento-TOP-1Q,Carteira 4,SP,"Ubatuba, SP","Ubatuba, SP, Tenório - Praia Vermelha",0,247,3328.17,426,3997.54,2025-10,0.5161,0.4053,16,31,246.31,261.43,14,2025-10-06,0.83,berlinda,669.3699999999999,3.0,6988.1900000000005,5217.106322000001,14.59175718900457,74.42922374429224,Média,🟢 Abaixo viável
TPZ0426,Santa_Cruz_Cabralia-Coroa_Vermelha-apartamento-SUP-2Q,Carteira 2,BA,"Santa Cruz Cabrália, BA","Santa Cruz Cabrália, BA, Coroa Vermelha",0,656,2659.78,34,2943.99,2025-10,0.3226,0.4113,10,31,332.0,222.33,15,2025-10-06,0.9,berlinda,284.2099999999996,2.0,5994.7300000000005,3735.6348700000003,10.731763575963218,56.849315068493155,Média,🟢 Abaixo viável
PGO0406,Pocos_de_Caldas-Geral-apartamento-SUP-1Q,Carteira 4,MG,"Poços de Caldas, MG","Poços de Caldas, MG, São Benedito",0,384,1206.34,22,1190.09,2025-10,0.2903,0.2167,9,31,159.78,137.75,20,2025-10-06,1.01,berlinda,-16.25,-0.0,3961.34,2006.1165,-1.8808976632019427,22.146118721461185,Baixa,🟢 Acima com folga
SPT0006,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Itoupava Seca",0,511,4649.94,40,5178.91,2025-10,0.3226,0.4511,10,31,651.4,211.07,15,2025-10-06,0.9,berlinda,528.9700000000003,3.0,7815.99,5671.3077299999995,7.186177393827404,40.182648401826484,Baixa,🟢 Abaixo viável
TPS101,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,986,2550.81,23,2723.4,2025-10,0.6774,0.4492,21,31,156.95,160.3,10,2025-10-06,0.94,berlinda,172.59000000000015,2.0,4153.8099999999995,3636.6822,5.079345120070504,33.789954337899545,Baixa,🟢 Abaixo viável
CMC101,Florianopolis-Ingleses_Norte-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,1015,1657.52,17,1987.38,2025-10,0.3871,0.3131,12,31,171.33,174.59,17,2025-10-06,0.83,berlinda,329.8600000000001,2.0,4625.55,2806.444413,14.488989876118312,73.97260273972603,Média,🟢 Abaixo viável
CPM1110,Sao_Paulo-Pinheiros-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Pinheiros",0,72,2710.24,358,2606.12,2025-10,0.5484,0.3837,17,31,191.47,215.31,13,2025-10-06,1.04,berlinda,-104.11999999999989,-0.0,5509.27,4245.2280519999995,-8.602089389590649,12.557077625570775,Baixa,🟢 Acima com folga
SKL1003,Penha-Praia-apartamento-SUP-2Q,Carteira 4,SC,"Penha, SC","Penha, SC, Armação",0,6,2415.39,48,3004.58,2025-10,0.4839,0.3319,15,31,230.8,186.8,10,2025-10-06,0.8,berlinda,589.19,4.0,4283.389999999999,3319.3152,9.157743511572333,49.08675799086758,Baixa,🟢 Abaixo viável
MAS0603,Salvador-Piata-apartamento-SUP-2Q,Carteira 5,BA,"Salvador, BA","Salvador, BA, Piatã",1,194,2319.26,49,2455.83,2025-10,0.3333,0.3736,10,31,312.2,190.05,20,2025-10-06,0.94,berlinda,136.5699999999997,1.0,6120.26,3586.1333000000004,10.568780615922092,55.47945205479452,Média,🟢 Abaixo viável
MNDA0217,Cabo_Frio-Centro-apartamento-SUP-1Q,Carteira 4,RJ,"Cabo Frio, RJ","Cabo Frio, RJ, Braga",0,37,3432.19,47,3532.9,2025-10,0.6452,0.5697,20,31,202.05,223.36,11,2025-10-06,0.97,berlinda,100.71000000000004,1.0,5889.15,5017.420592,6.367173030654705,36.757990867579906,Baixa,🟢 Abaixo viável
SFR0511,Bombinhas-Centro-apartamento-SUP-1Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Centro",0,6,2039.81,22,2120.75,2025-10,0.5806,0.4366,18,31,141.5,136.71,7,2025-10-06,0.96,berlinda,80.94000000000005,1.0,2996.7799999999997,2595.426782,5.217638759872689,34.24657534246575,Baixa,🟢 Abaixo viável
BLS0754,Goiania-Central-apartamento-TOP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Marista",0,15,901.18,43,1024.83,2025-10,0.1935,0.2024,6,31,199.67,204.45,22,2025-10-06,0.88,berlinda,123.64999999999998,1.0,5399.08,1771.5236499999999,24.667742454846167,92.00913242009132,Crítica,🟢 Abaixo viável
JSM0103,Salvador-Flamengo-apartamento-SUP-2Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Stella Maris",2,29,2219.58,49,2455.83,2025-10,0.5172,0.3736,15,31,182.27,170.57,14,2025-10-06,0.9,berlinda,236.25,2.0,4607.5599999999995,3454.643256,8.204387620478615,44.97716894977169,Baixa,🟢 Abaixo viável
NWT1022,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,168,3272.15,30,4057.04,2025-10,0.4516,0.5207,14,31,275.43,281.0,16,2025-10-06,0.81,berlinda,784.8899999999999,3.0,7768.15,5302.5436,18.121100605367456,82.64840182648402,Crítica,🟢 Abaixo viável
VIN202,Florianopolis-Ingleses_Norte-apartamento-SUP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",4,1560,2321.78,11,2627.78,2025-10,0.4444,0.1824,12,31,241.0,285.21,14,2025-10-06,0.88,berlinda,306.0,2.0,6314.719999999999,4096.242536,16.606081939888416,80.13698630136986,Crítica,🟢 Abaixo viável
VNV1301,Itapema-Praia_Centro-apartamento-TOP-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Tabuleiro dos Oliveiras",0,57,2895.0,17,3385.55,2025-10,0.6452,0.234,20,31,175.65,199.09,11,2025-10-06,0.86,berlinda,490.5500000000002,3.0,5084.99,4307.981548,9.615729546651703,52.51141552511416,Média,🟢 Abaixo viável
BDR521,Florianopolis-Lagoa-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Lagoa da Conceição",0,1254,2143.24,19,2222.75,2025-10,0.5806,0.4709,18,31,158.78,192.91,11,2025-10-06,0.96,berlinda,79.51000000000022,1.0,4265.25,3375.2790059999998,6.900584456191674,38.12785388127854,Baixa,🟢 Abaixo viável
EHS0117,Brasilia-Asa_Norte-apartamento-SUP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, SHCNW",0,246,2004.04,91,2189.81,2025-10,0.4194,0.4281,13,31,175.0,173.35,17,2025-10-06,0.92,berlinda,185.76999999999998,2.0,4950.99,3239.9908299999997,7.352973431484922,41.0958904109589,Baixa,🟢 Abaixo viável
OAG0820,Sao_Paulo-Pinheiros-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Cerqueira César",1,337,3478.63,238,3475.78,2025-10,0.4667,0.4148,14,31,299.5,278.6,15,2025-10-06,1.0,berlinda,-2.849999999999909,-0.0,7657.63,5428.969300000001,-0.22844081040801625,24.200913242009133,Baixa,🟢 Acima com folga
PGL0301,Florianopolis-Canasvieiras_Perto-apartamento-TOP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",8,14,6632.47,7,7754.55,2025-10,0.9565,0.2914,22,31,357.36,252.0,1,2025-10-06,0.86,berlinda,1122.08,5.0,6884.47,6873.508,7.29285799949707,40.8675799086758,Baixa,🟠 Abaixo precisa esforço
EMA0201,Itapema-Meia_Praia-Sul-apartamento-TOP-3Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",6,201,2363.73,13,2643.35,2025-10,0.44,0.1275,11,31,312.83,229.82,11,2025-10-06,0.89,berlinda,279.6199999999999,2.0,4891.75,3476.0588,12.155459625096936,63.6986301369863,Média,🟢 Abaixo viável
HMA0305,Sao_Paulo-Mariana-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Centro",0,405,1677.6,141,1810.5,2025-10,0.3871,0.322,12,31,186.42,180.92,13,2025-10-06,0.93,berlinda,132.9000000000001,1.0,4029.56,2588.043716,13.280457332228677,68.72146118721462,Média,🟢 Abaixo viável
ILC3401,Especial-ILC-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",6,1315,7433.88,27,7940.49,2025-10,0.68,0.6389,17,31,504.35,568.25,8,2025-10-06,0.94,berlinda,506.6099999999997,1.0,11979.880000000001,10525.16,36.25483219549422,97.71689497716895,Crítica,🟢 Abaixo viável
