listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,dias_pmin,data_da_execucao,atingimento_meta,faturamento_perdido_bloqueio,falta_meta,grupo_criticidade
JBV328,Especial-JBV-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1200,13784.53,34,11467.8,2025-11,0.8333,0.7407,25,30,705.96,451.0,2,0,2025-11-24,1.2,0.0,-2316.7300000000014,ok
MHF1705,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,500,4323.86,19,3496.4,2025-11,0.8,0.5702,24,30,214.42,253.5,2,0,2025-11-24,1.24,0.0,-827.4599999999996,ok
MRN302,Balneario_Camboriu-Intermediario-apartamento-JR-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,554,1432.64,54,2325.59,2025-11,0.2667,0.4655,8,30,223.5,202.33,6,22,2025-11-24,0.62,0.0,892.95,atenção
NWT0915,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",2,221,5484.67,43,5085.72,2025-11,0.7857,0.6637,22,30,296.68,250.0,1,0,2025-11-24,1.08,593.36,-398.9499999999998,berlinda
NWT1404,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,257,7420.59,43,5085.72,2025-11,0.9,0.6637,27,30,323.85,322.0,1,0,2025-11-24,1.46,0.0,-2334.87,ok
POR204,Florianopolis-Ingleses_Norte-apartamento-TOP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",7,1831,4221.94,15,5208.35,2025-11,0.3913,0.4932,9,30,553.0,378.83,6,0,2025-11-24,0.81,3871.0,986.4100000000008,berlinda
PPB1206,Goiania-Central-apartamento-SUP-2Q,Carteira 1_sys-price,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,757,5653.66,57,3485.85,2025-11,0.9333,0.5275,28,30,236.39,,0,12,2025-11-24,1.62,0.0,-2167.81,ok
PSO0604,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,101,5225.69,18,2190.5,2025-11,0.9333,0.486,28,30,236.57,,0,0,2025-11-24,2.39,0.0,-3035.1899999999996,meta_subestimada
PSOB1103,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,99,3024.83,18,2190.5,2025-11,0.5667,0.486,17,30,196.88,123.5,2,0,2025-11-24,1.38,0.0,-834.3299999999999,ok
RVN2003,Itapema-Praia_Centro-apartamento-SUP-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Tabuleiro dos Oliveiras",2,331,3584.16,21,2987.88,2025-11,1.0,0.4559,28,30,160.43,,0,0,2025-11-24,1.2,320.86,-596.2799999999997,ok
SCO0016,Florianopolis-Campeche-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0,207,3169.57,35,3311.0,2025-11,0.7,0.6799,21,30,202.67,180.0,3,0,2025-11-24,0.96,0.0,141.42999999999984,berlinda
SMA0916,Salvador-Pituba_Praia-apartamento-SUP-1Q,Carteira 5,BA,"Salvador, BA","Salvador, BA, Amaralina",0,66,3570.3,17,2408.79,2025-11,0.8333,0.6483,25,30,167.4,180.0,1,0,2025-11-24,1.48,0.0,-1161.5100000000002,ok
CAY0123,Bombinhas-Bombas-apartamento-JR-3Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Bombas",4,492,4026.01,24,2100.92,2025-11,0.9615,0.3046,25,30,172.24,,0,0,2025-11-24,1.92,688.96,-1925.0900000000001,ok
COI0408,Sao_Paulo-Moema-apartamento-SUP-1Q,Carteira 4_sys-price,SP,"São Paulo, SP","São Paulo, SP, Indianópolis",1,45,3736.61,611,4212.23,2025-11,0.7241,0.6801,21,30,224.76,151.0,1,0,2025-11-24,0.89,224.76,475.61999999999944,berlinda
CPI0208,Pocos_de_Caldas-Geral-apartamento-JR-1Q,Carteira 4,MG,"Poços de Caldas, MG","Poços de Caldas, MG, Centro",0,347,1864.56,26,1488.59,2025-11,0.5333,0.3781,16,30,147.19,,0,0,2025-11-24,1.25,0.0,-375.97,ok
CSCG0110,Florianopolis-Ingleses_Norte-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,515,4380.24,60,2205.66,2025-11,0.8333,0.4962,25,30,246.48,,0,0,2025-11-24,1.99,0.0,-2174.58,ok
CTD0301,Penha-Longe-apartamento-JR-2Q,Carteira 6,SC,"Penha, SC","Penha, SC, Centro",0,191,3125.21,25,2369.86,2025-11,0.9333,0.5,28,30,156.86,144.0,2,0,2025-11-24,1.32,0.0,-755.3499999999999,ok
ECP055,Balneario_Camboriu-Centro-apartamento-JR-1Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,920,4269.95,37,1985.43,2025-11,0.9,0.5369,27,30,204.67,,0,0,2025-11-24,2.15,0.0,-2284.5199999999995,meta_subestimada
EDF0207,Salvador-Ondina_Rio_Vermelho-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Rio Vermelho",2,25,2868.2,35,4613.2,2025-11,0.6786,0.7196,19,30,189.21,199.25,4,0,2025-11-24,0.62,378.42,1745.0,atenção
EDF1707,Salvador-Ondina_Rio_Vermelho-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Rio Vermelho",0,94,3399.08,86,3539.22,2025-11,0.7667,0.693,23,30,183.96,154.5,2,0,2025-11-24,0.96,0.0,140.13999999999987,berlinda
ELF0310,Bombinhas-Bombas-apartamento-SUP-1Q,Especial,SC,"Bombinhas, SC","Bombinhas, SC, José Amândio",0,51,4460.97,45,3072.04,2025-11,0.9,0.4924,27,30,200.96,179.0,1,2,2025-11-24,1.45,0.0,-1388.9300000000003,ok
GSH2101,Camaçari-Monte_Gordo-apartamento-JR-3Q,Carteira 2,BA,"Camaçari, BA","Camaçari, BA, Centro",8,79,5093.49,30,3309.05,2025-11,0.6818,0.3484,15,30,423.13,306.0,3,0,2025-11-24,1.54,3385.04,-1784.4399999999996,ok
ILC4415,Especial-ILC-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1800,10517.66,30,11771.46,2025-11,0.6,0.7857,18,30,821.56,560.33,3,0,2025-11-24,0.89,0.0,1253.7999999999993,berlinda
JBV232,Especial-JBV-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1093,9719.1,34,11467.8,2025-11,0.6667,0.7407,20,30,644.85,387.5,2,0,2025-11-24,0.85,0.0,1748.699999999999,berlinda
JBV464,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,793,10913.06,27,10333.97,2025-11,0.8667,0.693,26,30,533.5,,0,0,2025-11-24,1.06,0.0,-579.0900000000001,berlinda
NON0609,Sao_Paulo-Moema-apartamento-SUP-1Q,Carteira 4_sys-price,SP,"São Paulo, SP","São Paulo, SP, Moema",0,172,3206.6,611,4212.23,2025-11,0.6,0.6801,18,30,217.61,171.5,2,0,2025-11-24,0.76,0.0,1005.6299999999997,atenção
NWT0817,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,186,4623.4,43,5085.72,2025-11,0.6333,0.6637,19,30,294.53,296.8,5,0,2025-11-24,0.91,0.0,462.3200000000006,berlinda
OKA139,Florianopolis-Campeche-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0,779,2932.36,28,3106.87,2025-11,0.5333,0.6807,16,30,228.06,231.17,6,0,2025-11-24,0.94,0.0,174.50999999999976,berlinda
PSO0505,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,94,5521.51,18,2190.5,2025-11,0.9,0.486,27,30,301.22,187.0,1,0,2025-11-24,2.52,0.0,-3331.01,meta_subestimada
RFM0027,Santa_Cruz_Cabralia-Coroa_Vermelha-apartamento-SUP-2Q,Carteira 2,BA,"Santa Cruz Cabrália, BA","Santa Cruz Cabrália, BA, Coroa Vermelha",11,366,754.68,51,3298.0,2025-11,0.2105,0.5248,4,30,156.5,150.0,1,0,2025-11-24,0.23,1721.5,2543.32,crítico
RVM0203,Florianopolis-Novo_Campeche-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0,157,6860.51,52,5653.12,2025-11,0.8667,0.7115,26,30,327.92,378.0,2,0,2025-11-24,1.21,0.0,-1207.3900000000003,ok
SHT1701,Aguas_Claras-Geral-apartamento-JR-1Q,Carteira 1_sys-price,DF,"Brasília, DF","Brasília, DF, Águas Claras",0,344,2901.79,100,2763.17,2025-11,0.6,0.7487,18,30,171.0,154.6,5,0,2025-11-24,1.05,0.0,-138.6199999999999,berlinda
SPJ0105,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,516,7464.53,16,6452.9,2025-11,0.9667,0.7069,29,30,310.28,,0,0,2025-11-24,1.16,0.0,-1011.6300000000001,ok
SPJ0303,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",1,398,7204.8,16,6452.9,2025-11,0.931,0.7069,27,30,316.22,192.0,1,0,2025-11-24,1.12,316.22,-751.9000000000005,ok
TRS0001,Penha-Beto_Carrero-casa-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Armação",0,164,3100.37,25,2335.8,2025-11,0.7333,0.6365,22,30,165.68,131.0,1,0,2025-11-24,1.33,0.0,-764.5699999999997,ok
YHD0103,Florianopolis-UFSC-apartamento-TOP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Carvoeira",9,36,1535.68,17,3684.75,2025-11,0.4762,0.6764,10,30,195.4,194.0,6,0,2025-11-24,0.42,1758.6000000000001,2149.0699999999997,crítico
ADC0205,Florianopolis-Cachoeira_Bom_Jesus-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Cachoeira do Bom Jesus",0,260,5531.98,29,5562.4,2025-11,0.5,0.4609,15,30,455.67,288.0,3,0,2025-11-24,0.99,0.0,30.420000000000073,berlinda
ATT0602,Itapema-Meia_Praia-Sul-apartamento-TOP-3Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",15,340,3203.83,16,3464.04,2025-11,0.8,0.3,12,30,312.5,,0,0,2025-11-24,0.92,4687.5,260.21000000000004,berlinda
CZZ0302,Urubici-Geral-apartamento-SUP-1Q,Especial,SC,"Urubici, SC","Urubici, SC, Centro",3,228,1727.43,55,1722.65,2025-11,0.4444,0.2319,12,30,174.5,130.0,3,0,2025-11-24,1.0,523.5,-4.779999999999973,berlinda
EBI0303,Curitiba-Jardim_Botanico-apartamento-SUP-1Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Prado Velho",1,299,3033.42,18,3398.73,2025-11,0.8276,0.7619,24,30,150.71,152.0,1,0,2025-11-24,0.89,150.71,365.30999999999995,berlinda
ECU102,Ubatuba-Itagua-apartamento-JR-2Q,Carteira 4,SP,"Ubatuba, SP","Ubatuba, SP, Itaguá",2,795,2156.62,170,2679.48,2025-11,0.3929,0.4959,11,30,221.82,145.0,3,0,2025-11-24,0.8,443.64,522.8600000000001,berlinda
ESS0505,Goiania-Leste-apartamento-SUP-1Q,Carteira 1_sys-price,GO,"Goiânia, GO","Goiânia, GO, Alto da Glória",1,772,2727.31,82,2407.54,2025-11,0.7241,0.5448,21,30,158.35,146.5,4,0,2025-11-24,1.13,158.35,-319.77,ok
HIG1003,Maceio-Ponta_Verde-apartamento-TOP-1Q,Carteira 2,AL,"Maceió, AL","Maceió, AL, Ponta Verde",2,117,1866.39,126,4914.91,2025-11,0.3214,0.7641,9,30,244.11,,0,0,2025-11-24,0.38,488.22,3048.5199999999995,crítico
ILC2305,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",4,568,11697.59,17,10796.7,2025-11,0.8846,0.6721,23,30,619.61,,0,0,2025-11-24,1.08,2478.44,-900.8899999999994,berlinda
ILC3105,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1916,10712.79,17,10796.7,2025-11,0.7333,0.6721,22,30,594.59,423.0,2,0,2025-11-24,0.99,0.0,83.90999999999985,berlinda
LHD0706,Goiania-Central-apartamento-SUP-1Q,Carteira 1_sys-price,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,486,3509.06,162,2535.55,2025-11,0.9,0.5616,27,30,163.85,,0,0,2025-11-24,1.38,0.0,-973.5099999999998,ok
LIV1509,Salvador-Graca-apartamento-TOP-1Q,Especial,BA,"Salvador, BA","Salvador, BA, Vitória",3,22,4348.18,15,3658.61,2025-11,0.8889,0.6726,24,30,227.54,140.0,1,0,2025-11-24,1.19,682.62,-689.5700000000002,ok
MHF1404,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,131,5259.22,19,3496.4,2025-11,0.8667,0.5702,26,30,256.08,292.67,3,0,2025-11-24,1.5,0.0,-1762.8200000000002,ok
MHFB0905,Itapema-Canto_Praia-apartamento-SUP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,453,3746.35,14,2356.68,2025-11,0.7667,0.4102,23,30,203.52,,0,0,2025-11-24,1.59,0.0,-1389.67,ok
MTA0101,Barra_Velha-Centro-apartamento-SUP-2Q,Carteira 3,SC,"Barra Velha, SC","Barra Velha, SC, Tabuleiro",0,9,1053.5,21,1857.93,2025-11,0.2333,0.3462,7,30,183.86,151.67,6,0,2025-11-24,0.57,0.0,804.4300000000001,atenção
NFE0708,Curitiba-Centro-apartamento-SUP-1Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Centro",0,122,3024.04,513,2873.2,2025-11,0.7333,0.6692,22,30,161.45,134.33,3,0,2025-11-24,1.05,0.0,-150.84000000000015,berlinda
NWT0423,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",2,337,5688.74,43,5085.72,2025-11,0.75,0.6637,21,30,305.38,280.0,1,0,2025-11-24,1.12,610.76,-603.0199999999995,ok
OKA233,Florianopolis-Campeche-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0,1039,3915.4,25,3776.21,2025-11,0.5667,0.6121,17,30,258.05,249.33,6,0,2025-11-24,1.04,0.0,-139.19000000000005,berlinda
PGO412,Pocos_de_Caldas-Geral-apartamento-SUP-1Q,Carteira 4,MG,"Poços de Caldas, MG","Poços de Caldas, MG, São Benedito",0,775,2294.01,32,1790.89,2025-11,0.6,0.4244,18,30,168.28,120.0,2,0,2025-11-24,1.28,0.0,-503.1200000000001,ok
PSOA0512,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,99,4165.03,18,2190.5,2025-11,0.8667,0.486,26,30,194.54,,0,0,2025-11-24,1.9,0.0,-1974.5299999999997,ok
PZO0907,Ilheus-Sul-apartamento-SUP-2Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, Nossa Senhora da Vitória",0,298,2964.43,39,2676.44,2025-11,0.7,0.3785,21,30,166.62,177.0,3,0,2025-11-24,1.11,0.0,-287.9899999999998,ok
RFS205,Florianopolis-Canasvieiras_Meio-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,572,3827.64,26,2377.33,2025-11,0.6333,0.3829,19,30,258.26,158.5,2,0,2025-11-24,1.61,0.0,-1450.31,ok
RGF1308,Salvador-Flamengo-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Itapuã",0,8,3588.44,32,3308.7,2025-11,0.8667,0.6487,26,30,162.96,150.0,2,0,2025-11-24,1.08,0.0,-279.74000000000024,berlinda
SOA0705,Salvador-Boca_do_Rio-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Boca do Rio",0,327,2701.35,34,3140.34,2025-11,0.8333,0.6738,25,30,135.24,118.0,1,0,2025-11-24,0.86,0.0,438.99000000000024,berlinda
VLP0109,Mata_de_Sao_Joao-Praia_do_Forte-apartamento-SUP-2Q,Carteira 2,BA,"Mata de São João, BA","Mata de São João, BA, Praia do Forte",5,360,5081.84,27,6226.37,2025-11,0.68,0.5545,17,30,363.26,305.0,4,0,2025-11-24,0.82,1816.3,1144.5299999999997,berlinda
VST012,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos pinheiros",0,880,5492.44,54,3890.57,2025-11,0.9,0.3016,27,30,260.48,,0,0,2025-11-24,1.41,0.0,-1601.8699999999994,ok
ABC0403,Itajai-Praia_Brava-apartamento-SUP-3Q,Carteira 6,SC,"Itajaí, SC","Itajaí, SC, Praia Brava de Itajaí",3,956,5637.33,31,4476.95,2025-11,0.8519,0.5171,23,30,291.83,,0,0,2025-11-24,1.26,875.49,-1160.38,ok
BLU0206,Florianopolis-Ponta_Das_Canas-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",8,498,3660.58,161,2720.85,2025-11,0.6818,0.5175,15,30,319.47,180.0,1,0,2025-11-24,1.35,2555.76,-939.73,ok
CET603,Balneario_Camboriu-Centro-apartamento-TOP-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",1,906,7334.82,38,5425.02,2025-11,0.8621,0.5832,25,30,345.48,294.67,3,0,2025-11-24,1.35,345.48,-1909.7999999999993,ok
CLF0104,Salvador-Flamengo-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Stella Maris",11,16,402.58,27,2248.21,2025-11,0.1053,0.4798,2,30,250.0,220.0,6,30,2025-11-24,0.18,2750.0,1845.63,crítico
CSI0706,Balneario_Picarras-Geral-apartamento-SUP-2Q,Carteira 6,SC,"Balneário Piçarras, SC","Balneário Piçarras, SC, Centro",9,30,1654.36,85,1751.85,2025-11,0.619,0.3621,13,30,156.54,130.5,4,0,2025-11-24,0.94,1408.86,97.49000000000001,berlinda
CVPF102,Porto_de_Pedras-Geral-apartamento-SUP-2Q,Carteira 2,AL,"Porto de Pedras, AL","Porto de Pedras, AL, PORTO DE PEDRAS",0,633,4944.87,32,4216.84,2025-11,0.7,0.4505,21,30,313.57,206.0,4,0,2025-11-24,1.17,0.0,-728.0299999999997,ok
JMA008,Florianopolis-Jurere_Longe-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",11,487,2333.08,47,1965.96,2025-11,0.8947,0.4896,17,30,155.71,114.0,1,0,2025-11-24,1.19,1712.8100000000002,-367.1199999999999,ok
NWT0814,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,186,4137.85,43,5085.72,2025-11,0.5667,0.6637,17,30,309.35,280.0,3,0,2025-11-24,0.81,0.0,947.8699999999999,berlinda
ONP1716,Sao_Paulo-Bela_Vista-apartamento-SUP-1Q,Carteira 4_sys-price,SP,"São Paulo, SP","São Paulo, SP, Paraíso",3,103,3721.66,605,4142.47,2025-11,0.8519,0.7186,23,30,196.65,,0,0,2025-11-24,0.9,589.95,420.8100000000004,berlinda
PRY0010,Porto_Seguro-Pataxos-apartamento-SUP-2Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Paraiso dos Pataxós",0,30,5017.67,44,3643.3,2025-11,0.9333,0.5205,28,30,222.64,168.0,2,0,2025-11-24,1.38,0.0,-1374.37,ok
PSO0808,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,116,2842.14,18,2190.5,2025-11,0.5667,0.486,17,30,203.06,118.0,1,0,2025-11-24,1.3,0.0,-651.6399999999999,ok
PSO1004,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,85,4435.8,18,2190.5,2025-11,0.8667,0.486,26,30,205.85,200.5,2,0,2025-11-24,2.03,0.0,-2245.3,meta_subestimada
PSOA0807,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,100,1770.94,18,2190.5,2025-11,0.4,0.486,12,30,179.83,147.25,4,0,2025-11-24,0.81,0.0,419.55999999999995,berlinda
RMC203,Florianopolis-Estreito-apartamento-JR-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Capoeiras",2,842,2473.39,12,2384.22,2025-11,0.7857,0.6023,22,30,129.18,114.5,4,0,2025-11-24,1.04,258.36,-89.17000000000007,berlinda
RPP0678,Penha-Longe-casa-JR-3Q,Carteira 6,SC,"Penha, SC","Penha, SC, Centro",2,283,2723.39,28,3107.1,2025-11,0.5357,0.5083,15,30,198.07,172.67,3,0,2025-11-24,0.88,396.14,383.71000000000004,berlinda
SAA0321,Salvador-Pituba_Praia-apartamento-SUP-1Q,Carteira 5,BA,"Salvador, BA","Salvador, BA, Amaralina",0,24,1614.08,17,2408.79,2025-11,0.4333,0.6483,13,30,156.0,162.33,6,0,2025-11-24,0.67,0.0,794.71,atenção
VDP0029,Cabo_Frio-Palmeiras-casa-JR-4Q,Carteira 4,RJ,"Cabo Frio, RJ","Cabo Frio, RJ, Parque Burle",8,246,1571.4,36,3601.51,2025-11,0.2273,0.3632,5,30,353.4,300.0,6,0,2025-11-24,0.44,2827.2,2030.1100000000001,crítico
VTD0203,Florianopolis-UFSC-apartamento-SUP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Trindade",30,94,0.0,45,3461.85,2025-11,,0.6721,0,30,0.0,,0,0,2025-11-24,0.0,0.0,3461.85,crítico
VTE0301,Itapema-Meia_Praia-Norte-apartamento-TOP-3Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",0,114,7335.8,22,3495.11,2025-11,0.8667,0.3624,26,30,371.62,278.0,1,0,2025-11-24,2.1,0.0,-3840.69,meta_subestimada
YVD1301,Balneario_Camboriu-Intermediario-apartamento-SUP-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",5,640,4207.46,56,3143.53,2025-11,0.68,0.4667,17,30,307.88,225.4,5,0,2025-11-24,1.34,1539.4,-1063.9299999999998,ok
ADS0103,Cabo_Frio-Centro-apartamento-JR-2Q,Carteira 4,RJ,"Cabo Frio, RJ","Cabo Frio, RJ, Passagem",5,361,2200.69,186,2797.12,2025-11,0.44,0.5236,11,30,249.36,120.0,1,0,2025-11-24,0.79,1246.8000000000002,596.4299999999998,atenção
ASK0003,Florianopolis-Itacorubi-apartamento-JR-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Santa Mônica",0,109,3740.99,16,2133.36,2025-11,0.8,0.7361,24,30,198.25,111.67,3,0,2025-11-24,1.75,0.0,-1607.6299999999997,ok
BBC0102,Marau-Barra_Grande-apartamento-SUP-3Q,Carteira 2,BA,"Maraú, BA","Maraú, BA, Barra Grande",4,26,3713.22,12,3732.33,2025-11,0.3846,0.3009,10,30,441.3,430.5,6,0,2025-11-24,0.99,1765.2,19.110000000000127,berlinda
BLS1355,Goiania-Central-apartamento-SUP-1Q,Carteira 1_sys-price,GO,"Goiânia, GO","Goiânia, GO, Setor Marista",1,772,3526.71,162,2535.55,2025-11,0.8966,0.5616,26,30,172.12,159.0,1,8,2025-11-24,1.39,172.12,-991.1599999999999,ok
CAT0905,Florianopolis-Centrao-apartamento-JR-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,9,2785.0,23,2141.15,2025-11,0.5,0.6276,15,30,274.83,157.5,6,0,2025-11-24,1.3,0.0,-643.8499999999999,ok
CPJ0404,Florianopolis-Jurere_Internacional-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,702,6260.64,23,11494.08,2025-11,0.2667,0.6814,8,30,900.0,900.0,3,30,2025-11-24,0.54,0.0,5233.44,atenção
EJO0401,Florianopolis-Centrao-apartamento-JR-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,200,3003.44,72,3484.62,2025-11,0.5333,0.6339,16,30,220.19,116.0,6,0,2025-11-24,0.86,0.0,481.17999999999984,berlinda
FDK0074,Sao_Paulo-Pinheiros-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Pinheiros",0,72,5384.07,429,4667.71,2025-11,0.8,0.7106,24,30,254.17,,0,0,2025-11-24,1.15,0.0,-716.3599999999997,ok
NDE0002,Florianopolis-Campeche-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ribeirão da Ilha",0,185,2460.25,28,2204.41,2025-11,0.6333,0.6439,19,30,161.58,149.0,2,0,2025-11-24,1.12,0.0,-255.84000000000015,ok
NWT0709,Especial-NWT-apartamento-MASTER-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,176,11434.04,31,6339.75,2025-11,0.8667,0.7564,26,30,536.12,469.0,1,0,2025-11-24,1.8,0.0,-5094.290000000001,ok
NWT0910,Especial-NWT-apartamento-MASTER-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",1,221,5745.96,31,6339.75,2025-11,0.3793,0.7564,11,30,600.0,600.0,6,30,2025-11-24,0.91,600.0,593.79,berlinda
NWT1002,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",1,198,6165.54,43,5085.72,2025-11,0.7241,0.6637,21,30,345.19,,0,0,2025-11-24,1.21,345.19,-1079.8199999999997,ok
NWT1503,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",1,180,8672.45,43,5085.72,2025-11,1.0,0.6637,29,30,393.38,,0,0,2025-11-24,1.71,393.38,-3586.7300000000005,ok
PLO0009,Jaguaruna-Camacho-apartamento-SUP-1Q,Carteira 6,SC,"Jaguaruna, SC","Jaguaruna, SC, Jaguaruna",0,15,1140.9,14,1077.87,2025-11,0.3,0.2759,9,30,120.67,90.0,3,0,2025-11-24,1.06,0.0,-63.0300000000002,berlinda
PSO0509,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,96,2794.18,18,2190.5,2025-11,0.5333,0.486,16,30,229.69,170.0,1,0,2025-11-24,1.28,0.0,-603.6799999999998,ok
