listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,data_da_execucao,atingimento_meta,faturamento_perdido_bloqueio,falta_meta,grupo_criticidade
TMHB102,Porto_de_Pedras-Tatuamunha-apartamento-TOP-2Q,Carteira 2,AL,"Porto de Pedras, AL","Porto de Pedras, AL, Porto de pedras",0,561,3450.5,28,5842.12,2025-10,0.4194,0.512,13,31,311.85,289.42,12,2025-10-17,0.59,0.0,2391.62,atenção
TPS312,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,1000,1605.22,26,3037.54,2025-10,0.3871,0.6099,12,31,154.58,146.0,10,2025-10-17,0.53,0.0,1432.32,atenção
TXP0606,Goiania-Central-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,741,844.44,152,2199.8,2025-10,0.1935,0.4678,6,31,181.0,144.85,13,2025-10-17,0.38,0.0,1355.3600000000001,crítico
TXP1505,Goiania-Central-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,736,927.63,152,2199.8,2025-10,0.2258,0.4678,7,31,172.43,144.85,13,2025-10-17,0.42,0.0,1272.17,crítico
VST013,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos Pinheiros",0,456,3245.07,38,1799.54,2025-10,0.4516,0.1383,14,31,292.07,180.0,10,2025-10-17,1.8,0.0,-1445.5300000000002,ok
BER0202,Maceio-Jatiuca-apartamento-SUP-1Q,Carteira 2,AL,"Maceió, AL","Maceió, AL, Ponta Verde",5,7,3419.75,73,2929.16,2025-10,1.0,0.6109,26,31,153.96,,0,2025-10-17,1.17,769.8000000000001,-490.59000000000015,ok
CET1604,Balneario_Camboriu-Centro-apartamento-TOP-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",8,392,4814.43,29,4554.81,2025-10,0.8696,0.4777,20,31,293.75,252.0,3,2025-10-17,1.06,2350.0,-259.6199999999999,berlinda
CPN0303,Florianopolis-Centrao-apartamento-TOP-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,145,4706.59,21,5167.96,2025-10,0.5806,0.4464,18,31,374.94,270.0,4,2025-10-17,0.91,0.0,461.3699999999999,berlinda
EKD0397,Balneario_Picarras-Geral-casa-TOP-3Q,Carteira 6,SC,"Balneário Piçarras, SC","Balneário Piçarras, SC, Centro",3,70,4428.01,10,2919.75,2025-10,1.0,0.265,28,31,196.04,,0,2025-10-17,1.52,588.12,-1508.2600000000002,ok
EME0218,Brasilia-Asa_Norte-apartamento-SUP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Setor Noroeste",0,399,3979.26,94,3141.71,2025-10,0.7742,0.6082,24,31,199.46,172.67,6,2025-10-17,1.27,0.0,-837.5500000000002,ok
IFT1405,Itapema-Meia_Praia-Norte-apartamento-TOP-1Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",0,309,0.0,16,2483.8,2025-10,0.0,0.4095,0,31,0.0,320.0,14,2025-10-17,0.0,0.0,2483.8,crítico
ILC3505,Especial-ILC-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1507,10745.84,28,8941.41,2025-10,0.7097,0.7662,22,31,539.0,496.0,4,2025-10-17,1.2,0.0,-1804.4300000000003,ok
MMD0604,Ilheus-Sul-apartamento-SUP-2Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, São Francisco",0,131,3359.44,20,2882.61,2025-10,0.6129,0.4364,19,31,199.89,161.67,9,2025-10-17,1.17,0.0,-476.8299999999999,ok
OMC1303,Itapema-Praia_Centro-apartamento-JR-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Tabuleiro dos Oliveiras",2,140,3001.87,13,2530.45,2025-10,0.8276,0.3745,24,31,146.27,108.2,5,2025-10-17,1.19,292.54,-471.4200000000001,ok
PGO0205,Pocos_de_Caldas-Geral-apartamento-SUP-1Q,Carteira 4,MG,"Poços de Caldas, MG","Poços de Caldas, MG, São Benedito",0,296,2730.45,29,1510.48,2025-10,0.6452,0.3677,20,31,148.9,128.0,6,2025-10-17,1.81,0.0,-1219.9699999999998,ok
PSO1006,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,65,4093.14,18,2402.71,2025-10,0.9355,0.5896,29,31,174.93,,0,2025-10-17,1.7,0.0,-1690.4299999999998,ok
PSOB0512,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,68,2669.46,18,2402.71,2025-10,0.5806,0.5896,18,31,171.22,157.0,9,2025-10-17,1.11,0.0,-266.75,ok
RAS175,Campos_do_Jordao-Capivari_Centro-casa-SUP-3Q,Carteira 4,SP,"Campos do Jordão, SP","Campos do Jordão, SP, J Andira",14,804,2592.36,7,2919.75,2025-10,0.4118,0.135,7,31,441.86,304.0,5,2025-10-17,0.89,6186.04,327.3899999999999,berlinda
RBM207,Cabo_Frio-Centro-apartamento-JR-3Q,Carteira 4,RJ,"Cabo Frio, RJ","Cabo Frio, RJ, Vila Nova",5,828,2957.44,103,3211.72,2025-10,0.3077,0.4149,8,31,400.0,400.0,11,2025-10-17,0.92,2000.0,254.27999999999975,berlinda
RLZ0301,Florianopolis-Itacorubi-apartamento-TOP-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Itacorubi",0,125,1274.54,11,2752.35,2025-10,0.1935,0.3825,6,31,290.33,224.73,11,2025-10-17,0.46,0.0,1477.81,crítico
SMT0529,Salvador-Boca_do_Rio-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Armação",0,181,1422.03,11,3370.25,2025-10,0.3226,0.6447,10,31,180.2,184.25,8,2025-10-17,0.42,0.0,1948.22,crítico
VAC0201,Barra_Velha-Tabuleiro-apartamento-SUP-2Q,Carteira 3,SC,"Barra Velha, SC","Barra Velha, SC, Itajuba",3,405,2027.88,54,1429.14,2025-10,0.6071,0.1955,17,31,139.53,170.33,9,2025-10-17,1.42,418.59000000000003,-598.74,ok
VST028,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos Pinheiros",0,145,1744.62,38,1799.54,2025-10,0.2258,0.1383,7,31,318.71,170.1,10,2025-10-17,0.97,0.0,54.92000000000007,berlinda
ACB0204,Florianopolis-Cachoeira_Bom_Jesus-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Cachoeira do Bom Jesus",7,181,2493.63,14,4565.15,2025-10,0.6667,0.4867,16,31,188.06,,0,2025-10-17,0.55,1316.42,2071.5199999999995,atenção
BEL0201,Florianopolis-Jurere_Tradicional-apartamento-TOP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",18,279,0.0,14,6137.53,2025-10,0.0,0.3846,0,31,0.0,,0,2025-10-17,0.0,0.0,6137.53,crítico
BLS0754,Goiania-Central-apartamento-TOP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Marista",0,15,2465.46,50,2328.99,2025-10,0.5161,0.4418,16,31,191.5,183.17,6,2025-10-17,1.06,0.0,-136.47000000000025,berlinda
IDVA0903,Goiania-Central-2-apartamento-TOP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Oeste",6,747,4433.19,29,2697.9,2025-10,0.88,0.4065,22,31,239.73,219.0,2,2025-10-17,1.64,1438.3799999999999,-1735.2899999999995,ok
JSM0103,Salvador-Flamengo-apartamento-SUP-2Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Stella Maris",2,29,2801.13,52,2946.72,2025-10,0.6897,0.5198,20,31,176.15,162.8,5,2025-10-17,0.95,352.3,145.5899999999997,berlinda
LIV1408,Salvador-Graca-apartamento-TOP-1Q,Especial,BA,"Salvador, BA","Salvador, BA, Vitória",0,71,4825.77,11,2135.8,2025-10,0.9032,0.4109,28,31,218.54,208.5,2,2025-10-17,2.26,0.0,-2689.9700000000003,meta_subestimada
MHFA0507,Itapema-Canto_Praia-apartamento-SUP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,426,2272.69,9,1819.98,2025-10,0.4516,0.2609,14,31,137.44,141.56,9,2025-10-17,1.25,0.0,-452.71000000000004,ok
NOA1014,Sao_Paulo-Santo_Amaro-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Santo Amaro",0,449,950.49,136,2522.61,2025-10,0.2903,0.4866,9,31,164.43,131.4,10,2025-10-17,0.38,0.0,1572.1200000000001,crítico
NWT0815,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",1,155,4806.53,26,4859.73,2025-10,0.6667,0.6467,20,31,285.6,280.0,1,2025-10-17,0.99,285.6,53.19999999999982,berlinda
NWT1022,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",1,168,4380.68,26,4859.73,2025-10,0.6333,0.6467,19,31,276.63,280.0,5,2025-10-17,0.9,276.63,479.0499999999993,berlinda
PEV025,Ubatuba-Tenorio-casa-JR-4Q,Carteira 4,SP,"Ubatuba, SP","Ubatuba, SP, Tenório",4,175,1527.47,57,5596.19,2025-10,0.2593,0.4474,7,31,264.14,305.57,14,2025-10-17,0.27,1056.56,4068.7199999999993,crítico
PSO0309,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,70,2649.13,18,2402.71,2025-10,0.5484,0.5896,17,31,181.06,156.6,10,2025-10-17,1.1,0.0,-246.42000000000007,ok
SPI0811,Sao_Paulo-Pinheiros-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Pinheiros",0,294,5529.39,250,4474.11,2025-10,0.7097,0.5881,22,31,274.36,241.2,5,2025-10-17,1.24,0.0,-1055.2800000000007,ok
VIN202,Florianopolis-Ingleses_Norte-apartamento-SUP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",6,1560,2437.84,20,2422.91,2025-10,0.52,0.2886,13,31,234.0,239.0,9,2025-10-17,1.01,1404.0,-14.930000000000291,berlinda
VNV1301,Itapema-Praia_Centro-apartamento-TOP-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Tabuleiro dos Oliveiras",0,57,2895.0,19,3385.55,2025-10,0.6452,0.3191,20,31,175.65,161.0,1,2025-10-17,0.86,0.0,490.5500000000002,berlinda
CIE0202,Florianopolis-Jurere_Longe-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,111,1997.16,24,1141.26,2025-10,0.7097,0.3621,22,31,155.36,228.0,1,2025-10-17,1.75,0.0,-855.9000000000001,ok
COE0406,Sao_Paulo-Pinheiros-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Pinheiros",0,491,3050.56,250,4474.11,2025-10,0.5161,0.5881,16,31,251.87,200.0,5,2025-10-17,0.68,0.0,1423.5499999999997,atenção
ELU109,Florianopolis-Jurere_Tradicional-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1742,3266.52,19,5008.2,2025-10,0.5806,0.5397,18,31,208.06,223.89,9,2025-10-17,0.65,0.0,1741.6799999999998,atenção
FMI0218,Cabo_Frio-Centro-apartamento-SUP-1Q,Carteira 4,RJ,"Cabo Frio, RJ","Cabo Frio, RJ, Braga",0,418,5031.33,50,3651.88,2025-10,0.8387,0.6545,26,31,267.5,204.0,5,2025-10-17,1.38,0.0,-1379.4499999999998,ok
LIV1006,Salvador-Graca-apartamento-TOP-1Q,Especial,BA,"Salvador, BA","Salvador, BA, Vitória",1,79,4735.8,11,2135.8,2025-10,0.9333,0.4109,28,31,217.0,,0,2025-10-17,2.22,217.0,-2600.0,meta_subestimada
MAR202,Florianopolis-Ingleses_Centro-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,862,2489.73,14,3085.2,2025-10,0.5484,0.3624,17,31,168.06,177.85,13,2025-10-17,0.81,0.0,595.4699999999998,berlinda
OBS0301,Itapema-Meia_Praia-Sul-apartamento-SUP-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Itapema",0,604,2699.46,23,2786.58,2025-10,0.5806,0.3298,18,31,192.44,138.5,6,2025-10-17,0.97,0.0,87.11999999999989,berlinda
PGO0406,Pocos_de_Caldas-Geral-apartamento-SUP-1Q,Carteira 4,MG,"Poços de Caldas, MG","Poços de Caldas, MG, São Benedito",0,384,1658.33,29,1510.48,2025-10,0.4194,0.3677,13,31,152.0,121.8,10,2025-10-17,1.1,0.0,-147.8499999999999,berlinda
PSO0503,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,62,2944.22,18,2402.71,2025-10,0.7097,0.5896,22,31,167.32,155.4,5,2025-10-17,1.23,0.0,-541.5099999999998,ok
PSO0910,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,65,3230.74,18,2402.71,2025-10,0.7742,0.5896,24,31,155.04,162.0,4,2025-10-17,1.34,0.0,-828.0299999999997,ok
RJF001,Urubici-Geral-casa-TOP-2Q,Carteira 3,SC,"Urubici, SC","Urubici, SC, Aguas Brancas",29,565,0.0,23,3805.41,2025-10,0.0,0.2421,0,31,0.0,500.0,2,2025-10-17,0.0,0.0,3805.41,crítico
SDN042,Bombinhas-Centro-casa-SUP-3Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Centro",9,328,5060.71,10,3694.74,2025-10,1.0,0.2254,22,31,311.68,,0,2025-10-17,1.37,2805.12,-1365.9700000000003,ok
SJS0003,Florianopolis-Ingleses_Centro-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,275,0.0,18,1769.98,2025-10,0.0,0.4989,0,31,0.0,102.79,14,2025-10-17,0.0,0.0,1769.98,crítico
SPT0006,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Itoupava Seca",0,511,5078.01,46,5475.18,2025-10,0.4194,0.5326,13,31,547.62,159.45,11,2025-10-17,0.93,0.0,397.1700000000001,berlinda
SWR1502,Goiania-Central-2-apartamento-TOP-2Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Oeste",0,85,5661.75,9,4058.45,2025-10,0.7742,0.484,24,31,289.12,328.86,7,2025-10-17,1.4,0.0,-1603.3000000000002,ok
TPS101,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,986,3104.27,26,3037.54,2025-10,0.8065,0.6099,25,31,160.08,170.0,2,2025-10-17,1.02,0.0,-66.73000000000002,berlinda
CCI003,Florianopolis-Ingleses_Norte-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",1,1010,0.0,15,2608.31,2025-10,0.0,0.43,0,31,0.0,680.0,14,2025-10-17,0.0,0.0,2608.31,crítico
CMC101,Florianopolis-Ingleses_Norte-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,1015,2737.9,19,2141.15,2025-10,0.6129,0.4567,19,31,182.26,,0,2025-10-17,1.28,0.0,-596.75,ok
CPM1110,Sao_Paulo-Pinheiros-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Pinheiros",0,72,3124.1,383,3478.88,2025-10,0.6452,0.5536,20,31,184.85,170.0,8,2025-10-17,0.9,0.0,354.7800000000002,berlinda
CRN0705,Sao_Paulo-Bela_Vista-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Cerqueira César",1,215,6724.53,210,3454.29,2025-10,0.8333,0.5833,25,31,319.44,200.0,3,2025-10-17,1.95,319.44,-3270.24,ok
DBH0807,Guarapari-Praia_do_Morro-apartamento-JR-2Q,Carteira 4,ES,"Guarapari, ES","Guarapari, ES, Praia do Morro",0,37,1398.4,86,2566.7,2025-10,0.2581,0.5263,8,31,208.63,146.36,11,2025-10-17,0.54,0.0,1168.2999999999997,atenção
EAC403,Balneario_Camboriu-Centro-apartamento-JR-1Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,702,2349.3,30,1761.03,2025-10,0.6452,0.4555,20,31,136.8,102.0,2,2025-10-17,1.33,0.0,-588.2700000000002,ok
EAZ305,Florianopolis-Itacorubi-apartamento-SUP-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, João Paulo",0,566,1099.11,13,4684.35,2025-10,0.129,0.4815,4,31,350.0,350.0,12,2025-10-17,0.23,0.0,3585.2400000000007,crítico
EMP2201,Florianopolis-Canasvieiras_Perto-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",1,803,3963.1,15,2357.7,2025-10,0.8,0.3996,24,31,217.04,187.0,6,2025-10-17,1.68,217.04,-1605.4,ok
HPN0618,Porto_Alegre-Cidade_Baixa-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Farroupilha",0,26,101.94,33,2177.7,2025-10,0.0,0.5136,0,31,140.0,140.0,13,2025-10-17,0.05,0.0,2075.7599999999998,crítico
IAA0504,Recife-Boa_Viagem-apartamento-TOP-1Q,Carteira 2,PE,"Recife, PE","Recife, PE, Boa Viagem",2,567,4239.35,52,4736.44,2025-10,0.7931,0.674,23,31,226.48,217.8,5,2025-10-17,0.9,452.96,497.08999999999924,berlinda
IAP0403,Florianopolis-Ingleses_Praia-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses sul",0,351,1386.53,28,2290.64,2025-10,0.3548,0.4633,11,31,158.64,148.14,7,2025-10-17,0.61,0.0,904.1099999999999,atenção
IDA105,Florianopolis-Ingleses_Norte-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses",1,845,2807.92,46,1843.82,2025-10,0.6667,0.438,20,31,212.65,161.86,7,2025-10-17,1.52,212.65,-964.1000000000001,ok
ILC3308,Especial-ILC-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1007,11007.11,28,8941.41,2025-10,0.9032,0.7662,28,31,509.57,,0,2025-10-17,1.23,0.0,-2065.7000000000007,ok
IML0107,Bombinhas-Mariscal-apartamento-TOP-2Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Mariscal",0,456,4249.8,14,2254.2,2025-10,0.9032,0.218,28,31,207.0,,0,2025-10-17,1.89,0.0,-1995.6000000000004,ok
IPTR0171,Balneario_Camboriu-Centro-apartamento-JR-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",1,255,3485.73,44,1925.09,2025-10,0.6667,0.3486,20,31,226.7,156.44,9,2025-10-17,1.81,226.7,-1560.64,ok
ITFA039,Mata_de_Sao_Joao-Praia_Imbassai-apartamento-SUP-2Q,Carteira 2,BA,"Mata de São João, BA","Mata de São João, BA, Açu da Torre",1,485,3488.8,16,3619.76,2025-10,0.6333,0.3577,19,31,220.84,180.0,3,2025-10-17,0.96,220.84,130.96000000000004,berlinda
MCD002,Campos_do_Jordao-Capivari_Centro-casa-SUP-3Q,Carteira 4,SP,"Campos do Jordão, SP","Campos do Jordão, SP, V Dubieux",2,511,1034.44,7,2919.75,2025-10,0.1379,0.135,4,31,355.0,354.21,14,2025-10-17,0.35,710.0,1885.31,crítico
MHF2109,Itapema-Canto_Praia-apartamento-TOP-2Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,467,3093.82,10,2321.09,2025-10,0.5484,0.2572,17,31,273.41,224.33,6,2025-10-17,1.33,0.0,-772.73,ok
MOL0502,Sao_Paulo-Liberdade-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Liberdade",1,408,3052.6,71,2771.0,2025-10,0.5667,0.5297,17,31,208.47,145.75,8,2025-10-17,1.1,208.47,-281.5999999999999,ok
NOA0704,Sao_Paulo-Santo_Amaro-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Santo Amaro",3,369,1189.06,136,2522.61,2025-10,0.4286,0.4866,12,31,136.7,132.0,7,2025-10-17,0.47,410.09999999999997,1333.5500000000002,crítico
OBP0301,Penha-Beto_Carrero-apartamento-MASTER-2Q,Carteira 3,SC,"Penha, SC","Penha, SC, Armação",0,370,7854.47,26,3525.16,2025-10,0.8065,0.317,25,31,387.24,274.0,2,2025-10-17,2.23,0.0,-4329.31,meta_subestimada
PSO0906,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,70,2800.25,18,2402.71,2025-10,0.6452,0.5896,20,31,163.95,157.0,9,2025-10-17,1.17,0.0,-397.53999999999996,ok
PSOA0707,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Armação",0,105,3372.56,18,2402.71,2025-10,0.6774,0.5896,21,31,196.19,143.5,4,2025-10-17,1.4,0.0,-969.8499999999999,ok
QTIB0301,Florianopolis-Ingleses_Norte-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,82,1235.94,19,2141.15,2025-10,0.2903,0.4567,9,31,166.0,150.08,13,2025-10-17,0.58,0.0,905.21,atenção
RLN0104,Gramado-Geral-apartamento-JR-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Ipê Amarelo",0,273,1555.12,34,2528.02,2025-10,0.2258,0.255,7,31,297.0,245.29,7,2025-10-17,0.62,0.0,972.9000000000001,atenção
SDR006,Florianopolis-Lagoa-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Lagoa da Conceição",0,1538,1339.74,20,2916.7,2025-10,0.2903,0.5422,9,31,144.0,150.0,5,2025-10-17,0.46,0.0,1576.9599999999998,crítico
SKL1003,Penha-Praia-apartamento-SUP-2Q,Carteira 4,SC,"Penha, SC","Penha, SC, Armação",0,6,3123.55,52,3305.05,2025-10,0.6129,0.4235,19,31,222.21,197.5,2,2025-10-17,0.95,0.0,181.5,berlinda
TVT1008,Florianopolis-Centrao-apartamento-MASTER-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",1,558,3987.92,29,4217.7,2025-10,0.5,0.4824,15,31,310.93,259.25,8,2025-10-17,0.95,310.93,229.77999999999975,berlinda
TXP1405,Goiania-Central-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,716,1962.35,152,2199.8,2025-10,0.4194,0.4678,13,31,159.67,146.0,7,2025-10-17,0.89,0.0,237.45000000000027,berlinda
BLV0002,Porto_Seguro-Pataxos-apartamento-SUP-2Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Alto do Xamagunga",9,27,2055.81,25,3972.05,2025-10,0.5,0.4993,11,31,247.64,162.2,10,2025-10-17,0.52,2228.7599999999998,1916.2400000000002,atenção
CNA002,Especial-CNA-casa-MASTER-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",0,985,9809.69,25,8435.16,2025-10,0.6129,0.4339,19,31,645.11,635.71,7,2025-10-17,1.16,0.0,-1374.5300000000007,ok
EDJ0410,Florianopolis-Ingleses_Praia-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,173,687.62,28,2290.64,2025-10,0.2258,0.4633,7,31,129.43,134.42,12,2025-10-17,0.3,0.0,1603.02,crítico
GSH0102,Camaçari-Monte_Gordo-apartamento-TOP-2Q,Carteira 2,BA,"Camaçari, BA","Camaçari, BA, Monte Gordo",1,72,6228.63,26,7955.68,2025-10,0.7333,0.5623,22,31,366.45,371.75,4,2025-10-17,0.78,366.45,1727.0500000000002,atenção
ILC3312,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1940,9149.5,16,6612.72,2025-10,0.8065,0.5488,25,31,428.72,363.0,4,2025-10-17,1.38,0.0,-2536.7799999999997,ok
ILC4406,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1940,10471.63,16,6612.72,2025-10,0.6774,0.5488,21,31,517.36,389.0,3,2025-10-17,1.58,0.0,-3858.909999999999,ok
MHFB2005,Itapema-Canto_Praia-apartamento-SUP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,443,3858.35,9,1819.98,2025-10,1.0,0.2609,31,31,165.35,,0,2025-10-17,2.12,0.0,-2038.37,meta_subestimada
NWT0922,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,190,5063.33,26,4859.73,2025-10,0.7419,0.6467,23,31,274.57,261.8,5,2025-10-17,1.04,0.0,-203.60000000000036,berlinda
NWT1004,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,168,5221.52,26,4859.73,2025-10,0.6774,0.6467,21,31,291.19,280.0,2,2025-10-17,1.07,0.0,-361.7900000000009,berlinda
PRJ004,Imbituba-Praia_do_Rosa-casa-SIM-1Q,Carteira 6,SC,"Imbituba, SC","Imbituba, SC, Ibiraquera",0,1210,0.0,50,1200.99,2025-10,0.0,0.2549,0,31,0.0,90.0,14,2025-10-17,0.0,0.0,1200.99,crítico
SOA0301,Salvador-Boca_do_Rio-apartamento-SUP-2Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Boca do Rio",0,240,3632.14,11,3370.25,2025-10,0.6774,0.6447,21,31,201.43,223.29,7,2025-10-17,1.08,0.0,-261.8899999999999,berlinda
STN0404,Florianopolis-Ingleses_Norte-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses Norte",0,197,4631.69,43,2448.0,2025-10,0.7097,0.3684,22,31,268.41,214.5,6,2025-10-17,1.89,0.0,-2183.6899999999996,ok
TRC0507,Florianopolis-UFSC-apartamento-SUP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Carvoeira",1,19,1241.13,42,2407.33,2025-10,0.3667,0.4752,11,31,140.18,123.71,7,2025-10-17,0.52,140.18,1166.1999999999998,atenção
UAR301,Itapema-Praia_Centro-apartamento-SUP-3Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Centro",4,22,3382.94,16,3225.64,2025-10,0.8148,0.3119,22,31,184.73,167.75,4,2025-10-17,1.05,738.92,-157.30000000000018,berlinda
