listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,data_da_execucao,atingimento_meta,faturamento_perdido_bloqueio,falta_meta,grupo_criticidade,dias_disponiveis,dias_necessarios,potencial_max,potencial_realista,score_bruto,score_normalizado,faixa_prioridade,status_operacional
VRN302,Florianopolis-Jurere_Tradicional-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",5,622,5877.47,18,5871.57,2025-10,0.9231,0.4706,24,31,380.21,274.0,2,2025-10-13,1.0,1901.05,-5.900000000000546,berlinda,2,-0.0,6425.47,6383.3288,-0.2753267013763184,26.900584795321635,Média,🟡 Acima com risco
ABM0101,Bombinhas-Zimbros-casa-SUP-6Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Zimbros",9,341,7562.94,8,9097.68,2025-10,0.6364,0.2126,14,31,789.21,480.0,7,2025-10-13,0.83,7102.89,1534.7400000000007,berlinda,7,4.0,10922.939999999999,9701.243999999999,20.24349064816525,91.61793372319687,Crítico,🟢 Abaixo viável
ERE0302,Maceio-Cruz_das_Almas-apartamento-JR-1Q,Carteira 2,AL,"Maceió, AL","Maceió, AL, Cruz das Almas",0,34,2263.88,23,2193.85,2025-10,0.7742,0.6378,24,31,117.0,107.0,7,2025-10-13,1.03,0.0,-70.0300000000002,berlinda,7,-0.0,3012.88,2843.7558,-3.4155525674043443,19.68810916179337,Baixa,🟡 Acima com risco
IBE104,Florianopolis-Canasvieiras_Meio-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",5,772,1296.22,8,1581.53,2025-10,0.3462,0.129,9,31,156.33,172.0,15,2025-10-13,0.82,781.6500000000001,285.30999999999995,berlinda,15,2.0,3876.2200000000003,2189.416,15.514508102912998,83.82066276803118,Crítico,🟢 Abaixo viável
ILC4102,Especial-ILC-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,924,8736.26,28,8686.5,2025-10,0.7097,0.718,22,31,533.41,457.67,3,2025-10-13,1.01,0.0,-49.76000000000022,berlinda,3,-0.0,10109.27,9710.685197,-2.6217301790134235,21.052631578947366,Média,🟡 Acima com risco
MCB1002,Balneario_Picarras-Geral-apartamento-SUP-2Q,Carteira 6,SC,"Balneário Piçarras, SC","Balneário Piçarras, SC, Itacolomi",0,208,1271.54,37,1161.1,2025-10,0.3226,0.1663,10,31,148.3,153.55,11,2025-10-13,1.1,0.0,-110.44000000000005,berlinda,11,-0.0,2960.59,1816.42753,-14.605169236069255,5.263157894736842,Baixa,🟡 Acima com risco
NWT0505,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,335,4335.46,26,4604.77,2025-10,0.4516,0.5984,14,31,365.57,280.0,5,2025-10-13,0.94,0.0,269.3100000000004,berlinda,5,1.0,5735.46,4967.7,16.375801614412904,85.18518518518519,Crítico,🟢 Abaixo viável
RLV0206,Florianopolis-Novo_Campeche-apartamento-SUP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",9,286,4748.34,51,5112.0,2025-10,0.8636,0.4169,19,31,322.53,250.0,1,2025-10-13,0.93,2902.7699999999995,363.65999999999985,berlinda,1,2.0,4998.34,4964.24,8.892312206572766,57.69980506822612,Alta,🟠 Abaixo precisa esforço
VGZ0003,Imbituba-Praia_do_Rosa-casa-SUP-1Q,Carteira 6,SC,"Imbituba, SC","Imbituba, SC, Ibiraquera",0,589,2383.73,47,2169.2,2025-10,0.6452,0.2327,20,31,145.05,115.5,4,2025-10-13,1.1,0.0,-214.5300000000002,berlinda,4,-1.0,2845.73,2681.8124,11.422743407707923,69.20077972709552,Alta,🟡 Acima com risco
CAY0123,Bombinhas-Bombas-apartamento-JR-3Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Bombas",5,461,1943.5,61,2043.83,2025-10,0.5769,0.2935,15,31,144.4,131.64,11,2025-10-13,0.95,722.0,100.32999999999993,berlinda,11,1.0,3391.54,2778.874276,6.462103599614445,44.834307992202724,Média,🟢 Abaixo viável
COI0408,Sao_Paulo-Moema-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Indianópolis",3,14,2337.8,489,2478.6,2025-10,0.7143,0.4202,20,31,166.55,,0,2025-10-13,0.94,499.65000000000003,140.79999999999973,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável
EDF1707,Salvador-Ondina_Rio_Vermelho-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Rio Vermelho",0,63,2474.48,53,2786.9,2025-10,0.5806,0.4439,18,31,176.33,153.11,9,2025-10-13,0.89,0.0,312.4200000000001,berlinda,9,3.0,3852.4700000000003,3274.540994,5.721366177473179,41.91033138401559,Média,🟢 Abaixo viável
ILC4415,Especial-ILC-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1769,7553.11,28,8686.5,2025-10,0.6129,0.718,19,31,472.0,361.13,8,2025-10-13,0.87,0.0,1133.3900000000003,berlinda,8,4.0,10442.15,9323.802615999999,11.779805753180225,71.34502923976608,Alta,🟢 Abaixo viável
JBV232,Especial-JBV-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1062,8649.36,31,8718.37,2025-10,0.8387,0.676,26,31,417.58,456.25,4,2025-10-13,0.99,0.0,69.01000000000022,berlinda,4,1.0,10474.36,10179.987500000001,3.6114333872042708,33.33333333333333,Média,🟢 Abaixo viável
JBV464,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,762,6758.76,25,6615.99,2025-10,0.7097,0.5467,22,31,417.18,348.0,7,2025-10-13,1.02,0.0,-142.77000000000044,berlinda,7,-0.0,9194.76,8487.5892,-7.509678823577446,12.085769980506821,Baixa,🟡 Acima com risco
RVM0203,Florianopolis-Novo_Campeche-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0,126,4867.67,40,5004.37,2025-10,0.7097,0.502,22,31,234.32,307.33,3,2025-10-13,0.97,0.0,136.69999999999982,berlinda,3,1.0,5789.66,5522.006303,8.395064913265793,55.55555555555556,Alta,🟢 Abaixo viável
SPJ0105,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,485,3800.56,16,3790.01,2025-10,0.7097,0.4946,22,31,211.23,229.0,7,2025-10-13,1.0,0.0,-10.549999999999727,berlinda,7,-0.0,5403.5599999999995,4938.2091,-0.6374521439257249,26.31578947368421,Média,🟡 Acima com risco
TRS0001,Penha-Beto_Carrero-casa-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Armação",0,133,2198.7,22,2033.83,2025-10,0.5484,0.4582,17,31,162.53,163.33,12,2025-10-13,1.08,0.0,-164.8699999999999,berlinda,12,-1.0,4158.66,3273.542064,13.240151389250812,76.60818713450293,Alta,🟡 Acima com risco
CLE1203,Porto_Belo-Geral-apartamento-SUP-2Q,Carteira 6,SC,"Porto Belo, SC","Porto Belo, SC, Perequê",2,224,2627.8,20,2700.77,2025-10,0.7241,0.2796,21,31,150.33,148.57,7,2025-10-13,0.97,300.66,72.9699999999998,berlinda,7,1.0,3667.79,3380.8567590000002,4.014097053803162,34.89278752436647,Média,🟢 Abaixo viável
EIO203,Itapema-Meia_Praia-Norte-apartamento-JR-3Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",11,845,1879.02,16,1965.97,2025-10,0.6,0.3135,12,31,188.83,168.0,8,2025-10-13,0.96,2077.13,86.95000000000005,berlinda,8,1.0,3223.02,2685.42,7.430225283193542,49.707602339181285,Média,🟢 Abaixo viável
BLT0007,Ilheus-Sul-apartamento-SUP-2Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, Nossa Senhora da Vitória",11,244,2250.97,19,2530.45,2025-10,0.75,0.3809,15,31,181.67,162.0,2,2025-10-13,0.89,1998.37,279.48,berlinda,2,2.0,2574.97,2493.97,8.946187437017132,58.28460038986355,Alta,🟠 Abaixo precisa esforço
EVA1005,Florianopolis-Centrao-apartamento-JR-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",1,352,2286.6,58,2275.95,2025-10,0.6,0.4488,18,31,166.72,118.17,12,2025-10-13,1.0,166.72,-10.650000000000091,berlinda,12,-0.0,3704.64,3137.424,-0.5529605219798374,26.510721247563353,Média,🟡 Acima com risco
MPK0119,Brasilia-Asa_Sul-apartamento-JR-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Asa Sul",0,369,2325.07,208,2353.23,2025-10,0.4839,0.5379,15,31,184.53,186.62,13,2025-10-13,0.99,0.0,28.159999999999854,berlinda,13,1.0,4751.13,3499.0404340000005,2.233194035432139,30.01949317738791,Média,🟢 Abaixo viável
TPS208,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,999,2929.15,26,2834.75,2025-10,0.7419,0.5829,23,31,161.74,156.38,8,2025-10-13,1.03,0.0,-94.40000000000009,berlinda,8,-0.0,4180.1900000000005,3857.296576,-5.207609842137762,16.374269005847953,Baixa,🟡 Acima com risco
UML0103,Bombinhas-Mariscal-apartamento-TOP-2Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Mariscal",0,454,3008.54,11,2756.55,2025-10,0.6129,0.2175,19,31,186.05,187.6,10,2025-10-13,1.09,0.0,-251.98999999999978,berlinda,10,-1.0,4884.54,4158.3404,17.149452757976437,87.71929824561403,Crítico,🟡 Acima com risco
CEE202,Cabo_Frio-Centro-apartamento-JR-3Q,Carteira 4,RJ,"Cabo Frio, RJ","Cabo Frio, RJ, Foguete",15,1268,2706.98,98,3094.94,2025-10,0.5625,0.3878,9,31,345.11,215.71,7,2025-10-13,0.87,5176.650000000001,387.96000000000004,berlinda,7,2.0,4216.95,3556.338125,13.519947333389336,78.75243664717348,Alta,🟢 Abaixo viável
JBV165,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,433,6905.49,25,6615.99,2025-10,0.8387,0.5467,26,31,1471.35,307.0,4,2025-10-13,1.04,0.0,-289.5,berlinda,4,-0.0,8133.49,7935.4136,-13.43359043771227,6.042884990253411,Baixa,🟡 Acima com risco
MHE0114,Florianopolis-Cachoeira_Bom_Jesus-apartamento-MASTER-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Cachoeira do Bom Jesus",0,247,8306.47,7,7754.55,2025-10,0.9032,0.3463,28,31,373.75,282.0,3,2025-10-13,1.07,0.0,-551.9199999999992,berlinda,3,-1.0,9152.47,9070.5772,20.070982842331247,91.42300194931774,Crítico,🟡 Acima com risco
SQS0108,Brasilia-Asa_Sul-apartamento-SUP-2Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Asa Sul",0,7,3681.6,113,4127.6,2025-10,0.6774,0.5475,21,31,204.3,212.67,3,2025-10-13,0.89,0.0,446.00000000000045,berlinda,3,3.0,4319.61,4113.787974,7.659884678747944,51.85185185185185,Alta,🟠 Abaixo precisa esforço
TPS103,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,959,2342.88,26,2834.75,2025-10,0.7097,0.5829,22,31,146.82,171.2,5,2025-10-13,0.83,0.0,491.8699999999999,berlinda,5,3.0,3198.88,2950.3832,9.901889525825322,62.96296296296296,Alta,🟢 Abaixo viável
ASK0003,Florianopolis-Itacorubi-apartamento-JR-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Santa Mônica",0,78,1392.98,11,1576.75,2025-10,0.4839,0.561,15,31,118.39,106.2,5,2025-10-13,0.88,0.0,183.76999999999998,berlinda,5,2.0,1923.98,1649.9309,6.188797843665768,43.859649122807014,Média,🟢 Abaixo viável
NWT0910,Especial-NWT-apartamento-MASTER-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,190,6057.62,23,6333.91,2025-10,0.3871,0.681,12,31,600.0,600.0,16,2025-10-13,0.96,0.0,276.28999999999996,berlinda,16,1.0,15657.619999999999,9773.779999999999,26.172459033993217,96.68615984405457,Crítico,🟢 Abaixo viável
SPT0208,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Itoupava Seca",0,503,4922.72,45,5496.92,2025-10,0.3871,0.4945,12,31,449.25,194.25,12,2025-10-13,0.9,0.0,574.1999999999998,berlinda,12,3.0,7253.72,5825.0501,6.763687665092449,46.393762183235864,Média,🟢 Abaixo viável
MHF1601,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,449,2821.1,14,2821.64,2025-10,0.6129,0.4442,19,31,173.11,171.5,12,2025-10-13,1.0,0.0,0.5399999999999636,berlinda,12,1.0,4879.1,4082.4482,0.0328213379453062,27.485380116959064,Média,🟡 Acima com risco
SRO0002,Florianopolis-Lagoa-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Lagoa da Conceição",8,322,2627.66,31,2919.75,2025-10,0.8696,0.4552,20,31,162.8,150.0,1,2025-10-13,0.9,1302.4,292.09000000000015,berlinda,1,2.0,2777.66,2758.1,7.502954020035967,50.097465886939574,Alta,🟠 Abaixo precisa esforço
BPM0807,Salvador-Barra-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",0,579,2644.09,196,3002.6,2025-10,0.5484,0.4728,17,31,186.18,182.8,10,2025-10-13,0.88,0.0,358.50999999999976,berlinda,10,2.0,4472.09,3646.5652,10.913146606274557,67.44639376218323,Alta,🟢 Abaixo viável
JBV173,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1667,5992.17,25,6615.99,2025-10,0.6774,0.5467,21,31,354.33,323.2,5,2025-10-13,0.91,0.0,623.8199999999997,berlinda,5,2.0,7608.17,7086.8484,15.237222547192479,83.04093567251462,Crítico,🟢 Abaixo viável
MHFA1204,Itapema-Canto_Praia-apartamento-SUP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,448,1219.62,8,1430.68,2025-10,0.2581,0.2063,8,31,180.0,180.0,16,2025-10-13,0.85,0.0,211.06000000000017,berlinda,16,2.0,4099.62,1962.9479999999999,13.277182878071976,77.38791423001949,Alta,🟢 Abaixo viável
WBU3015,Goiania-Central-apartamento-TOP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",13,201,1659.25,50,1979.56,2025-10,0.5556,0.3584,10,31,196.3,199.0,5,2025-10-13,0.84,2551.9,320.30999999999995,berlinda,5,2.0,2654.25,2212.072,16.09996413344379,84.7953216374269,Crítico,🟢 Abaixo viável
BLB0507,Salvador-Barra-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",0,41,2479.71,196,3002.6,2025-10,0.6129,0.4728,19,31,182.74,204.8,10,2025-10-13,0.83,0.0,522.8899999999999,berlinda,10,3.0,4527.71,3734.9292,11.888349208463774,71.9298245614035,Alta,🟢 Abaixo viável
MHF1105,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,448,2865.57,14,2821.64,2025-10,0.6452,0.4442,20,31,183.8,185.86,7,2025-10-13,1.02,0.0,-43.93000000000029,berlinda,7,-0.0,4166.59,3704.988104,-2.89364688620804,20.66276803118908,Média,🟡 Acima com risco
SIP0709,Salvador-Piata-apartamento-SUP-1Q,Carteira 5,BA,"Salvador, BA","Salvador, BA, Itapuã",16,33,1661.33,19,2034.09,2025-10,0.7333,0.4255,11,31,190.0,190.0,3,2025-10-13,0.82,3040.0,372.76,berlinda,3,2.0,2231.33,2079.3109999999997,17.40935750138883,88.4990253411306,Crítico,🟢 Abaixo viável
SPT0407,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Itoupava Seca",0,420,4612.87,45,5496.92,2025-10,0.4839,0.4945,15,31,367.0,190.0,11,2025-10-13,0.84,0.0,884.0500000000002,berlinda,11,5.0,6702.87,5624.221,6.11140420453636,43.07992202729044,Média,🟢 Abaixo viável
NOR0101,Brasilia-Asa_Norte-apartamento-JR-2Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Asa Norte",1,736,4116.04,13,4432.18,2025-10,0.7,0.5118,21,31,234.24,258.83,6,2025-10-13,0.93,234.24,316.1400000000003,berlinda,6,2.0,5669.02,5203.126,9.230955895293073,59.4541910331384,Alta,🟢 Abaixo viável
VST009,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos Pinheiros",0,457,1470.49,33,1488.1,2025-10,0.2258,0.1167,7,31,254.89,167.92,13,2025-10-13,0.99,0.0,17.6099999999999,berlinda,13,1.0,3653.45,1963.402368,1.987145487534429,29.629629629629626,Média,🟢 Abaixo viável
DAC0402,Florianopolis-Estreito-apartamento-SUP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Estreito",0,167,1268.34,14,1418.57,2025-10,0.3548,0.2578,11,31,130.91,138.29,14,2025-10-13,0.89,0.0,150.23000000000002,berlinda,14,2.0,3204.3999999999996,1955.254088,7.322623028824802,49.512670565302145,Média,🟢 Abaixo viável
DON0504,Balneario_Camboriu-Norte-apartamento-SUP-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,77,4156.15,20,4462.0,2025-10,0.6452,0.3917,20,31,266.6,239.29,7,2025-10-13,0.93,0.0,305.85000000000036,berlinda,7,2.0,5831.179999999999,5236.8793559999995,8.201125784401622,54.19103313840156,Alta,🟢 Abaixo viável
ECM0206,Florianopolis-Lagoa-apartamento-SUP-1Q,Carteira 2,SC,"Florianópolis, SC","Florianópolis, SC, Lagoa da Conceição",0,9,2822.45,19,2725.1,2025-10,0.7097,0.5724,22,31,148.09,163.38,8,2025-10-13,1.04,0.0,-97.34999999999991,berlinda,8,-0.0,4129.49,3750.0562879999998,-5.83649884407911,15.39961013645224,Baixa,🟡 Acima com risco
NXO2104,Sao_Paulo-Bela_Vista-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Consolação",0,541,3033.28,211,3066.22,2025-10,0.5806,0.5089,18,31,193.22,159.14,7,2025-10-13,0.99,0.0,32.9399999999996,berlinda,7,1.0,4147.26,3680.056788,1.70962018380936,29.0448343079922,Média,🟢 Abaixo viável
SMT0713,Salvador-Boca_do_Rio-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Armação",0,243,1845.26,22,1755.87,2025-10,0.4516,0.4578,14,31,190.86,186.5,12,2025-10-13,1.05,0.0,-89.3900000000001,berlinda,12,-0.0,4083.26,2855.9408,-9.494572491129764,9.35672514619883,Baixa,🟡 Acima com risco
SPJ0304,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,484,3948.08,16,3790.01,2025-10,0.6774,0.4946,21,31,235.05,215.5,8,2025-10-13,1.04,0.0,-158.0699999999997,berlinda,8,-0.0,5672.08,5115.9176,-8.987861509600222,10.33138401559454,Baixa,🟡 Acima com risco
SPT0104,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Itoupava Seca",0,560,5025.0,45,5496.92,2025-10,0.4516,0.4945,14,31,516.14,194.25,12,2025-10-13,0.91,0.0,471.9200000000001,berlinda,12,3.0,7356.0,6077.6795999999995,5.558898437670551,41.32553606237816,Média,🟢 Abaixo viável
SPT0107,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Itoupava Seca",0,565,4696.55,45,5496.92,2025-10,0.3548,0.4945,11,31,478.82,190.0,11,2025-10-13,0.85,0.0,800.3699999999999,berlinda,11,5.0,6786.55,5438.082,5.532927530326074,40.93567251461988,Média,🟠 Abaixo precisa esforço
VAC5604,Barra_Velha-Tabuleiro-apartamento-TOP-2Q,Carteira 3,SC,"Barra Velha, SC","Barra Velha, SC, Itajuba",4,139,2163.6,21,2206.36,2025-10,0.4444,0.187,12,31,218.67,210.46,13,2025-10-13,0.98,874.68,42.76000000000022,berlinda,13,1.0,4899.58,3379.469512,4.078785692271454,35.08771929824561,Média,🟢 Abaixo viável
BLB1004,Salvador-Barra-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",0,324,2695.33,196,3002.6,2025-10,0.6452,0.4728,20,31,153.2,196.64,11,2025-10-13,0.9,0.0,307.27,berlinda,11,2.0,4858.37,4090.9234079999997,10.061542130153866,63.547758284600384,Alta,🟢 Abaixo viável
BLSA1655,Goiania-Central-apartamento-TOP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Marista",0,656,1861.09,50,1979.56,2025-10,0.3548,0.3584,11,31,221.09,177.36,11,2025-10-13,0.94,0.0,118.47000000000003,berlinda,11,1.0,3812.05,2553.2906080000002,10.614398755278955,65.8869395711501,Alta,🟢 Abaixo viável
SPT0505,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Itoupava Seca",0,491,4488.72,45,5496.92,2025-10,0.3226,0.4945,10,31,472.55,196.85,13,2025-10-13,0.82,0.0,1008.1999999999998,berlinda,13,6.0,7047.77,5314.2695300000005,6.017435521467779,42.69005847953216,Média,🟠 Abaixo precisa esforço
ILC2403,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",7,1748,6133.45,16,6783.04,2025-10,0.6667,0.534,16,31,453.63,404.0,5,2025-10-13,0.9,3175.41,649.5900000000001,berlinda,5,2.0,8153.45,7480.183999999999,19.344892555550317,90.44834307992203,Crítico,🟢 Abaixo viável
MOR0402,Florianopolis-Jurere_Tradicional-apartamento-TOP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",7,660,6637.69,13,6514.4,2025-10,0.7083,0.3595,17,31,570.24,503.14,7,2025-10-13,1.02,3991.6800000000003,-123.28999999999996,berlinda,7,-0.0,10159.67,9132.308433999999,-9.522309130541569,9.161793372319687,Baixa,🟡 Acima com risco
NWT0617,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,184,4408.66,26,4604.77,2025-10,0.6452,0.5984,20,31,259.35,272.2,10,2025-10-13,0.96,0.0,196.11000000000058,berlinda,10,1.0,7130.66,6164.894399999999,11.592575090612597,70.37037037037037,Alta,🟢 Abaixo viável
SOV0002,Mata_de_Sao_Joao-Praia_Imbassai-casa-SUP-2Q,Carteira 2,BA,"Mata de São João, BA","Mata de São João, BA, Imbassaí",6,64,2579.7,9,3187.39,2025-10,0.56,0.3538,14,31,224.14,208.13,8,2025-10-13,0.81,1344.84,607.69,berlinda,8,3.0,4244.74,3512.1223999999997,13.226968324135633,76.41325536062378,Alta,🟢 Abaixo viável
TXP0608,Goiania-Central-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,726,1604.3,148,1757.19,2025-10,0.3548,0.3938,11,31,162.55,202.67,12,2025-10-13,0.91,0.0,152.8900000000001,berlinda,12,1.0,4036.34,2467.1877919999997,17.6339589344351,89.08382066276803,Crítico,🟢 Abaixo viável
ADV306,Maceio-Cruz_das_Almas-apartamento-SUP-1Q,Carteira 2,AL,"Maceió, AL","Maceió, AL, Mangabeiras",0,601,2159.61,71,2594.2,2025-10,0.6774,0.5465,21,31,138.29,147.1,10,2025-10-13,0.83,0.0,434.5899999999997,berlinda,10,3.0,3630.61,3156.0654,8.214245753347205,54.385964912280706,Alta,🟢 Abaixo viável
ATB2014,Sao_Paulo-Brooklin-apartamento-JR-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Jardim das Acacias",0,182,2580.37,22,3220.24,2025-10,0.7419,0.4328,23,31,139.0,,0,2025-10-13,0.8,0.0,639.8699999999999,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável
NOR0202,Brasilia-Asa_Norte-apartamento-SUP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Asa Norte",0,736,2731.14,93,2856.0,2025-10,0.5484,0.5475,17,31,196.0,173.17,6,2025-10-13,0.96,0.0,124.86000000000013,berlinda,6,1.0,3770.16,3300.9385679999996,7.570730462184881,50.877192982456144,Alta,🟢 Abaixo viável
NWT0703,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,154,3853.99,26,4604.77,2025-10,0.5161,0.5984,16,31,291.81,283.57,7,2025-10-13,0.84,0.0,750.7800000000007,berlinda,7,3.0,5838.98,4878.4433389999995,15.4114598991915,83.4307992202729,Crítico,🟢 Abaixo viável
PGO309,Pocos_de_Caldas-Geral-apartamento-SUP-1Q,Carteira 4,MG,"Poços de Caldas, MG","Poços de Caldas, MG, São Benedito",7,777,1395.22,27,1316.32,2025-10,0.5,0.3003,12,31,147.0,124.45,11,2025-10-13,1.06,1029.0,-78.90000000000009,berlinda,11,-0.0,2764.17,2079.695,-7.459512124711326,12.280701754385964,Baixa,🟡 Acima com risco
RUP0101,Blumenau-Central-apartamento-SUP-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Escola Agrícola",0,434,7784.47,75,8083.5,2025-10,0.6129,0.5255,19,31,548.32,158.33,6,2025-10-13,0.96,0.0,299.02999999999975,berlinda,6,2.0,8734.45,8366.712742,2.9285222923238683,31.57894736842105,Média,🟢 Abaixo viável
SPJ0102,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,179,3232.67,16,3790.01,2025-10,0.6774,0.4946,21,31,188.81,254.0,8,2025-10-13,0.85,0.0,557.3400000000001,berlinda,8,3.0,5264.67,4609.1468,12.450658441534458,73.68421052631578,Alta,🟢 Abaixo viável
WSH0801,Curitiba-Batel-apartamento-SUP-1Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Bigorrilho",2,182,2319.97,194,2510.09,2025-10,0.4828,0.5103,14,31,198.86,223.2,10,2025-10-13,0.92,397.72,190.12000000000035,berlinda,10,1.0,4551.969999999999,3397.5796,16.905682266372946,86.93957115009746,Crítico,🟢 Abaixo viável
BCY2001,Aguas_Claras-Geral-apartamento-MASTER-2Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Aguas Claras",10,282,4178.59,11,4223.9,2025-10,0.8095,0.3607,17,31,358.82,250.0,2,2025-10-13,0.99,3588.2,45.30999999999949,berlinda,2,1.0,4678.59,4583.34,2.681763299320503,30.994152046783626,Média,🟢 Abaixo viável
CDN101,Florianopolis-Campeche_Praia-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Morro das Pedras",3,415,2832.19,63,3437.52,2025-10,0.75,0.4907,21,31,174.71,174.33,3,2025-10-13,0.82,524.13,605.3299999999999,berlinda,3,4.0,3355.1800000000003,3224.4325,7.674659267436992,52.046783625730995,Alta,🟠 Abaixo precisa esforço
