listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,data_da_execucao,atingimento_meta,grupo_criticidade,dias_disponiveis,falta_meta,dias_necessarios,potencial_max,potencial_realista,score_bruto,score_normalizado,faixa_prioridade,status_operacional
SOT0202,Florianopolis-Jurere_Tradicional-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,246,3604.8,17,4453.11,2025-10,0.7419,0.3745,23,31,211.83,236.0,6,2025-10-07,0.81,berlinda,6,848.3099999999995,4.0,5020.8,4655.3304,11.239401227456758,58.620689655172406,Alta,🟢 Abaixo viável
BTI003,Ubatuba-Praia_Grande-apartamento-SIM-2Q,Carteira 4,SP,"Ubatuba, SP","Ubatuba, SP, Praia Grande",0,603,2896.51,32,2915.86,2025-10,0.6774,0.282,21,31,170.67,157.0,9,2025-10-07,0.99,berlinda,9,19.34999999999991,1.0,4309.51,3853.6762000000003,1.0418710088961698,26.89655172413793,Média,🟢 Abaixo viável
CNA007,Especial-CNA-casa-MASTER-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",0,985,6136.23,23,7494.02,2025-10,0.3548,0.3161,11,31,669.09,721.06,18,2025-10-07,0.82,berlinda,18,1357.7900000000009,2.0,19115.309999999998,10741.207584,65.32195386454802,99.77011494252874,Crítico,🟢 Abaixo viável
ILC2414,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",10,1211,5034.31,16,5851.91,2025-10,0.619,0.4525,13,31,500.31,407.0,7,2025-10-07,0.86,berlinda,7,817.5999999999995,3.0,7883.31,6797.841,18.954677475673172,84.59770114942529,Crítico,🟢 Abaixo viável
SKL1307,Penha-Praia-apartamento-SUP-3Q,Carteira 6,SC,"Penha, SC","Penha, SC, Armação",7,127,3044.22,17,3177.17,2025-10,0.5833,0.258,14,31,294.93,229.25,8,2025-10-07,0.96,berlinda,8,132.95000000000027,1.0,4878.219999999999,4113.9922,9.593061592549361,51.724137931034484,Alta,🟢 Abaixo viável
AIR1607,Porto_Alegre-Menino_Deus-apartamento-TOP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Praia de Belas",1,608,1482.46,27,1737.25,2025-10,0.2,0.3018,6,31,313.0,333.0,20,2025-10-07,0.85,berlinda,20,254.78999999999996,1.0,8142.46,2814.46,48.8387221182904,98.39080459770115,Crítico,🟢 Abaixo viável
CPL025,Canela-Catedral-apartamento-TOP-1Q,Carteira 4,RS,"Canela, RS","Canela, RS, Centro",0,175,1915.84,29,2315.4,2025-10,0.3871,0.2613,12,31,212.67,209.53,17,2025-10-07,0.83,berlinda,17,399.5600000000002,2.0,5477.85,3294.694071,18.078907920877608,82.29885057471265,Crítico,🟢 Abaixo viável
ILC1212,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",3,650,5302.8,16,5851.91,2025-10,0.5714,0.4525,16,31,432.27,332.55,11,2025-10-07,0.91,berlinda,11,549.1099999999997,2.0,8960.85,7393.009770000001,15.602301684407307,77.01149425287356,Alta,🟢 Abaixo viável
MHF0801,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,413,2078.16,8,2301.25,2025-10,0.4839,0.3219,15,31,162.4,167.64,14,2025-10-07,0.9,berlinda,14,223.09000000000015,2.0,4425.12,3213.8539439999995,8.125759391634986,43.9080459770115,Média,🟢 Abaixo viável
NWT0921,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,190,3778.14,30,4057.04,2025-10,0.5161,0.5207,16,31,280.19,282.73,11,2025-10-07,0.93,berlinda,11,278.9000000000001,1.0,6888.17,5383.226483,19.436189192120374,85.28735632183908,Crítico,🟢 Abaixo viável
PSOB0807,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,71,1569.87,13,1489.07,2025-10,0.4194,0.4061,13,31,158.23,154.81,16,2025-10-07,1.05,berlinda,16,-80.79999999999995,-0.0,4046.83,2608.707024,-8.40030891764658,13.563218390804598,Baixa,🟢 Acima com folga
SFR0302,Bombinhas-Centro-apartamento-SUP-1Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Centro",0,49,2198.67,22,2120.75,2025-10,0.5806,0.4366,18,31,155.33,143.9,10,2025-10-07,1.04,berlinda,10,-77.92000000000007,-0.0,3637.67,3034.1534,-5.287133325474484,16.32183908045977,Baixa,🟢 Acima com folga
BPA0103,Sao_Paulo-Bela_Vista-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Bela Vista",2,146,2718.58,200,2559.86,2025-10,0.4138,0.3936,12,31,251.08,305.67,15,2025-10-07,1.06,berlinda,15,-158.7199999999998,-0.0,7303.63,4615.87369,-18.952576469025622,4.137931034482759,Baixa,🟢 Acima com folga
DON0504,Balneario_Camboriu-Norte-apartamento-SUP-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,77,4156.15,19,4274.23,2025-10,0.6452,0.3412,20,31,266.6,255.88,8,2025-10-07,0.97,berlinda,8,118.07999999999993,1.0,6203.19,5476.900207999999,7.06894818481925,38.85057471264368,Média,🟢 Abaixo viável
ECM0206,Florianopolis-Lagoa-apartamento-SUP-1Q,Carteira 2,SC,"Florianópolis, SC","Florianópolis, SC, Lagoa da Conceição",0,9,1881.4,19,2222.75,2025-10,0.4839,0.4709,15,31,150.93,168.31,16,2025-10-07,0.85,berlinda,16,341.3499999999999,3.0,4574.360000000001,3184.523344,8.61584651145353,46.206896551724135,Média,🟢 Abaixo viável
IFT1208,Itapema-Meia_Praia-Norte-apartamento-TOP-1Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",0,22,2182.36,24,2235.56,2025-10,0.5161,0.2856,16,31,152.88,153.36,14,2025-10-07,0.98,berlinda,14,53.19999999999982,1.0,4329.4,3290.447344,3.64953389754691,30.804597701149426,Média,🟢 Abaixo viável
SPT0104,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Itoupava Seca",0,560,4466.48,40,5178.91,2025-10,0.3226,0.4511,10,31,512.71,218.42,12,2025-10-07,0.86,berlinda,12,712.4300000000003,4.0,7087.5199999999995,5312.027504,7.511665611103497,41.60919540229885,Média,🟢 Abaixo viável
SPT0107,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Itoupava Seca",0,565,4696.55,40,5178.91,2025-10,0.3548,0.4511,11,31,478.82,221.85,13,2025-10-07,0.91,berlinda,13,482.3599999999997,3.0,7580.6,5719.81094,6.887650490161054,37.701149425287355,Média,🟢 Abaixo viável
VAC5604,Barra_Velha-Tabuleiro-apartamento-TOP-2Q,Carteira 3,SC,"Barra Velha, SC","Barra Velha, SC, Itajuba",3,139,2163.6,20,2219.98,2025-10,0.4286,0.1431,12,31,218.67,216.64,14,2025-10-07,0.97,berlinda,14,56.38000000000011,1.0,5196.5599999999995,3463.526656,5.501924882206155,34.71264367816092,Média,🟢 Abaixo viável
CMP0002,Florianopolis-Campeche-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0,131,1309.02,12,1542.43,2025-10,0.4516,0.2231,14,31,128.71,132.5,12,2025-10-07,0.85,berlinda,12,233.41000000000008,2.0,2899.02,2027.0639999999999,10.02535771477474,53.333333333333336,Alta,🟢 Abaixo viável
CNA009,Especial-CNA-casa-MASTER-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",0,985,6910.2,23,7494.02,2025-10,0.2903,0.3161,9,31,802.67,661.05,19,2025-10-07,0.92,berlinda,19,583.8200000000006,1.0,19470.149999999998,10556.353485,51.498956634756816,99.08045977011494,Crítico,🟢 Abaixo viável
RTBA1361,Florianopolis-Canasvieiras_Meio-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",5,869,2359.3,17,2723.4,2025-10,0.6923,0.444,18,31,163.61,165.25,8,2025-10-07,0.87,berlinda,8,364.0999999999999,3.0,3681.3,3274.5206000000003,7.364265868644583,40.45977011494253,Média,🟢 Abaixo viável
SSG0320,Florianopolis-UFSC-apartamento-TOP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Córrego Grande",0,411,1681.32,17,1549.41,2025-10,0.2581,0.2857,8,31,259.88,287.43,21,2025-10-07,1.09,berlinda,21,-131.90999999999985,-0.0,7717.349999999999,3239.2193429999998,-24.47053478420815,2.0689655172413794,Baixa,🟢 Acima com folga
VST003,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos Pinheiros",0,457,1296.32,32,1199.53,2025-10,0.2258,0.0877,7,31,239.6,181.4,20,2025-10-07,1.08,berlinda,20,-96.78999999999996,-0.0,4924.32,2115.5224,-14.637154552199606,6.436781609195402,Baixa,🟢 Acima com folga
ECH504,Florianopolis-Centrao-apartamento-TOP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,553,3212.34,16,3716.84,2025-10,0.5806,0.2548,18,31,225.56,236.31,13,2025-10-07,0.86,berlinda,13,504.5,3.0,6284.370000000001,4995.960618,10.691734107467635,56.09195402298851,Alta,🟢 Abaixo viável
ELF0410,Bombinhas-Bombas-apartamento-SUP-1Q,Especial,SC,"Bombinhas, SC","Bombinhas, SC, José Amândio",0,51,1323.14,17,1485.18,2025-10,0.2258,0.1624,7,31,228.0,237.63,24,2025-10-07,0.89,berlinda,24,162.03999999999996,1.0,7026.26,2610.904496,25.92653092554437,92.87356321839081,Crítico,🟢 Abaixo viável
JBV167,Especial-JBV-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1090,7169.4,30,7567.62,2025-10,0.7419,0.5968,23,31,379.09,356.14,7,2025-10-07,0.95,berlinda,7,398.22000000000025,2.0,9662.38,9018.941862,9.370321897769713,49.6551724137931,Média,🟢 Abaixo viável
JFM0101,Florianopolis-Beira_Mar-apartamento-JR-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,86,2279.5,19,2707.82,2025-10,0.4516,0.2945,14,31,194.29,205.25,16,2025-10-07,0.84,berlinda,16,428.32000000000016,3.0,5563.5,3762.5544,10.822073352980137,56.55172413793104,Alta,🟢 Abaixo viável
RNA0303,Bombinhas-Mariscal-apartamento-TOP-3Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Canto Grande",9,651,2985.6,12,3237.74,2025-10,0.5455,0.1771,12,31,302.5,296.0,8,2025-10-07,0.92,berlinda,8,252.13999999999987,1.0,5353.6,4277.344,23.051091193239724,90.80459770114942,Crítico,🟢 Abaixo viável
VAC2205,Barra_Velha-Tabuleiro-apartamento-SUP-2Q,Carteira 3,SC,"Barra Velha, SC","Barra Velha, SC, Itajuba",0,573,1241.73,43,1343.08,2025-10,0.3548,0.1318,11,31,137.82,171.56,16,2025-10-07,0.92,berlinda,16,101.34999999999991,1.0,3986.69,2215.6418080000003,12.946068737528655,65.97701149425286,Alta,🟢 Abaixo viável
QSPB005,Pirenopolis-Geral-casa-JR-3Q,Carteira 4,GO,"Pirenópolis, GO","Pirenópolis, GO, Vila João Figueredo",6,726,3259.78,19,3829.25,2025-10,0.32,0.2113,8,31,387.75,284.57,14,2025-10-07,0.85,berlinda,14,569.4699999999998,3.0,7243.76,4534.653600000001,14.106685634697826,72.183908045977,Alta,🟢 Abaixo viável
CAY0123,Bombinhas-Bombas-apartamento-JR-3Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Bombas",5,461,1943.5,51,1819.98,2025-10,0.5769,0.2394,15,31,144.4,138.27,11,2025-10-07,1.07,berlinda,11,-123.51999999999998,-0.0,3464.4700000000003,2820.947593,-9.384229716810076,11.264367816091953,Baixa,🟢 Acima com folga
ILC4415,Especial-ILC-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1769,7553.11,27,7940.49,2025-10,0.6129,0.6389,19,31,472.0,447.0,8,2025-10-07,0.95,berlinda,8,387.3800000000001,1.0,11129.11,9744.8404,21.8070748782506,88.50574712643679,Crítico,🟢 Abaixo viável
JBV232,Especial-JBV-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1062,8093.28,30,7567.62,2025-10,0.7742,0.5968,24,31,413.15,500.0,4,2025-10-07,1.07,berlinda,4,-525.6599999999999,-1.0,10093.279999999999,9641.68,34.73086650756774,96.55172413793103,Crítico,🟢 Acima com folga
RVM0203,Florianopolis-Novo_Campeche-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0,126,3703.91,38,4453.03,2025-10,0.6129,0.4101,19,31,238.68,272.1,10,2025-10-07,0.83,berlinda,10,749.1199999999999,3.0,6424.91,5371.6109,15.258191388784716,76.0919540229885,Alta,🟢 Abaixo viável
BHE0405,Brasilia-Setor_Hoteleiro-apartamento-SUP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Asa Sul",0,8,3603.53,101,3543.65,2025-10,0.5806,0.4508,18,31,289.22,282.25,8,2025-10-07,1.02,berlinda,8,-59.88000000000011,-0.0,5861.530000000001,4914.5248,-4.76941289348554,16.7816091954023,Baixa,🟢 Acima com folga
MHF0508,Itapema-Canto_Praia-apartamento-TOP-2Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,357,2260.39,8,2155.64,2025-10,0.3548,0.1674,11,31,239.73,196.29,17,2025-10-07,1.05,berlinda,17,-104.75,-0.0,5597.32,3444.3327639999998,-9.53840970663005,10.804597701149426,Baixa,🟢 Acima com folga
NWT0603,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,184,3950.06,30,4057.04,2025-10,0.5484,0.5207,17,31,272.94,273.55,11,2025-10-07,0.97,berlinda,11,106.98000000000002,1.0,6959.110000000001,5600.223019999999,7.21323403269379,40.0,Média,🟢 Abaixo viável
SKL1204,Penha-Praia-apartamento-SUP-2Q,Carteira 4,SC,"Penha, SC","Penha, SC, Armação",0,12,2558.46,48,3004.58,2025-10,0.5161,0.3319,16,31,204.56,192.82,11,2025-10-07,0.85,berlinda,11,446.1199999999999,3.0,4679.48,3653.118422,9.543303711888733,51.03448275862069,Alta,🟢 Abaixo viável
SPT0203,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Itoupava Seca",0,512,4479.61,40,5178.91,2025-10,0.3548,0.4511,11,31,475.55,206.15,13,2025-10-07,0.86,berlinda,13,699.3000000000002,4.0,7159.5599999999995,5430.45626,6.959026851210006,38.39080459770115,Média,🟢 Abaixo viável
TPS210,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",6,650,2376.3,23,2723.4,2025-10,0.68,0.4492,17,31,175.53,188.86,7,2025-10-07,0.87,berlinda,7,347.0999999999999,2.0,3698.32,3275.2736000000004,12.035196078431369,62.758620689655174,Alta,🟢 Abaixo viável
CAU0199,Itapema-Meia_Praia-Norte-apartamento-JR-3Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Andorinha",3,13,2047.2,16,1931.9,2025-10,0.6071,0.2336,17,31,145.88,159.82,11,2025-10-07,1.06,berlinda,11,-115.29999999999995,-0.0,3805.2200000000003,3114.493942,-9.538405714581499,11.03448275862069,Baixa,🟢 Acima com folga
RSN301,Itapema-Longe-apartamento-SUP-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Morretes",0,680,1795.56,10,1758.42,2025-10,0.4194,0.2591,13,31,152.31,151.38,16,2025-10-07,1.02,berlinda,16,-37.13999999999987,-0.0,4217.639999999999,2811.380352,-3.1973323779301754,20.229885057471265,Média,🟢 Acima com folga
VST010,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos Pinheiros",0,456,1070.09,32,1199.53,2025-10,0.1613,0.0877,5,31,259.2,190.43,21,2025-10-07,0.89,berlinda,21,129.44000000000005,1.0,5069.12,1715.133539,20.549097729944236,86.20689655172413,Crítico,🟢 Abaixo viável
EOX0705,Florianopolis-Centrao-apartamento-JR-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,19,1463.34,50,1566.78,2025-10,0.4516,0.2903,14,31,136.07,142.92,12,2025-10-07,0.93,berlinda,12,103.44000000000005,1.0,3178.38,2237.8520639999997,9.435686439704368,50.57471264367817,Alta,🟢 Abaixo viável
GIU0003,Porto_Seguro-Pataxos-apartamento-SUP-2Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Paraíso dos Pataxós",0,334,3910.92,25,3972.05,2025-10,0.5484,0.4339,17,31,279.12,225.63,8,2025-10-07,0.98,berlinda,8,61.13000000000011,1.0,5715.96,4900.803936,3.47245424906535,30.114942528735632,Média,🟢 Abaixo viável
NWT0812,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,155,3413.9,30,4057.04,2025-10,0.3226,0.5207,10,31,311.31,280.0,11,2025-10-07,0.84,berlinda,11,643.1399999999999,3.0,6493.9,4407.508,14.79561453670656,74.48275862068967,Alta,🟢 Abaixo viável
STI210,Florianopolis-Ingleses_Centro-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,1659,1563.61,21,1664.26,2025-10,0.4516,0.3737,14,31,133.57,189.65,17,2025-10-07,0.94,berlinda,17,100.65000000000009,1.0,4787.66,3019.59098,11.469525494814524,60.0,Alta,🟢 Abaixo viável
VDB0201,Gramado-Centro-apartamento-SUP-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Centro",1,230,3522.2,72,3524.38,2025-10,0.4333,0.3653,13,31,405.31,297.8,15,2025-10-07,1.0,berlinda,15,2.180000000000291,1.0,7989.2,5457.7510999999995,0.1842037464745818,25.287356321839084,Média,🟢 Acima com folga
ADC0205,Florianopolis-Cachoeira_Bom_Jesus-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Cachoeira do Bom Jesus",0,229,4803.75,18,5178.57,2025-10,0.6452,0.3315,20,31,296.95,368.38,8,2025-10-07,0.93,berlinda,8,374.8199999999997,2.0,7750.79,6705.180208,13.331498039033933,67.81609195402298,Alta,🟢 Abaixo viável
ILC3105,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1885,6282.4,16,5851.91,2025-10,0.6129,0.4525,19,31,387.39,366.11,9,2025-10-07,1.07,berlinda,9,-430.4899999999998,-1.0,9577.39,8301.899371,26.932521843295593,93.5632183908046,Crítico,🟢 Acima com folga
ILC1506,Especial-ILC-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,425,7538.24,27,7940.49,2025-10,0.5484,0.6389,17,31,590.0,609.18,11,2025-10-07,0.95,berlinda,11,402.25,1.0,14239.22,11213.057432,30.859890888345678,95.86206896551724,Crítico,🟢 Abaixo viável
MHFB1607,Itapema-Canto_Praia-apartamento-SUP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,362,1351.46,7,1455.01,2025-10,0.3226,0.199,10,31,164.0,164.0,18,2025-10-07,0.93,berlinda,18,103.54999999999995,1.0,4303.46,2303.7752,11.671534903540175,61.149425287356316,Alta,🟢 Abaixo viável
NWT0908,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,190,3456.46,30,4057.04,2025-10,0.4839,0.5207,15,31,296.13,329.38,16,2025-10-07,0.85,berlinda,16,600.5799999999999,2.0,8726.54,6006.651712,24.379725169088793,91.49425287356323,Crítico,🟢 Abaixo viável
RTG101,Florianopolis-Ingleses_Norte-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,1142,2092.02,14,2452.59,2025-10,0.3548,0.3696,11,31,238.64,310.16,19,2025-10-07,0.85,berlinda,19,360.57000000000016,2.0,7985.060000000001,4182.870592,22.79924308588065,90.3448275862069,Crítico,🟢 Abaixo viável
RTO0502,Itapema-Praia_Itapema-apartamento-JR-4Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Andorinha",5,469,3791.41,11,3941.66,2025-10,0.5,0.3309,13,31,362.92,213.63,8,2025-10-07,0.96,berlinda,8,150.25,1.0,5500.45,4645.93,8.14324611965517,44.13793103448276,Média,🟢 Abaixo viável
SDR001,Florianopolis-Lagoa-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Lagoa da Conceição",0,1538,2021.14,19,2222.75,2025-10,0.5484,0.4709,17,31,144.06,195.55,11,2025-10-07,0.91,berlinda,11,201.6099999999999,2.0,4172.1900000000005,3200.77582,8.868481723090763,47.58620689655172,Média,🟢 Abaixo viável
TXP1004,Goiania-Central-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",2,190,928.45,136,993.18,2025-10,0.2069,0.2493,6,31,181.75,221.38,21,2025-10-07,0.93,berlinda,21,64.7299999999999,1.0,5577.429999999999,1890.323962,14.428328601059203,73.10344827586206,Alta,🟢 Abaixo viável
CEC0302,Balneario_Camboriu-Centro-apartamento-JR-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,30,1831.64,34,1835.84,2025-10,0.5484,0.2518,17,31,151.24,137.55,11,2025-10-07,1.0,berlinda,11,4.199999999999818,1.0,3344.6900000000005,2661.3966200000004,0.31468428621229255,25.517241379310345,Média,🟢 Acima com folga
CHE0401,Bombinhas-Centro-casa-TOP-4Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Centro",9,343,6985.52,13,6520.77,2025-10,0.5,0.2237,11,31,781.0,783.64,11,2025-10-07,1.07,berlinda,11,-464.75,-0.0,15605.56,11295.54,-55.85179204296424,0.45977011494252873,Baixa,🟢 Acima com folga
JBV142,Especial-JBV-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1549,7765.31,30,7567.62,2025-10,0.7419,0.5968,23,31,391.65,358.5,4,2025-10-07,1.03,berlinda,4,-197.6900000000005,-0.0,9199.310000000001,8829.1946,-9.36514584506096,11.494252873563218,Baixa,🟢 Acima com folga
RBF142,Florianopolis-Estreito-casa-JR-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Capoeiras",3,721,1513.24,9,1521.19,2025-10,0.5,0.1746,14,31,138.5,148.64,14,2025-10-07,0.99,berlinda,14,7.9500000000000455,1.0,3594.2,2553.7200000000003,0.7768181489491823,26.436781609195403,Média,🟢 Abaixo viável
