listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,atingimento_meta,grupo_criticidade,falta_meta,dias_necessarios,potencial_max,potencial_realista,score_bruto,score_normalizado,prioridade,status_operacional
DNAG1701,Goiania-Central-apartamento-TOP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,686,2763.14,48,2731.56,2025-09,0.5667,0.5615,17,30,204.53,208.0,3,1.01,berlinda,-31.579999999999927,-0.0,3387.14,3116.7608,-2.4047211117456637,21.064814814814813,Baixa,🟢 Acima com folga
EDF1605,Salvador-Ondina_Rio_Vermelho-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Rio Vermelho",0,14,2704.2,36,2915.05,2025-09,0.6333,0.5788,19,30,188.47,206.5,2,0.93,berlinda,210.85000000000036,2.0,3117.2,2965.7529,7.468229532941129,65.04629629629629,Média,🟢 Abaixo viável
EUB1602,Salvador-Barra-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",0,224,2509.66,201,2862.8,2025-09,0.8667,0.5422,26,30,172.95,152.6,5,0.88,berlinda,353.1400000000003,3.0,3272.66,3170.9521,6.274645335568913,53.70370370370371,Média,🟢 Abaixo viável
LIV1004,Salvador-Graca-apartamento-TOP-1Q,Especial,BA,"Salvador, BA","Salvador, BA, Vitória",2,96,2440.06,10,2506.32,2025-09,0.3929,0.5488,11,30,240.0,240.0,2,0.97,berlinda,66.26000000000022,1.0,2920.06,2628.652,6.344920042133507,54.629629629629626,Média,🟢 Abaixo viável
MCB0807,Balneario_Picarras-Geral-apartamento-SUP-2Q,Carteira 6,SC,"Balneário Piçarras, SC","Balneário Piçarras, SC, itacolomi",0,69,970.05,44,1016.07,2025-09,0.3333,0.1971,10,30,124.8,122.4,5,0.95,berlinda,46.020000000000095,1.0,1582.05,1174.0295999999998,5.543759780330107,45.370370370370374,Baixa,🟢 Abaixo viável
NWT0404,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",5,32,4061.2,34,4405.55,2025-09,0.76,0.6132,19,30,267.89,280.0,2,0.92,berlinda,344.35000000000036,2.0,4621.2,4486.8,10.942788074133773,79.39814814814815,Média,🟢 Abaixo viável
NWT0924,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,153,4326.11,34,4405.55,2025-09,0.4333,0.6132,13,30,361.54,400.0,5,0.98,berlinda,79.44000000000051,1.0,6326.11,5192.71,7.212720318688973,62.96296296296296,Média,🟢 Abaixo viável
NWT1007,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,138,3626.46,34,4405.55,2025-09,0.5667,0.6132,17,30,270.64,280.0,1,0.82,berlinda,779.0900000000001,3.0,3906.46,3785.136,16.505332289195827,92.12962962962963,Crítica,🟠 Abaixo precisa esforço
NWT1323,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,223,4805.72,34,4405.55,2025-09,0.7667,0.6132,23,30,267.04,290.25,4,1.09,berlinda,-400.1700000000001,-1.0,5966.72,5695.858700000001,26.364322842777863,97.68518518518519,Crítica,🟢 Acima com folga
SOA0602,Salvador-Boca_do_Rio-apartamento-SUP-2Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Boca do Rio",2,388,3337.47,11,3410.2,2025-09,0.7857,0.6689,22,30,192.27,173.0,2,0.98,berlinda,72.73000000000002,1.0,3683.47,3609.3221999999996,3.689604715265968,33.56481481481482,Baixa,🟢 Abaixo viável
STP0903,Guarapari-Centro-apartamento-SUP-2Q,Carteira 4,ES,"Guarapari, ES","Guarapari, ES, Centro",0,89,1957.49,16,2117.79,2025-09,0.4667,0.3522,14,30,169.0,130.0,1,0.92,berlinda,160.29999999999995,2.0,2087.49,2018.161,4.919987345298626,40.74074074074074,Baixa,🟠 Abaixo precisa esforço
TCO0409,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",7,426,1859.26,76,1965.48,2025-09,0.7391,0.587,17,30,130.94,120.0,2,0.95,berlinda,106.22000000000003,1.0,2099.26,2036.644,6.485133402527635,56.25,Média,🟢 Abaixo viável
TPS106,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,956,3014.77,17,3512.48,2025-09,1.0,0.4916,30,30,133.47,,0,0.86,berlinda,497.71000000000004,0.0,,,,,Baixa,🔴 Abaixo inviável
CEP0128,Sao_Paulo-Pompeia-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Perdizes",1,4,3118.06,64,3067.19,2025-09,0.7241,0.5586,21,30,200.86,166.5,2,1.02,berlinda,-50.86999999999989,-0.0,3451.06,3359.1853,-2.761437993733672,20.37037037037037,Baixa,🟡 Acima com risco
JBV142,Especial-JBV-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",1,1519,6532.0,31,7153.6,2025-09,0.8276,0.7461,24,30,367.92,300.0,3,0.91,berlinda,621.6000000000004,3.0,7432.0,7276.84,8.689331245806311,69.67592592592592,Média,🟢 Abaixo viável
MON0099,Barra_Velha-Tabuleiro-casa-SUP-2Q,Carteira 3,SC,"Barra Velha, SC","Barra Velha, SC, Tabuleiro",6,88,1548.68,9,1927.04,2025-09,0.7083,0.2871,17,30,127.06,115.67,3,0.8,berlinda,378.3599999999999,4.0,1895.69,1794.4671830000002,5.677736476668879,47.22222222222222,Baixa,🟠 Abaixo precisa esforço
RGF1201,Salvador-Flamengo-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Itapuã",0,129,3234.15,27,3172.8,2025-09,0.8,0.568,24,30,178.46,174.0,3,1.02,berlinda,-61.34999999999991,-0.0,3756.15,3651.75,-3.364504538577907,18.055555555555554,Baixa,🟢 Acima com folga
EIT302,Balneario_Camboriu-Centro-apartamento-JR-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",4,570,2003.74,39,2313.28,2025-09,0.7692,0.4048,20,30,162.65,,0,0.87,berlinda,309.5400000000002,0.0,,,,,Baixa,🔴 Abaixo inviável
IAA0502,Recife-Boa_Viagem-apartamento-TOP-1Q,Carteira 2,PE,"Recife, PE","Recife, PE, Boa Viagem",0,537,4345.25,52,4926.59,2025-09,0.8333,0.7285,25,30,224.48,160.0,1,0.88,berlinda,581.3400000000001,4.0,4505.25,4478.578,4.720019323710722,39.120370370370374,Baixa,🟠 Abaixo precisa esforço
NOR0204,Brasilia-Asa_Norte-apartamento-SUP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Asa Norte",0,706,3616.54,100,3470.11,2025-09,0.9333,0.7093,28,30,176.96,223.0,1,1.04,berlinda,-146.42999999999984,-0.0,3839.54,3824.6659,-9.410044638354393,7.87037037037037,Baixa,🟢 Acima com folga
NWT0616,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,154,4546.29,34,4405.55,2025-09,0.7667,0.6132,23,30,261.61,250.0,4,1.03,berlinda,-140.73999999999978,-0.0,5546.29,5312.99,-7.986517006957121,10.185185185185185,Baixa,🟢 Acima com folga
SPJ0502,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,322,3567.93,15,3792.7,2025-09,0.8333,0.4818,25,30,179.48,,0,0.94,berlinda,224.76999999999998,0.0,,,,,Baixa,🔴 Abaixo inviável
VLR301,Florianopolis-Centrao-apartamento-SUP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Centro",4,927,2570.11,115,2909.04,2025-09,0.8846,0.523,23,30,157.0,150.0,1,0.88,berlinda,338.92999999999984,3.0,2720.11,2702.8,5.8254613205731065,48.61111111111111,Baixa,🟠 Abaixo precisa esforço
VST027,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos Pinheiros",10,6,2061.15,35,2529.48,2025-09,0.5,0.1819,10,30,278.9,160.0,1,0.81,berlinda,468.3299999999999,3.0,2221.15,2141.15,9.87459873175514,75.46296296296296,Média,🟠 Abaixo precisa esforço
BLS1553,Goiania-Central-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Marista",2,706,2672.42,140,2762.08,2025-09,0.6429,0.6003,18,30,198.44,196.0,3,0.97,berlinda,89.65999999999985,1.0,3260.42,3050.4452,6.362364594798112,55.32407407407407,Média,🟢 Abaixo viável
DIA0004,Salvador-Flamengo-apartamento-SUP-2Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Stella Maris",8,102,3586.13,47,3503.7,2025-09,0.9091,0.5759,20,30,306.0,159.0,1,1.02,berlinda,-82.43000000000029,-0.0,3745.13,3730.6769,-3.7407226646117095,16.666666666666664,Baixa,🟡 Acima com risco
NWT0807,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,264,4407.36,34,4405.55,2025-09,0.6,0.6132,18,30,309.89,280.0,2,1.0,berlinda,-1.8099999999994907,-0.0,4967.36,4743.36,-0.11503671505257174,26.38888888888889,Baixa,🟡 Acima com risco
SPJ0503,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,321,3657.24,15,3792.7,2025-09,0.9,0.4818,27,30,157.26,,0,0.96,berlinda,135.46000000000004,0.0,,,,,Baixa,🔴 Abaixo inviável
STA0305,Gramado-Centro-apartamento-TOP-1Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Centro",0,17,5041.95,26,4763.83,2025-09,0.8,0.5959,24,30,264.12,202.0,2,1.06,berlinda,-278.1199999999999,-1.0,5445.95,5365.15,11.793082456762725,82.87037037037037,Crítica,🟢 Acima com folga
TPS211,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,748,2860.82,17,3512.48,2025-09,0.9,0.4916,27,30,143.41,146.0,1,0.81,berlinda,651.6599999999999,5.0,3006.82,2992.2200000000003,5.417389422857923,43.51851851851852,Baixa,🟠 Abaixo precisa esforço
MCB0706,Balneario_Picarras-Geral-apartamento-SUP-2Q,Carteira 6,SC,"Balneário Piçarras, SC","Balneário Piçarras, SC, Itacolomi",1,321,1046.83,44,1016.07,2025-09,0.4138,0.1971,12,30,122.0,122.4,5,1.03,berlinda,-30.759999999999877,-0.0,1658.83,1300.0756,-3.705476984853391,16.89814814814815,Baixa,🟢 Acima com folga
NWT0309,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,286,4801.58,34,4405.55,2025-09,0.7,0.6132,21,30,299.52,280.0,1,1.09,berlinda,-396.02999999999975,-1.0,5081.58,4997.58,25.170160365902085,97.45370370370371,Crítica,🟢 Acima com folga
SJS0002,Florianopolis-Ingleses_Centro-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,312,2050.58,16,1948.2,2025-09,0.9333,0.5526,28,30,96.07,90.0,2,1.05,berlinda,-102.37999999999988,-1.0,2230.58,2218.574,4.729596550662144,39.351851851851855,Baixa,🟢 Acima com folga
APC2200,Bombinhas-Mariscal-casa-TOP-3Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Canto Grande",7,895,4532.45,15,4268.27,2025-09,1.0,0.3452,23,30,257.78,,0,1.06,berlinda,-264.1799999999994,0.0,,,,,Baixa,🟡 Acima sem ação
ILH0107,Florianopolis-Canasvieiras_Perto-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,692,3176.57,13,3226.32,2025-09,0.7333,0.4333,22,30,156.14,,0,0.98,berlinda,49.75,0.0,,,,,Baixa,🔴 Abaixo inviável
SKC0414,Maceio-Jatiuca-apartamento-TOP-1Q,Carteira 2,AL,"Maceió, AL","Maceió, AL, Jatiúca",0,207,3929.6,39,4136.96,2025-09,0.8,0.7824,24,30,234.0,,0,0.95,berlinda,207.36000000000013,0.0,,,,,Baixa,🔴 Abaixo inviável
CDN101,Florianopolis-Campeche_Praia-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Morro das Pedras",4,385,2711.78,57,2518.77,2025-09,0.9231,0.5189,24,30,153.38,,0,1.08,berlinda,-193.01000000000022,0.0,,,,,Baixa,🟡 Acima sem ação
COI302,Florianopolis-Praia_Brava-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Praia Brava",2,1405,2349.76,7,2282.25,2025-09,0.7143,0.2405,20,30,143.85,142.0,2,1.03,berlinda,-67.51000000000022,-0.0,2633.76,2552.6212,-4.200425019169693,15.74074074074074,Baixa,🟢 Acima com folga
CSP0914,Salvador-Caminho_Das_Arvores-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Caminho das Árvores",1,4,3111.5,45,3045.97,2025-09,0.9655,0.6811,28,30,166.82,,0,1.02,berlinda,-65.5300000000002,0.0,,,,,Baixa,🟡 Acima sem ação
EOX0102,Florianopolis-Centrao-apartamento-SUP-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",8,178,3423.86,40,3660.39,2025-09,0.7727,0.613,17,30,265.29,234.0,3,0.94,berlinda,236.52999999999975,2.0,4125.860000000001,3966.2954,7.560399301713748,65.50925925925925,Média,🟢 Abaixo viável
OPT504,Florianopolis-Estreito-apartamento-JR-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Capoeiras",5,452,1392.78,9,1300.26,2025-09,0.68,0.3263,17,30,120.41,104.0,1,1.07,berlinda,-92.51999999999998,-0.0,1496.78,1463.5,-7.400119976004798,11.342592592592593,Baixa,🟢 Acima com folga
SVM1409,Salvador-Graca-apartamento-TOP-1Q,Especial,BA,"Salvador, BA","Salvador, BA, Vitória",4,91,2335.29,10,2506.32,2025-09,0.6923,0.5488,18,30,167.5,179.0,3,0.93,berlinda,171.0300000000002,1.0,2872.29,2707.0551,12.214868811644175,84.25925925925925,Crítica,🟢 Abaixo viável
ELF0504,Bombinhas-Bombas-apartamento-SUP-1Q,Especial,SC,"Bombinhas, SC","Bombinhas, SC, José Amândio",0,124,1451.57,20,1429.7,2025-09,0.3,0.2367,9,30,213.0,201.0,5,1.02,berlinda,-21.86999999999989,-0.0,2456.5699999999997,1753.07,-3.074680002797774,18.98148148148148,Baixa,🟢 Acima com folga
ESE0102,Balneario_Camboriu-Norte-apartamento-TOP-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",2,207,4810.76,24,5069.72,2025-09,0.8214,0.5706,23,30,260.57,180.0,2,0.95,berlinda,258.96000000000004,2.0,5170.76,5106.464,4.597176964408291,38.19444444444444,Baixa,🟢 Abaixo viável
EVA0506,Florianopolis-Centrao-apartamento-JR-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,102,2410.03,67,2394.45,2025-09,0.8,0.585,24,30,122.75,,0,1.01,berlinda,-15.580000000000382,0.0,,,,,Baixa,🟡 Acima sem ação
IPTR0082,Balneario_Camboriu-Centro-apartamento-JR-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,31,2468.66,39,2313.28,2025-09,0.7667,0.4048,23,30,133.57,110.0,2,1.07,berlinda,-155.37999999999965,-1.0,2688.66,2637.334,7.388556508507383,64.35185185185185,Média,🟢 Acima com folga
ISC0906,Sao_Paulo-Republica-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Vila Buarque",2,501,2516.32,444,3011.48,2025-09,0.7857,0.6716,22,30,159.35,,0,0.84,berlinda,495.15999999999985,0.0,,,,,Baixa,🔴 Abaixo inviável
OLN1702,Sao_Paulo-Mariana-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Vila Clementino",2,138,3224.79,163,3141.65,2025-09,0.75,0.6158,21,30,200.95,165.75,4,1.03,berlinda,-83.13999999999987,-0.0,3887.79,3722.04,-4.386374994031792,15.50925925925926,Baixa,🟢 Acima com folga
VST035,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC",VST036,3,5,2494.93,35,2529.48,2025-09,0.4444,0.1819,12,30,276.92,,0,0.99,berlinda,34.55000000000018,0.0,,,,,Baixa,🔴 Abaixo inviável
CFR0209,Cabo_Frio-Portinho-apartamento-TOP-1Q,Carteira 4,RJ,"Cabo Frio, RJ","Cabo Frio, RJ, Portinho",1,600,3276.09,106,3439.71,2025-09,0.8276,0.5413,24,30,176.79,140.0,2,0.95,berlinda,163.6199999999999,2.0,3556.09,3507.818,3.329757450482742,32.175925925925924,Baixa,🟢 Abaixo viável
EDF0503,Salvador-Ondina_Rio_Vermelho-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Rio Vermelho",3,7,2582.69,36,2915.05,2025-09,0.6667,0.5788,18,30,189.11,218.0,1,0.89,berlinda,332.3600000000001,2.0,2800.69,2728.0306,12.42765647244473,84.72222222222221,Crítica,🟠 Abaixo precisa esforço
HSS0007,Joao_Pessoa-Cabo_Branco-apartamento-SUP-1Q,Carteira 2,PB,"João Pessoa, PB","João Pessoa, PB, Cabo Branco",0,255,3086.7,81,3661.85,2025-09,0.8667,0.6673,26,30,152.42,135.0,4,0.84,berlinda,575.1500000000001,5.0,3626.7,3554.718,4.240766279339679,35.648148148148145,Baixa,🟠 Abaixo precisa esforço
PRN0002,Imbituba-Praia_do_Rosa-apartamento-JR-1Q,Carteira 6,SC,"Imbituba, SC","Imbituba, SC, Ibiraquera",0,115,1508.24,29,1459.88,2025-09,0.6667,0.376,20,30,94.2,90.0,3,1.03,berlinda,-48.3599999999999,-0.0,1778.24,1688.249,-2.9813409321314017,19.444444444444446,Baixa,🟢 Acima com folga
RPC0305,Florianopolis-Canasvieiras_Longe-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",3,265,2934.56,14,2947.76,2025-09,0.8148,0.4198,22,30,160.95,133.0,2,1.0,berlinda,13.200000000000273,1.0,3200.56,3151.2968,0.5955708741553031,27.77777777777778,Baixa,🟡 Acima com risco
SBN0705,Itapema-Praia_Centro-apartamento-SUP-3Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Tabuleiro das Oliveiras",5,508,1980.62,15,2146.99,2025-09,0.72,0.2857,18,30,145.83,145.25,4,0.92,berlinda,166.3699999999999,2.0,2561.62,2398.94,5.627702620878529,46.2962962962963,Baixa,🟢 Abaixo viável
SRO0002,Florianopolis-Lagoa-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Lagoa da Conceição",5,292,2678.87,32,3028.55,2025-09,0.68,0.5146,17,30,216.82,,0,0.88,berlinda,349.6800000000003,0.0,,,,,Baixa,🔴 Abaixo inviável
VST033,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos Pinheiros",0,427,2663.85,35,2529.48,2025-09,0.3,0.1819,9,30,455.29,160.0,3,1.05,berlinda,-134.3699999999999,-0.0,3143.85,2807.85,-8.499454433322256,9.25925925925926,Baixa,🟢 Acima com folga
AYA201,Florianopolis-Jurere_Tradicional-apartamento-JR-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1923,3765.06,15,3915.53,2025-09,0.8333,0.3859,25,30,202.16,160.0,3,0.96,berlinda,150.47000000000025,1.0,4245.0599999999995,4165.044,6.148643989447153,52.083333333333336,Média,🟢 Abaixo viável
CZZ0404,Urubici-Geral-apartamento-SUP-1Q,Especial,SC,"Urubici, SC","Urubici, SC, Centro",0,160,1945.47,53,2228.74,2025-09,0.3667,0.2369,11,30,220.91,146.0,3,0.87,berlinda,283.26999999999975,2.0,2383.4700000000003,2106.0846,9.278206520276026,72.68518518518519,Média,🟠 Abaixo precisa esforço
ILC3109,Especial-ILC-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",1,1767,6091.08,27,7153.6,2025-09,0.7586,0.7981,22,30,372.59,292.0,1,0.85,berlinda,1062.5200000000004,4.0,6383.08,6312.5912,10.842647058823534,79.16666666666666,Média,🟠 Abaixo precisa esforço
JRR205,Florianopolis-Jurere_Tradicional-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1124,3523.34,17,3641.82,2025-09,0.8333,0.4394,25,30,196.4,182.67,3,0.97,berlinda,118.48000000000002,1.0,4071.3500000000004,3979.996733,5.942836713511379,50.231481481481474,Média,🟢 Abaixo viável
PSOA0912,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,52,1672.5,20,1865.2,2025-09,0.6,0.5162,18,30,122.39,115.0,2,0.9,berlinda,192.70000000000005,2.0,1902.5,1810.5,5.940515762384732,50.0,Média,🟠 Abaixo precisa esforço
RIV101,Florianopolis-Jurere_Tradicional-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,528,5241.09,15,5839.5,2025-09,0.8,0.489,24,30,326.46,,0,0.9,berlinda,598.4099999999999,0.0,,,,,Baixa,🔴 Abaixo inviável
VFI0103,Gramado-Geral-apartamento-JR-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Centro",4,269,1940.85,36,2399.85,2025-09,0.4615,0.2878,12,30,210.17,175.0,3,0.81,berlinda,459.0,3.0,2465.85,2183.1375,11.156947309206824,80.78703703703704,Crítica,🟠 Abaixo precisa esforço
VMA101,Florianopolis-Jurere_Tradicional-apartamento-SUP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",7,620,4949.82,16,6057.02,2025-09,0.913,0.4667,21,30,286.95,,0,0.82,berlinda,1107.2000000000007,0.0,,,,,Baixa,🔴 Abaixo inviável
RFM0025,Santa_Cruz_Cabralia-Coroa_Vermelha-apartamento-SUP-3Q,Carteira 2,BA,"Santa Cruz Cabrália, BA","Santa Cruz Cabrália, BA, Coroa Vermelha",0,143,3052.62,21,3598.9,2025-09,0.5667,0.3726,17,30,216.71,267.0,4,0.85,berlinda,546.2800000000002,3.0,4120.62,3657.8556,13.509383422712498,87.96296296296296,Crítica,🟢 Abaixo viável
URA0015,Porto_Seguro-Urbano-casa-JR-2Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Paraíso dos Pataxós",0,641,2637.06,16,2805.91,2025-09,0.6333,0.4856,19,30,193.53,131.0,2,0.94,berlinda,168.8499999999999,2.0,2899.06,2802.9846,3.9415644122584097,34.72222222222222,Baixa,🟠 Abaixo precisa esforço
BFH0101,Balneario_Camboriu-Longe-apartamento-SUP-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Nações",0,615,2925.41,10,2784.71,2025-09,0.7667,0.4151,23,30,205.3,130.0,1,1.05,berlinda,-140.69999999999982,-1.0,3055.41,3025.0809999999997,6.568367980866939,56.71296296296296,Média,🟡 Acima com risco
HMO0409,Sao_Paulo-Butanta-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Butantã",2,374,3795.12,28,4423.42,2025-09,0.7857,0.7525,22,30,212.27,202.25,4,0.86,berlinda,628.3000000000002,4.0,4604.12,4430.7513,7.181868045539426,62.731481481481474,Média,🟢 Abaixo viável
MHF0501,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",18,396,822.18,14,993.99,2025-09,0.5833,0.3113,7,30,159.2,150.0,2,0.83,berlinda,171.81000000000006,2.0,1122.1799999999998,997.17,12.963661606253583,86.3425925925926,Crítica,🟢 Abaixo viável
PSOB1007,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,68,1912.46,20,1865.2,2025-09,0.6667,0.5162,20,30,139.0,122.2,5,1.03,berlinda,-47.25999999999999,-0.0,2523.46,2319.8137,-3.0962749303023798,18.75,Baixa,🟢 Acima com folga
SPJ0405,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,274,4110.04,15,3792.7,2025-09,0.9333,0.4818,28,30,193.04,130.0,1,1.08,berlinda,-317.34000000000015,-2.0,4240.04,4231.369,5.438632109051602,44.21296296296296,Baixa,🟢 Acima com folga
ECM204,Florianopolis-Lagoa-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Lagoa da Conceição",0,1063,2235.0,23,2570.4,2025-09,0.6667,0.6942,20,30,154.45,,0,0.87,berlinda,335.4000000000001,0.0,,,,,Baixa,🔴 Abaixo inviável
MBCA0302,Goiania-Leste-apartamento-TOP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Jardim Goiás",0,146,3954.51,20,4261.86,2025-09,0.8,0.6197,24,30,215.08,176.0,3,0.93,berlinda,307.34999999999945,2.0,4482.51,4376.91,6.346243189593265,54.861111111111114,Média,🟢 Abaixo viável
MBCA1704,Goiania-Leste-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Jardim Goiás",0,711,2798.14,79,2609.28,2025-09,0.7333,0.584,22,30,161.45,144.0,3,1.07,berlinda,-188.85999999999967,-1.0,3230.14,3114.9256,10.422737306843247,77.54629629629629,Média,🟢 Acima com folga
NWT0706,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,124,3832.05,34,4405.55,2025-09,0.6333,0.6132,19,30,254.53,280.0,5,0.87,berlinda,573.5,3.0,5232.05,4718.67,12.149826166237284,84.02777777777779,Crítica,🟢 Abaixo viável
PEM1301,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Centro",1,159,1577.65,35,1509.6,2025-09,0.5862,0.4702,17,30,110.06,,0,1.05,berlinda,-68.05000000000018,0.0,,,,,Baixa,🟡 Acima sem ação
RGOR0025,Itapema-Meia_Praia-Sul-apartamento-SUP-1Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Castelo Branco",4,140,1570.07,12,1512.15,2025-09,0.7308,0.4286,19,30,109.05,105.0,3,1.04,berlinda,-57.919999999999845,-0.0,1885.07,1800.272,-4.0218232318222285,16.203703703703702,Baixa,🟢 Acima com folga
RSR0812,Maceio-Cruz_das_Almas-apartamento-MASTER-1Q,Carteira 2,AL,"Maceió, AL","Maceió, AL, Cruz das Almas",0,313,5439.56,61,5829.12,2025-09,0.9333,0.7573,28,30,243.32,,0,0.93,berlinda,389.5599999999995,0.0,,,,,Baixa,🔴 Abaixo inviável
