listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,data_da_execucao,atingimento_meta,faturamento_perdido_bloqueio,falta_meta,grupo_criticidade,dias_disponiveis,dias_necessarios,potencial_max,potencial_realista,score_bruto,score_normalizado,faixa_prioridade,status_operacional,score_risco_bruto
IDI0306,Balneario_Camboriu-Centro-apartamento-SUP-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Barra Sul",0,177,3883.29,64,3923.17,2025-11,0.6333,0.3462,19,30,243.16,225.0,10,2025-11-03,0.99,0.0,39.88000000000011,berlinda,10,1.0,6133.29,5308.215,2.2871810296265584,2.5,Baixa,🟢 Abaixo viável,
SPJ0504,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,381,5348.0,19,5610.79,2025-11,0.6667,0.5559,20,30,321.13,273.57,7,2025-11-03,0.95,0.0,262.78999999999996,berlinda,7,1.0,7262.99,6624.723833,12.813072722379555,49.6875,Média,🟢 Abaixo viável,
SSG0207,Florianopolis-UFSC-apartamento-TOP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Córrego Grande",2,920,2283.83,13,2547.0,2025-11,0.4643,0.4161,13,30,214.08,233.93,14,2025-11-03,0.9,428.16,263.1700000000001,berlinda,14,2.0,5558.85,3804.421786,12.08546488025128,44.6875,Média,🟢 Abaixo viável,
BFT3015,Goiania-Leste-apartamento-SUP-1Q,Carteira 1_sys-price,GO,"Goiânia, GO","Goiânia, GO, Jardim Goiás",0,450,880.05,57,1049.75,2025-11,0.2333,0.2168,7,30,150.44,167.44,18,2025-11-03,0.84,0.0,169.70000000000005,berlinda,18,2.0,3893.9700000000003,1583.197536,13.533969040247682,52.81249999999999,Alta,🟢 Abaixo viável,
MMD0605,Ilheus-Sul-apartamento-SUP-2Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, São Francisco",0,46,1424.92,30,1557.2,2025-11,0.2667,0.2303,8,30,229.38,178.29,21,2025-11-03,0.92,0.0,132.27999999999997,berlinda,21,1.0,5169.01,2423.4688029999998,15.145261494991008,61.5625,Alta,🟢 Abaixo viável,
NWT0919,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,214,4286.32,35,4545.08,2025-11,0.6333,0.472,19,30,283.05,320.64,11,2025-11-03,0.94,0.0,258.7600000000002,berlinda,11,1.0,7813.36,6519.9944319999995,18.25464159046707,75.3125,Alta,🟢 Abaixo viável,
ONI0002,Barra_Velha-Tabuleiro-casa-JR-2Q,Carteira 3,SC,"Barra Velha, SC","Barra Velha, SC, Tabuleiro",0,4,1286.22,10,1356.11,2025-11,0.4333,0.1403,13,30,129.23,211.76,17,2025-11-03,0.95,0.0,69.88999999999987,berlinda,17,1.0,4886.14,2846.065336,10.913499937320701,36.875,Média,🟢 Abaixo viável,
CFA0508,Florianopolis-Centrao-apartamento-JR-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,50,2098.22,67,2150.88,2025-11,0.2333,0.3865,7,30,192.21,152.25,16,2025-11-03,0.98,0.0,52.66000000000031,berlinda,16,1.0,4534.219999999999,2666.5388,3.7275371010935268,5.3125,Baixa,🟢 Abaixo viável,
COM305,Florianopolis-Santinho-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,1529,4263.97,11,4335.83,2025-11,0.4667,0.4023,14,30,423.07,196.07,14,2025-11-03,0.98,0.0,71.85999999999967,berlinda,14,1.0,7008.950000000001,5545.052166,3.2495716391094525,4.375,Baixa,🟢 Abaixo viável,
EDT0009,Porto_Seguro-Pataxos-apartamento-SUP-2Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Taperapuan",0,568,2542.14,27,2773.76,2025-11,0.5,0.3147,15,30,185.47,204.42,12,2025-11-03,0.92,0.0,231.62000000000035,berlinda,12,2.0,4995.18,3768.66,8.534941811836653,20.0,Média,🟢 Abaixo viável,
NWT0503,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,365,4264.37,35,4545.08,2025-11,0.5333,0.472,16,30,300.0,309.5,12,2025-11-03,0.94,0.0,280.71000000000004,berlinda,12,1.0,7978.37,6245.0462,19.115118985804433,78.125,Alta,🟢 Abaixo viável,
OKA206,Florianopolis-Campeche-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",20,35,2313.69,21,2358.75,2025-11,1.0,0.3461,10,30,285.4,,0,2025-11-03,0.98,5708.0,45.059999999999945,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
VRN302,Florianopolis-Jurere_Tradicional-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",4,653,8010.14,20,9043.7,2025-11,0.7692,0.4401,20,30,545.1,563.83,6,2025-11-03,0.89,2180.4,1033.5600000000004,berlinda,6,2.0,11393.12,10612.328216,32.21867901412034,94.0625,Crítico,🟢 Abaixo viável,
ELF0412,Bombinhas-Bombas-apartamento-SUP-1Q,Especial,SC,"Bombinhas, SC","Bombinhas, SC, José Amândio",14,192,2072.65,42,2313.9,2025-11,0.8125,0.3861,13,30,190.62,188.0,3,2025-11-03,0.9,2668.6800000000003,241.25,berlinda,3,2.0,2636.65,2530.9,9.800553178616187,29.6875,Média,🟢 Abaixo viável,
NWT0606,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,215,3819.21,35,4545.08,2025-11,0.5,0.472,15,30,308.2,263.71,14,2025-11-03,0.84,0.0,725.8699999999999,berlinda,14,3.0,7511.15,5665.18,14.038563142269588,54.37499999999999,Alta,🟢 Abaixo viável,
EVE0104,Florianopolis-Ingleses_Praia-apartamento-JR-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,204,2360.52,45,2856.0,2025-11,0.3333,0.2847,10,30,260.5,272.95,19,2025-11-03,0.83,0.0,495.48,berlinda,19,2.0,7546.57,4089.030465,23.676692226890754,87.8125,Crítico,🟢 Abaixo viável,
VST007,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos Pinheiros",2,245,1464.47,42,1530.85,2025-11,0.1786,0.1234,5,30,357.6,197.05,22,2025-11-03,0.96,715.2,66.37999999999988,berlinda,22,1.0,5799.570000000001,2238.71886,8.544389718130436,20.3125,Média,🟢 Abaixo viável,
LIV1509,Salvador-Graca-apartamento-TOP-1Q,Especial,BA,"Salvador, BA","Salvador, BA, Vitória",1,22,3138.99,10,3417.57,2025-11,0.5862,0.3374,17,30,233.06,280.5,12,2025-11-03,0.92,233.06,278.5800000000004,berlinda,12,1.0,6504.99,5112.1392,22.864693334737872,86.5625,Crítico,🟢 Abaixo viável,
RBR0003,Salvador-Flamengo-apartamento-JR-2Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Praia do Flamengo",0,45,1397.46,26,1727.03,2025-11,0.3,0.2716,9,30,177.56,159.05,21,2025-11-03,0.81,0.0,329.56999999999994,berlinda,21,3.0,4737.51,2399.4750000000004,10.117197056989937,32.8125,Média,🟢 Abaixo viável,
RGO0502,Itapema-Meia_Praia-Sul-apartamento-SUP-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Castelo Branco",4,698,2645.8,12,3299.32,2025-11,0.6154,0.2381,16,30,237.88,207.2,10,2025-11-03,0.8,951.52,653.52,berlinda,10,4.0,4717.8,3920.9088,10.26039790017337,33.4375,Média,🟢 Abaixo viável,
CNA012,Especial-CNA-casa-MASTER-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",0,1016,5352.85,25,6397.17,2025-11,0.2667,0.3129,8,30,587.73,599.95,19,2025-11-03,0.84,0.0,1044.3199999999997,berlinda,19,2.0,16751.9,8392.976635,48.97007457985327,98.75,Crítico,🟢 Abaixo viável,
DAL207,Canela-Geral-apartamento-SUP-2Q,Carteira 4,RS,"Canela, RS","Canela, RS, São José",0,220,3666.99,19,3864.1,2025-11,0.5,0.4102,15,30,329.6,321.21,14,2025-11-03,0.95,0.0,197.11000000000013,berlinda,14,1.0,8163.929999999999,5915.459999999999,16.385109883284603,66.5625,Alta,🟢 Abaixo viável,
NDE0003,Florianopolis-Campeche-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ribeirão da Ilha",0,206,1661.95,22,1969.86,2025-11,0.3,0.3561,9,30,221.0,249.37,19,2025-11-03,0.84,0.0,307.90999999999985,berlinda,19,2.0,6399.98,3083.3590000000004,19.489587254931813,78.75,Alta,🟢 Abaixo viável,
TCO0712,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",0,555,1277.75,65,1297.34,2025-11,0.3667,0.2842,11,30,128.29,125.6,15,2025-11-03,0.98,0.0,19.589999999999918,berlinda,15,1.0,3161.75,1968.6127999999999,1.8965760710376538,1.875,Baixa,🟢 Abaixo viável,
SPJ0102,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,210,4516.42,19,5610.79,2025-11,0.5333,0.5559,16,30,324.11,242.09,11,2025-11-03,0.8,0.0,1094.37,berlinda,11,5.0,7179.41,5936.592567,9.443805000721822,26.25,Média,🟢 Abaixo viável,
CBLS0102,Brasilia-Vila_Planalto-apartamento-TOP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Setor de Clubes Esportivos Sul",3,177,5387.12,13,6384.52,2025-11,0.7407,0.6382,20,30,342.0,348.57,7,2025-11-03,0.84,1026.0,997.4000000000005,berlinda,7,3.0,7827.11,7194.420593,18.15138898460652,75.0,Alta,🟢 Abaixo viável,
ERM0102,Balneario_Camboriu-Centro-apartamento-SUP-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",3,25,2977.95,71,3587.4,2025-11,0.4074,0.3532,11,30,232.19,228.8,10,2025-11-03,0.83,696.5699999999999,609.4500000000003,berlinda,10,3.0,5265.95,3910.0811999999996,12.956659419077889,50.0,Alta,🟢 Abaixo viável,
LIV1011,Salvador-Graca-apartamento-TOP-1Q,Especial,BA,"Salvador, BA","Salvador, BA, Vitória",0,145,3120.09,10,3417.57,2025-11,0.5333,0.3374,16,30,231.81,263.0,14,2025-11-03,0.91,0.0,297.48,berlinda,14,2.0,6802.09,5083.7006,11.446325898225933,40.9375,Média,🟢 Abaixo viável,
ODM1203,Sao_Paulo-Mariana-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Vila Mariana",3,39,1836.35,169,2292.45,2025-11,0.4815,0.3968,13,30,168.85,174.77,13,2025-11-03,0.8,506.54999999999995,456.0999999999999,berlinda,13,3.0,4108.360000000001,2930.322815,11.590597686608945,41.5625,Média,🟢 Abaixo viável,
RJI0046,Ubatuba-Itagua-apartamento-JR-2Q,Carteira 4,SP,"Ubatuba, SP","Ubatuba, SP, Itaguá",0,375,2109.92,136,2335.8,2025-11,0.3333,0.3207,10,30,238.8,266.74,19,2025-11-03,0.9,0.0,225.8800000000001,berlinda,19,1.0,7177.9800000000005,3799.1043980000004,25.79468755886635,90.3125,Crítico,🟢 Abaixo viável,
VST018,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos pinheiros",2,123,1244.68,42,1530.85,2025-11,0.2143,0.1234,6,30,289.5,188.1,21,2025-11-03,0.81,579.0,286.16999999999985,berlinda,21,2.0,5194.78,2091.18643,17.581270862592667,72.8125,Alta,🟢 Abaixo viável,
CDV042,Ubatuba-Estufa-apartamento-JR-2Q,Carteira 4,SP,"Ubatuba, SP","Ubatuba, SP, Estufa II",0,799,2847.19,12,3404.43,2025-11,0.6,0.3824,18,30,187.11,167.44,9,2025-11-03,0.84,0.0,557.2399999999998,berlinda,9,4.0,4354.15,3751.366,6.851680428148026,13.125,Baixa,🟢 Abaixo viável,
JBV152,Especial-JBV-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1121,8743.24,32,9873.54,2025-11,0.5667,0.5651,17,30,734.47,595.82,11,2025-11-03,0.89,0.0,1130.300000000001,berlinda,11,2.0,15297.26,12457.403134,34.10404707936569,95.3125,Crítico,🟢 Abaixo viável,
MHFA0605,Itapema-Canto_Praia-apartamento-SUP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,374,2339.66,9,2579.11,2025-11,0.4333,0.2266,13,30,208.15,184.35,17,2025-11-03,0.91,0.0,239.45000000000027,berlinda,17,2.0,5473.61,3697.6005349999996,8.557720977391433,20.625,Média,🟢 Abaixo viável,
ISC1511,Sao_Paulo-Republica-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Vila Buarque",0,499,3326.42,101,3885.21,2025-11,0.6333,0.5013,19,30,219.58,213.7,10,2025-11-03,0.86,0.0,558.79,berlinda,10,3.0,5463.42,4679.7821,10.245128148371215,33.125,Média,🟢 Abaixo viável,
MHFA1204,Itapema-Canto_Praia-apartamento-SUP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,479,2529.52,9,2579.11,2025-11,0.5,0.2266,15,30,199.13,170.8,15,2025-11-03,0.98,0.0,49.590000000000146,berlinda,15,1.0,5091.52,3810.52,3.284067759808626,4.6875,Baixa,🟢 Abaixo viável,
HAL103,Florianopolis-Novo_Campeche-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",1,820,4223.12,45,3953.83,2025-11,0.5517,0.4453,16,30,326.94,310.08,13,2025-11-03,1.07,326.94,-269.28999999999996,berlinda,13,-0.0,8254.16,6447.044768,,33.88888888888889,Risco Baixo,🟡 Acima com risco,162.49999999999986
PSOA0607,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,93,1895.3,12,1751.85,2025-11,0.2667,0.2595,8,30,214.1,179.55,20,2025-11-03,1.08,0.0,-143.45000000000005,berlinda,20,-0.0,5486.3,2853.0197,,55.00000000000001,Risco Médio,🟡 Acima com risco,222.22222222222203
ZNB1304,Salvador-Barra-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",0,172,2791.56,195,2712.93,2025-11,0.6333,0.4447,19,30,193.26,242.82,11,2025-11-03,1.03,0.0,-78.63000000000011,berlinda,11,-0.0,5462.58,4483.116966,,65.27777777777779,Risco Médio,🟡 Acima com risco,274.9999999999998
BPA0103,Sao_Paulo-Bela_Vista-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Bela Vista",0,177,3810.94,218,3489.59,2025-11,0.5667,0.4792,17,30,265.12,314.62,13,2025-11-03,1.09,0.0,-321.3499999999999,berlinda,13,-1.0,7901.0,6128.777002,,23.055555555555557,Risco Baixo,🟡 Acima com risco,129.9999999999999
DON0504,Balneario_Camboriu-Norte-apartamento-SUP-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",1,108,6395.2,27,6009.07,2025-11,0.7586,0.3773,22,30,349.64,228.75,4,2025-11-03,1.06,349.64,-386.1300000000001,berlinda,4,-1.0,7310.2,7089.3189999999995,,4.166666666666666,Sem Risco,🟡 Acima com risco,57.14285714285709
CAT406,Florianopolis-Centrao-apartamento-JR-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,1520,2316.68,67,2150.88,2025-11,0.4,0.3865,12,30,242.33,183.28,18,2025-11-03,1.08,0.0,-165.79999999999973,berlinda,18,-0.0,5615.719999999999,3636.296,,49.166666666666664,Risco Baixo,🟡 Acima com risco,199.99999999999983
ECH113,Florianopolis-Centrao-apartamento-TOP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,638,3465.12,24,3174.01,2025-11,0.5333,0.2825,16,30,340.44,278.64,14,2025-11-03,1.09,0.0,-291.1099999999997,berlinda,14,-1.0,7366.08,5545.501968,,27.22222222222222,Risco Baixo,🟡 Acima com risco,139.9999999999999
SDR005,Florianopolis-Lagoa-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Lagoa da Conceição",0,1569,2324.56,23,2256.32,2025-11,0.5333,0.4355,16,30,169.06,207.79,14,2025-11-03,1.03,0.0,-68.23999999999978,berlinda,14,-0.0,5233.62,3875.961698,,74.72222222222223,Risco Médio,🟡 Acima com risco,349.9999999999997
ALI024,Florianopolis-Cachoeira_Bom_Jesus-casa-SUP-4Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Cachoeira do Bom Jesus",5,739,8677.98,7,8125.34,2025-11,0.48,0.2838,12,30,953.42,501.2,10,2025-11-03,1.07,4767.099999999999,-552.6399999999994,berlinda,10,-1.0,13689.98,11083.74,,22.22222222222222,Risco Baixo,🟡 Acima com risco,124.99999999999989
MHFB0506,Itapema-Canto_Praia-apartamento-SUP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,457,2830.91,9,2579.11,2025-11,0.6,0.2266,18,30,176.67,192.75,12,2025-11-03,1.1,0.0,-251.79999999999973,berlinda,12,-1.0,5143.91,4218.71,,16.666666666666664,Sem Risco,🟡 Acima com risco,109.090909090909
PAN0301,Salvador-Barra-apartamento-SUP-2Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",5,414,3870.99,27,3669.15,2025-11,0.72,0.4634,18,30,274.33,292.0,7,2025-11-03,1.06,1371.6499999999999,-201.8399999999997,berlinda,7,-0.0,5914.99,5342.67,,12.222222222222221,Sem Risco,🟡 Acima com risco,99.9999999999999
TCO0811,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",0,499,1292.75,65,1297.34,2025-11,0.4333,0.2842,13,30,124.77,132.67,15,2025-11-03,1.0,0.0,4.589999999999918,berlinda,15,1.0,3282.7999999999997,2155.038665,,99.16666666666667,Risco Alto,🟡 Acima com risco,1499.9999999999986
SKL1003,Penha-Praia-apartamento-SUP-2Q,Carteira 6,SC,"Penha, SC","Penha, SC, Armação",0,37,3859.68,48,3553.4,2025-11,0.6667,0.3831,20,30,297.0,189.0,7,2025-11-03,1.09,0.0,-306.27999999999975,berlinda,7,-1.0,5182.68,4741.724099999999,,6.944444444444445,Sem Risco,🟡 Acima com risco,69.99999999999994
APC0207,Florianopolis-Itacorubi-apartamento-TOP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Itacorubi",0,219,2287.36,22,2180.08,2025-11,0.2667,0.4104,8,30,345.0,335.21,19,2025-11-03,1.05,0.0,-107.2800000000002,berlinda,19,-0.0,8656.35,3985.9696329999997,,71.94444444444444,Risco Médio,🟡 Acima com risco,316.6666666666664
NWT0611,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,215,4773.63,35,4545.08,2025-11,0.6667,0.472,20,30,286.85,327.8,10,2025-11-03,1.05,0.0,-228.55000000000018,berlinda,10,-0.0,8051.63,6959.0725999999995,,36.94444444444444,Risco Baixo,🟡 Acima com risco,166.66666666666654
ILC1211,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1971,7470.11,16,7488.19,2025-11,0.4333,0.4706,13,30,676.54,469.4,15,2025-11-03,1.0,0.0,18.079999999999927,berlinda,15,1.0,14511.11,10520.9753,,99.16666666666667,Risco Alto,🟡 Acima com risco,1499.9999999999986
RJH0101,Camaçari-Itacimirim-apartamento-TOP-2Q,Carteira 2,BA,"Camaçari, BA","Camaçari, BA, Itacimirim",5,275,2603.02,13,2427.29,2025-11,0.4,0.2389,10,30,328.1,281.86,14,2025-11-03,1.07,1640.5,-175.73000000000002,berlinda,14,-0.0,6549.0599999999995,4181.436,,41.66666666666667,Risco Baixo,🟡 Acima com risco,174.99999999999986
CTD0401,Penha-Longe-apartamento-JR-2Q,Carteira 6,SC,"Penha, SC","Penha, SC, Centro",0,233,2285.94,23,2196.82,2025-11,0.6,0.3753,18,30,154.11,130.11,9,2025-11-03,1.04,0.0,-89.11999999999989,berlinda,9,-0.0,3456.9300000000003,2988.534,,43.888888888888886,Risco Baixo,🟡 Acima com risco,179.99999999999983
ILC4202,Especial-ILC-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1347,10539.39,28,10075.49,2025-11,0.6333,0.5987,19,30,703.21,596.0,10,2025-11-03,1.05,0.0,-463.89999999999964,berlinda,10,-0.0,16499.39,14313.858,,36.94444444444444,Risco Baixo,🟡 Acima com risco,166.66666666666654
ONP0920,Sao_Paulo-Bela_Vista-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Paraíso",0,59,2946.12,577,2932.4,2025-11,0.6,0.4661,18,30,193.06,190.09,11,2025-11-03,1.0,0.0,-13.7199999999998,berlinda,11,-0.0,5037.110000000001,4200.714,,94.72222222222221,Risco Alto,🟡 Acima com risco,1099.999999999999
CEG0202,Florianopolis-Jurere_Longe-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",8,523,3622.29,16,3417.68,2025-11,0.7727,0.3152,17,30,251.71,187.25,4,2025-11-03,1.06,2013.68,-204.61000000000013,berlinda,4,-1.0,4371.29,4201.0423,,4.166666666666666,Sem Risco,🟡 Acima com risco,57.14285714285709
NWT1316,Especial-NWT-apartamento-MASTER-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,368,5683.79,26,5361.2,2025-11,0.4667,0.5855,14,30,441.73,430.6,15,2025-11-03,1.06,0.0,-322.59000000000015,berlinda,15,-0.0,12142.79,8698.2053,,52.5,Risco Médio,🟡 Acima com risco,214.28571428571408
UPS1002,Porto_Belo-Geral-apartamento-JR-3Q,Carteira 6,SC,"Porto Belo, SC","Porto Belo, SC, Perequê",0,99,3374.48,22,3080.34,2025-11,0.5667,0.2233,17,30,243.12,176.92,13,2025-11-03,1.1,0.0,-294.1399999999999,berlinda,13,-1.0,5674.4400000000005,4677.867332,,20.0,Risco Baixo,🟡 Acima com risco,118.18181818181807
VTD0302,Florianopolis-UFSC-apartamento-SUP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Trindade",1,137,1968.85,37,1897.84,2025-11,0.3448,0.3378,10,30,247.7,350.0,18,2025-11-03,1.04,247.7,-71.00999999999999,berlinda,18,-0.0,8268.85,4141.09,,76.11111111111111,Risco Médio,🟡 Acima com risco,359.99999999999966
BMC1008,Florianopolis-Beira_Mar-apartamento-TOP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,66,4895.25,12,4501.17,2025-11,0.7667,0.4338,23,30,277.78,268.71,7,2025-11-03,1.09,0.0,-394.0799999999999,berlinda,7,-1.0,6776.219999999999,6337.389699,,6.944444444444445,Sem Risco,🟡 Acima com risco,69.99999999999994
JBV157,Especial-JBV-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1121,10767.98,32,9873.54,2025-11,0.7,0.5651,21,30,636.76,548.78,9,2025-11-03,1.09,0.0,-894.4399999999987,berlinda,9,-1.0,15707.0,14225.294,,10.277777777777777,Sem Risco,🟡 Acima com risco,89.99999999999991
RJE0980,Gramado-Geral-casa-JR-4Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Casa Grande",7,394,6360.59,10,5999.72,2025-11,0.6087,0.3814,14,30,606.07,549.63,8,2025-11-03,1.06,4242.490000000001,-360.8699999999999,berlinda,8,-0.0,10757.630000000001,9037.068248,,18.61111111111111,Sem Risco,🟡 Acima com risco,114.28571428571418
NWT0713,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,180,4693.19,35,4545.08,2025-11,0.6333,0.472,19,30,309.95,327.64,11,2025-11-03,1.03,0.0,-148.10999999999967,berlinda,11,-0.0,8297.23,6975.628531999999,,65.27777777777779,Risco Médio,🟡 Acima com risco,274.9999999999998
NWT1320,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,72,4554.22,35,4545.08,2025-11,0.5667,0.472,17,30,336.24,293.0,10,2025-11-03,1.0,0.0,-9.140000000000327,berlinda,10,-0.0,7484.22,6214.651,,93.33333333333333,Risco Alto,🟡 Acima com risco,999.9999999999991
PSD301,Florianopolis-Jurere_Tradicional-apartamento-SIM-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1990,3132.15,16,2934.35,2025-11,0.5,0.4437,15,30,254.13,237.64,14,2025-11-03,1.07,0.0,-197.80000000000018,berlinda,14,-0.0,6459.110000000001,4795.63,,41.66666666666667,Risco Baixo,🟡 Acima com risco,174.99999999999986
ELF0402,Bombinhas-Bombas-apartamento-SUP-1Q,Especial,SC,"Bombinhas, SC","Bombinhas, SC, José Amândio",2,187,2445.72,42,2313.9,2025-11,0.4286,0.3861,12,30,242.25,294.63,16,2025-11-03,1.06,484.5,-131.8199999999997,berlinda,16,-0.0,7159.799999999999,4466.174687999999,,55.833333333333336,Risco Médio,🟡 Acima com risco,228.57142857142836
RGV115,Bombinhas-Bombas-casa-JR-3Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Bombas",0,780,3477.85,12,3168.9,2025-11,0.5667,0.2906,17,30,257.82,186.23,13,2025-11-03,1.1,0.0,-308.9499999999998,berlinda,13,-1.0,5898.84,4849.825033,,20.0,Risco Baixo,🟡 Acima com risco,118.18181818181807
TVT904,Florianopolis-Centrao-apartamento-MASTER-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,841,5212.08,26,4986.45,2025-11,0.5,0.3621,15,30,423.8,343.08,13,2025-11-03,1.05,0.0,-225.6300000000001,berlinda,13,-0.0,9672.119999999999,7442.1,,53.61111111111111,Risco Médio,🟡 Acima com risco,216.6666666666665
ILC2307,Especial-ILC-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",8,1776,10180.5,28,10075.49,2025-11,0.7727,0.5987,17,30,744.53,501.6,5,2025-11-03,1.01,5956.24,-105.01000000000022,berlinda,5,-0.0,12688.5,12118.4316,,60.27777777777777,Risco Médio,🟡 Acima com risco,249.99999999999977
NWT0902,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,221,4891.85,35,4545.08,2025-11,0.6667,0.472,20,30,306.0,283.22,9,2025-11-03,1.08,0.0,-346.77000000000044,berlinda,9,-1.0,7440.830000000001,6591.254966,,14.722222222222223,Sem Risco,🟡 Acima com risco,99.99999999999991
VRE102,Bombinhas-Bombas-apartamento-SUP-2Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Bombas",1,564,2801.23,65,2674.82,2025-11,0.5862,0.3289,17,30,183.24,188.7,10,2025-11-03,1.05,183.24,-126.40999999999985,berlinda,10,-0.0,4688.23,3907.3894,,36.94444444444444,Risco Baixo,🟡 Acima com risco,166.66666666666654
