listing,group_name,num_listing_blocked,n_days_status,listing_fat,n_competitors,meta_value,year_month,to_listings,to_competitors,days_occupied,total_days
EBC0603,Balneario_Camboriu-Centro-apartamento-SUP-2Q,0,308,3212.41,43,2335.8,2025-09,0.5,0.3821,15,30
ELF0402,Bombinhas-Bombas-apartamento-SUP-1Q,0,126,1554.18,20,1429.7,2025-09,0.3,0.2367,9,30
ELU106,Florianopolis-Jurere_Tradicional-apartamento-TOP-1Q,0,1323,3226.0,17,3641.82,2025-09,0.7667,0.4394,23,30
GCO0302,Balneario_Camboriu-Norte-apartamento-SUP-2Q,1,3,2663.76,21,1736.55,2025-09,0.8276,0.3683,24,30
IDC0102,Florianopolis-UFSC-apartamento-SUP-2Q,2,647,3794.06,17,1921.52,2025-09,0.7143,0.5472,20,30
JBV334,Especial-JBV-hotel-JR-1Q,0,1624,6111.4,25,4134.37,2025-09,0.9333,0.5455,28,30
LEA0908,Balneario_Picarras-Geral-apartamento-JR-2Q,0,206,2416.03,24,1074.47,2025-09,0.7333,0.3148,22,30
MCB1106,Balneario_Picarras-Geral-apartamento-SUP-2Q,0,256,1137.87,44,1016.07,2025-09,0.3667,0.1971,11,30
MHFB0503,Itapema-Canto_Praia-apartamento-SUP-1Q,0,396,2271.73,12,1214.13,2025-09,0.7333,0.3234,22,30
MHFB1204,Itapema-Canto_Praia-apartamento-SUP-1Q,0,418,1786.82,12,1214.13,2025-09,0.2667,0.3234,8,30
MHR308,Florianopolis-Ingleses_Praia-apartamento-SUP-1Q,0,1102,2968.66,21,2459.16,2025-09,0.9333,0.5783,28,30
MMD0602,Ilheus-Sul-apartamento-TOP-2Q,0,238,3549.68,18,1743.82,2025-09,0.7,0.4262,21,30
NWT0421,Especial-NWT-apartamento-TOP-1Q,0,242,6704.21,34,4405.55,2025-09,0.9667,0.6132,29,30
NWT0604,Especial-NWT-apartamento-TOP-1Q,1,154,5532.14,34,4405.55,2025-09,0.9655,0.6132,28,30
NWT1203,Especial-NWT-apartamento-TOP-1Q,0,305,5302.65,34,4405.55,2025-09,0.6667,0.6132,20,30
NWT1214,Especial-NWT-apartamento-TOP-1Q,0,102,5448.84,34,4405.55,2025-09,0.9,0.6132,27,30
PSO0401,Penha-Beto_Carrero-apartamento-SUP-1Q,0,80,3176.42,20,1865.2,2025-09,0.8667,0.5162,26,30
PSOA1102,Penha-Beto_Carrero-apartamento-SUP-1Q,0,68,1706.32,20,1865.2,2025-09,0.6,0.5162,18,30
RGV115,Bombinhas-Bombas-casa-JR-3Q,0,719,1888.69,30,1466.53,2025-09,0.5333,0.2641,16,30
ROE210,Brasilia-Asa_Norte-apartamento-SUP-1Q,1,509,3676.38,100,3470.11,2025-09,0.8621,0.7093,25,30
SCO0014,Florianopolis-Campeche-apartamento-JR-1Q,0,165,2874.3,22,1148.78,2025-09,1.0,0.3891,30,30
SHL0105,Brasilia-Lago_Norte-apartamento-TOP-1Q,0,304,2661.65,128,4620.08,2025-09,0.7333,0.735,22,30
SID0209,Florianopolis-Cachoeira_Bom_Jesus-apartamento-SUP-1Q,0,59,1273.95,7,1170.82,2025-09,0.5,0.1721,15,30
SLI0704,Maceio-Ponta_Verde-apartamento-SUP-1Q,1,11,3272.52,124,3183.53,2025-09,0.8621,0.6711,25,30
SPJ0204,Especial-SPJ-apartamento-TOP-1Q,0,306,3722.75,15,3792.7,2025-09,0.9,0.4818,27,30
SPZ0610,Sao_Paulo-Vila_Olimpia-apartamento-SUP-1Q,3,105,7712.56,278,5866.75,2025-09,1.0,0.7121,27,30
STM0500,Florianopolis-Canto_da_Lagoa-casa-JR-3Q,10,153,4180.16,32,3220.65,2025-09,0.9,0.5792,18,30
TPS311,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,0,970,2216.69,17,3512.48,2025-09,0.7333,0.4916,22,30
TVT904,Florianopolis-Centrao-apartamento-MASTER-1Q,0,780,5529.62,41,3426.33,2025-09,0.9667,0.51,29,30
VAM0504,Goiania-Sul-2-apartamento-JR-2Q,0,399,3367.04,283,2716.6,2025-09,0.8,0.6098,24,30
CDS0401,Florianopolis-Jurere_Internacional-apartamento-SUP-2Q,0,84,2953.96,12,3904.26,2025-09,0.6,0.4157,18,30
CNA001,Especial-CNA-casa-MASTER-1Q,5,955,9994.92,24,9143.68,2025-09,0.68,0.5133,17,30
COI203,Florianopolis-Praia_Brava-apartamento-JR-2Q,30,1204,0.0,7,2282.25,2025-09,,0.2405,0,30
CZZ0406,Urubici-Geral-apartamento-SUP-1Q,0,69,3497.41,53,2228.74,2025-09,0.6667,0.2369,20,30
ELO0207,Balneario_Camboriu-Intermediario-apartamento-JR-3Q,3,501,0.0,20,2910.77,2025-09,0.0,0.4376,0,30
EPP0602,Guarapari-Praia_do_Morro-apartamento-JR-3Q,0,138,2137.31,32,2043.5,2025-09,0.6,0.4254,18,30
HOA0704,Salvador-Ondina_Rio_Vermelho-apartamento-SUP-1Q,2,40,2756.69,64,2576.44,2025-09,0.8214,0.5986,23,30
ILH106,Florianopolis-Canasvieiras_Perto-apartamento-TOP-3Q,11,738,3414.62,7,5143.63,2025-09,0.8421,0.5882,16,30
JTL002,Florianopolis-Jurere_Longe-apartamento-JR-1Q,1,434,2175.6,28,1059.5,2025-09,0.8276,0.409,24,30
LIV1104,Salvador-Graca-apartamento-TOP-1Q,0,91,4117.95,10,2506.32,2025-09,0.9333,0.5488,28,30
OKA120,Florianopolis-Campeche-apartamento-SUP-1Q,4,979,1972.47,21,1528.3,2025-09,0.6923,0.4219,18,30
POSC0311,Florianopolis-Ingleses_Praia-apartamento-JR-2Q,0,306,2135.38,17,1357.2,2025-09,0.6333,0.3673,19,30
PRM007,Santa_Cruz_Cabralia-Coroa_Vermelha-apartamento-SUP-2Q,0,497,3609.46,23,2921.45,2025-09,0.6667,0.5633,20,30
PSO0704,Penha-Beto_Carrero-apartamento-SUP-1Q,0,75,2944.01,20,1865.2,2025-09,0.8333,0.5162,25,30
PTB0105,Cabo_Frio-Pero_Longe-casa-JR-2Q,2,229,2707.02,12,1214.94,2025-09,0.8571,0.3658,24,30
RAG0406,Balneario_Picarras-Geral-apartamento-JR-2Q,0,189,2380.47,24,1074.47,2025-09,0.8667,0.3148,26,30
RES201,Florianopolis-Ingleses_Praia-apartamento-SUP-1Q,0,797,752.0,21,2459.16,2025-09,0.1667,0.5783,5,30
SCO0009,Florianopolis-Campeche-apartamento-JR-1Q,0,166,1604.07,22,1148.78,2025-09,0.5667,0.3891,17,30
SOA0908,Salvador-Boca_do_Rio-apartamento-TOP-1Q,0,111,3003.63,11,3410.2,2025-09,0.8667,0.6689,26,30
VGT025,Ilheus-Sul-apartamento-JR-2Q,0,150,2523.51,22,1781.05,2025-09,0.8667,0.3029,26,30
VJGM0102,Ilheus-Sul-apartamento-JR-2Q,0,300,2136.14,22,1781.05,2025-09,0.8,0.3029,24,30
AQT0604,Itapema-Praia_Itapema-apartamento-TOP-3Q,8,61,2475.37,18,3734.36,2025-09,0.7273,0.3283,16,30
LIV1605,Salvador-Graca-apartamento-TOP-1Q,0,96,4843.74,10,2506.32,2025-09,1.0,0.5488,30,30
MAB0203,Florianopolis-Ingleses_Norte-apartamento-SUP-1Q,0,52,0.0,38,2359.46,2025-09,0.0,0.5404,0,30
NBL0402,Porto_Alegre-Jardim_Botanico-apartamento-SUP-1Q,0,641,1775.11,55,2665.6,2025-09,0.5667,0.6023,17,30
NOR0203,Brasilia-Asa_Norte-apartamento-SUP-1Q,0,706,3275.9,100,3470.11,2025-09,0.8,0.7093,24,30
NWT0613,Especial-NWT-apartamento-TOP-1Q,1,154,4805.66,34,4405.55,2025-09,0.8966,0.6132,26,30
NWT0713,Especial-NWT-apartamento-TOP-1Q,0,119,4759.89,34,4405.55,2025-09,0.7667,0.6132,23,30
NWT1320,Especial-NWT-apartamento-TOP-1Q,6,11,4225.5,34,4405.55,2025-09,0.7917,0.6132,19,30
PRV1003,Salvador-Barra-apartamento-SUP-1Q,1,326,2328.55,201,2862.8,2025-09,0.5862,0.5422,17,30
PSD301,Florianopolis-Jurere_Tradicional-apartamento-SIM-2Q,0,1929,2334.95,10,2020.97,2025-09,0.8,0.326,24,30
PSO0802,Penha-Beto_Carrero-apartamento-SUP-1Q,0,41,2997.24,20,1865.2,2025-09,0.9333,0.5162,28,30
PTS0101,Florianopolis-Ingleses_Norte-apartamento-SUP-2Q,0,131,1121.5,29,2481.79,2025-09,0.3333,0.4084,10,30
SCE114,Brasilia-Asa_Norte-apartamento-SUP-1Q,2,535,4331.85,100,3470.11,2025-09,1.0,0.7093,28,30
VGA1002,Itapema-Praia_Centro-apartamento-TOP-3Q,6,551,2869.86,7,2376.6,2025-09,0.7083,0.2212,17,30
VGZ0005,Imbituba-Praia_do_Rosa-casa-SUP-1Q,0,559,1897.12,56,2237.45,2025-09,0.6,0.3506,18,30
VLR801,Florianopolis-Centrao-apartamento-JR-1Q,0,1169,2567.24,67,2394.45,2025-09,0.7333,0.585,22,30
WBU2407,Goiania-Central-apartamento-TOP-1Q,0,298,4029.73,48,2731.56,2025-09,0.8333,0.5615,25,30
ACB0202,Florianopolis-Cachoeira_Bom_Jesus-apartamento-SUP-2Q,0,137,5159.66,13,1813.16,2025-09,0.9,0.3614,27,30
AIR1507,Porto_Alegre-Menino_Deus-apartamento-TOP-1Q,2,578,2117.48,28,2849.68,2025-09,0.3571,0.5927,10,30
BIA035,Sao_Paulo-Moema-apartamento-TOP-2Q,3,369,7373.14,22,6555.27,2025-09,0.8148,0.7354,22,30
BRR0097,Porto_Belo-Geral-casa-JR-3Q,2,614,4251.38,23,1504.5,2025-09,1.0,0.2788,28,30
CCM0008,Bombinhas-Mariscal-casa-JR-2Q,30,284,0.0,16,952.0,2025-09,,0.2035,0,30
CMP0002,Florianopolis-Campeche-apartamento-JR-1Q,2,101,1944.12,22,1148.78,2025-09,0.9643,0.3891,27,30
CNA009,Especial-CNA-casa-MASTER-1Q,1,955,13525.0,24,9143.68,2025-09,0.8276,0.5133,24,30
EEP0801,Guarapari-Centro-apartamento-SUP-2Q,0,54,2649.75,16,2117.79,2025-09,0.7667,0.3522,23,30
GVM133,Florianopolis-Praia_Brava-apartamento-JR-2Q,0,1216,1190.16,7,2282.25,2025-09,0.4,0.2405,12,30
JBV231,Especial-JBV-hotel-TOP-1Q,1,705,8409.78,31,7153.6,2025-09,1.0,0.7461,29,30
PSN001,Itajai-Cabecudas-apartamento-TOP-2Q,30,641,0.0,26,3786.02,2025-09,,0.4189,0,30
QSA1405,Sao_Paulo-Moema-apartamento-TOP-1Q,6,375,3426.22,93,4289.6,2025-09,0.6667,0.7089,16,30
RFO0102,Bombinhas-Centro-apartamento-SUP-2Q,1,447,2751.74,26,1547.47,2025-09,0.931,0.262,27,30
RTBA1361,Florianopolis-Canasvieiras_Meio-apartamento-SUP-2Q,6,839,2431.86,10,3064.55,2025-09,0.875,0.3681,21,30
SSG0320,Florianopolis-UFSC-apartamento-TOP-1Q,6,381,1429.77,15,1825.82,2025-09,0.4583,0.524,11,30
THO2708,Goiania-Leste-apartamento-TOP-1Q,0,140,2781.84,20,4261.86,2025-09,0.5667,0.6197,17,30
VST003,Especial-VST-casa-TOP-1Q,4,427,1691.59,35,2529.48,2025-09,0.2692,0.1819,7,30
CNA013,Especial-CNA-casa-MASTER-1Q,1,955,14150.23,24,9143.68,2025-09,0.8621,0.5133,25,30
CUR0905,Florianopolis-Itacorubi-apartamento-SUP-1Q,3,33,2649.02,12,3503.74,2025-09,1.0,0.7097,27,30
DLH0205,Gramado-Centro-apartamento-TOP-2Q,2,339,6031.71,58,4406.4,2025-09,0.7857,0.4483,22,30
DRB0205,Balneario_Camboriu-Centro-apartamento-SUP-3Q,1,620,3838.25,60,2728.86,2025-09,0.5172,0.3613,15,30
EVB308,Itapema-Meia_Praia-Sul-apartamento-SUP-2Q,0,1201,3823.31,25,1683.0,2025-09,0.9,0.2755,27,30
GET0302,Guara-Geral-apartamento-TOP-2Q,0,154,5235.97,7,4385.95,2025-09,0.7333,0.7528,22,30
ILC3315,Especial-ILC-hotel-TOP-1Q,4,1183,6443.33,27,7153.6,2025-09,0.9231,0.7981,24,30
JBV155,Especial-JBV-hotel-JR-1Q,1,213,5727.93,25,4134.37,2025-09,0.8966,0.5455,26,30
JDA402,Balneario_Camboriu-Longe-apartamento-SUP-2Q,1,798,2735.78,10,2784.71,2025-09,0.6897,0.4151,20,30
LDN201,Cabo_Frio-Centro-apartamento-JR-3Q,12,572,2187.98,72,2091.27,2025-09,0.6667,0.3755,12,30
MHF1603,Itapema-Canto_Praia-apartamento-TOP-1Q,0,325,2826.57,14,993.99,2025-09,0.6667,0.3113,20,30
MZD0308,Cabo_Frio-Centro-apartamento-SUP-2Q,5,322,3151.43,83,3744.58,2025-09,0.8,0.5528,20,30
NWT0612,Especial-NWT-apartamento-TOP-1Q,0,154,4293.58,34,4405.55,2025-09,0.6333,0.6132,19,30
PKS0115,Guara-Geral-apartamento-SUP-1Q,0,151,3041.27,30,3814.65,2025-09,0.7667,0.7089,23,30
PSO0809,Penha-Beto_Carrero-apartamento-SUP-1Q,0,31,2445.14,20,1865.2,2025-09,0.7667,0.5162,23,30
RAP308,Florianopolis-Campeche_Praia-apartamento-SUP-2Q,0,556,3958.93,17,2340.67,2025-09,0.8333,0.5569,25,30
RGF1211,Salvador-Flamengo-apartamento-TOP-1Q,1,11,3231.82,27,3172.8,2025-09,0.8621,0.568,25,30
RTBB1361,Florianopolis-Canasvieiras_Meio-apartamento-SIM-1Q,3,677,1479.49,22,1211.78,2025-09,0.7037,0.3788,19,30
SGS0106,Florianopolis-Beira_Mar-apartamento-SUP-1Q,0,20,2337.78,25,3383.0,2025-09,0.6333,0.5485,19,30
TCO0210,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,0,208,2321.9,76,1965.48,2025-09,0.8,0.587,24,30
CET1604,Balneario_Camboriu-Centro-apartamento-TOP-2Q,0,362,6303.83,26,3897.07,2025-09,1.0,0.5212,30,30
CPN0303,Florianopolis-Centrao-apartamento-TOP-2Q,0,115,5543.74,12,5096.79,2025-09,0.9,0.5147,27,30
EKD0397,Balneario_Picarras-Geral-casa-SUP-3Q,0,40,2649.17,11,1530.0,2025-09,0.7333,0.2152,22,30
EME0218,Brasilia-Asa_Norte-apartamento-SUP-1Q,0,369,3098.32,100,3470.11,2025-09,0.7,0.7093,21,30
IFT1405,Itapema-Meia_Praia-Norte-apartamento-TOP-1Q,0,279,530.24,23,1858.91,2025-09,0.0667,0.3237,2,30
ILC3505,Especial-ILC-hotel-TOP-1Q,0,1477,7552.91,27,7153.6,2025-09,0.8333,0.7981,25,30
MMD0604,Ilheus-Sul-apartamento-SUP-2Q,0,101,2622.28,18,2399.79,2025-09,0.6,0.3683,18,30
OMC1303,Itapema-Praia_Centro-apartamento-JR-2Q,0,110,1578.78,10,1768.19,2025-09,0.5667,0.2825,17,30
PGO0205,Pocos_de_Caldas-Geral-apartamento-SUP-1Q,0,266,1405.5,29,1625.33,2025-09,0.3667,0.3768,11,30
PSO1006,Penha-Beto_Carrero-apartamento-SUP-1Q,1,35,2890.87,20,1865.2,2025-09,0.9655,0.5162,28,30
PSOB0512,Penha-Beto_Carrero-apartamento-SUP-1Q,0,38,2416.67,20,1865.2,2025-09,0.5,0.5162,15,30
RAS175,Campos_do_Jordao-Capivari_Centro-casa-SUP-3Q,7,774,4266.82,20,4999.1,2025-09,0.5217,0.2811,12,30
RBM207,Cabo_Frio-Centro-apartamento-JR-3Q,12,798,1848.4,72,2091.27,2025-09,0.2778,0.3755,5,30
RLZ0301,Florianopolis-Itacorubi-apartamento-TOP-2Q,0,95,6160.18,18,1393.21,2025-09,0.9667,0.4098,29,30
SMT0529,Salvador-Boca_do_Rio-apartamento-TOP-1Q,1,151,2830.01,11,3410.2,2025-09,0.7586,0.6689,22,30
VAC0201,Barra_Velha-Tabuleiro-apartamento-SUP-2Q,2,375,632.94,58,1108.45,2025-09,0.25,0.2035,7,30
VST028,Especial-VST-casa-TOP-1Q,0,115,4128.49,35,2529.48,2025-09,0.6,0.1819,18,30
ATP0001,Porto_Seguro-Pitinga-casa-SUP-4Q,11,146,4653.44,7,3441.41,2025-09,0.5789,0.1961,11,30
CAS014,Florianopolis-Estreito-apartamento-JR-2Q,1,502,1931.54,14,1647.96,2025-09,0.6207,0.3495,18,30
CCU203,Florianopolis-Praia_Brava-apartamento-JR-2Q,0,1131,1634.75,7,2282.25,2025-09,0.4333,0.2405,13,30
DOV108,Florianopolis-Ingleses_Norte-apartamento-SUP-2Q,1,784,3941.44,29,2481.79,2025-09,0.6897,0.4084,20,30
ECF0306,Cabo_Frio-Centro-apartamento-JR-2Q,2,356,2789.58,101,2681.75,2025-09,0.7857,0.4993,22,30
EIO6031,Itapema-Meia_Praia-Norte-apartamento-JR-3Q,5,698,2045.8,15,1683.0,2025-09,0.92,0.2894,23,30
LIV1704,Salvador-Graca-apartamento-SUP-1Q,0,60,3241.63,37,2440.59,2025-09,0.8667,0.502,26,30
MHFB0506,Itapema-Canto_Praia-apartamento-SUP-1Q,0,396,2466.79,12,1214.13,2025-09,0.8333,0.3234,25,30
NBL0910,Porto_Alegre-Jardim_Botanico-apartamento-SUP-1Q,0,641,1666.4,55,2665.6,2025-09,0.5,0.6023,15,30
NWT0605,Especial-NWT-apartamento-TOP-1Q,0,154,4928.18,34,4405.55,2025-09,0.8333,0.6132,25,30
ONJ2612,Sao_Paulo-Moema-apartamento-TOP-1Q,6,212,3076.9,93,4289.6,2025-09,0.75,0.7089,18,30
PAN0301,Salvador-Barra-apartamento-SUP-2Q,2,353,3540.61,26,3394.21,2025-09,0.7143,0.6539,20,30
PSJ0304,Florianopolis-Jurere_Tradicional-apartamento-SUP-2Q,0,255,3812.84,26,3717.26,2025-09,0.8667,0.4424,26,30
RSU3842,Penha-Longe-apartamento-SUP-3Q,2,242,2691.84,10,2638.69,2025-09,0.75,0.342,21,30
SJS0001,Florianopolis-Ingleses_Centro-apartamento-JR-1Q,0,312,1306.88,16,1948.2,2025-09,0.6,0.5526,18,30
SLC0103,Florianopolis-Rio_Vermelho-apartamento-JR-1Q,0,224,0.0,15,1883.24,2025-09,0.0,0.5766,0,30
TCO0709,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,0,213,3079.6,76,1965.48,2025-09,1.0,0.587,30,30
TCO0811,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,1,438,2454.71,76,1965.48,2025-09,0.8966,0.587,26,30
TRS0006,Penha-Beto_Carrero-casa-SUP-1Q,0,103,1927.17,23,1653.55,2025-09,0.6333,0.4482,19,30
TVT1009,Florianopolis-Centrao-apartamento-MASTER-1Q,0,528,4708.17,41,3426.33,2025-09,0.8667,0.51,26,30
TXP1803,Goiania-Central-apartamento-SUP-1Q,0,410,3396.7,140,2762.08,2025-09,0.9333,0.6003,28,30
ALT0402,Gramado-Geral-apartamento-TOP-3Q,0,81,4852.96,14,7108.55,2025-09,0.5333,0.4341,16,30
BLI1801,Goiania-Sul-apartamento-TOP-2Q,3,300,4204.92,59,4126.75,2025-09,0.8148,0.5098,22,30
CAH014,Ubatuba-Tenorio-apartamento-JR-2Q,0,431,3169.42,36,1983.48,2025-09,0.8333,0.4047,25,30
CAN304,Bombinhas-Bombas-apartamento-JR-2Q,0,1033,1796.54,19,1216.78,2025-09,0.7667,0.2608,23,30
DME025,Florianopolis-Jurere_Internacional-casa-SUP-4Q,8,146,7083.63,12,8350.47,2025-09,0.9091,0.4381,20,30
DPA210,Aguas_Claras-Geral-apartamento-SUP-1Q,1,536,3898.5,102,2105.63,2025-09,1.0,0.5929,29,30
EEP0901,Guarapari-Centro-apartamento-SUP-2Q,0,54,2955.82,16,2117.79,2025-09,0.7,0.3522,21,30
EEP1101,Guarapari-Centro-apartamento-SUP-2Q,0,54,3039.0,16,2117.79,2025-09,0.8667,0.3522,26,30
FLO001,Porto_Seguro-Pataxos-casa-SUP-2Q,0,355,0.0,16,2888.36,2025-09,0.0,0.5676,0,30
HAI0702,Salvador-Centro-apartamento-JR-1Q,2,305,2454.69,26,1614.9,2025-09,0.75,0.5602,21,30
ILC1406,Especial-ILC-hotel-JR-1Q,0,1104,8057.37,15,4134.37,2025-09,1.0,0.5328,30,30
JBV124,Especial-JBV-hotel-JR-1Q,4,1867,4433.77,25,4134.37,2025-09,0.7308,0.5455,19,30
LNB502,Porto_Belo-Geral-apartamento-SUP-3Q,2,467,1227.76,20,2520.42,2025-09,0.1429,0.3052,4,30
MHF2107,Itapema-Canto_Praia-apartamento-TOP-1Q,5,298,0.0,14,993.99,2025-09,0.0,0.3113,0,30
PSOB0607,Penha-Beto_Carrero-apartamento-SUP-1Q,0,32,2060.92,20,1865.2,2025-09,0.6,0.5162,18,30
RGN0203,Florianopolis-Ingleses_Centro-apartamento-SUP-2Q,2,286,3289.24,8,2082.39,2025-09,0.9286,0.3518,26,30
SMT0805,Salvador-Boca_do_Rio-apartamento-TOP-1Q,0,178,3976.93,11,3410.2,2025-09,0.7667,0.6689,23,30
SMT0931,Salvador-Boca_do_Rio-apartamento-TOP-1Q,1,178,2694.11,11,3410.2,2025-09,0.6552,0.6689,19,30
TCO0611,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,0,430,2450.2,76,1965.48,2025-09,0.8333,0.587,25,30
TXP0207,Goiania-Central-apartamento-SUP-1Q,0,711,3025.73,140,2762.08,2025-09,0.6667,0.6003,20,30
UML0101,Bombinhas-Mariscal-apartamento-TOP-2Q,0,255,2396.25,11,2043.83,2025-09,0.5667,0.1855,17,30
VLPC0103,Mata_de_Sao_Joao-Praia_do_Forte-apartamento-SUP-2Q,2,200,4159.86,21,5255.55,2025-09,0.6071,0.4912,17,30
AAP1405,Salvador-Caminho_Das_Arvores-apartamento-SUP-1Q,1,164,3457.45,45,3045.97,2025-09,0.8621,0.6811,25,30
BLN0802,Porto_Belo-Geral-apartamento-SUP-2Q,1,636,3071.87,16,1604.5,2025-09,0.8966,0.2647,26,30
CPR0108,Marau-Barra_Grande-apartamento-SUP-1Q,0,467,0.0,11,3289.59,2025-09,0.0,0.4313,0,30
CSD0403,Bombinhas-Bombas-apartamento-SUP-3Q,7,409,2271.73,12,2292.11,2025-09,0.6522,0.2919,15,30
DAC0202,Florianopolis-Estreito-apartamento-SUP-1Q,0,40,2011.19,21,1917.14,2025-09,0.6667,0.4739,20,30
EFE0803,Guarapari-Praia_do_Morro-apartamento-SUP-3Q,10,570,2455.72,54,3312.94,2025-09,0.8,0.4526,16,30
ERN0503,Ilheus-Sul-apartamento-SUP-2Q,0,334,672.57,18,2399.79,2025-09,0.1667,0.3683,5,30
HBA0309,Salvador-Barra-apartamento-TOP-1Q,0,374,4426.04,107,3680.83,2025-09,0.8667,0.5978,26,30
IBC0205,Florianopolis-Campeche_Praia-apartamento-TOP-2Q,7,248,4772.86,65,4262.84,2025-09,0.8696,0.4672,20,30
ILC1306,Especial-ILC-hotel-JR-1Q,4,950,6272.61,15,4134.37,2025-09,0.8846,0.5328,23,30
ILC4107,Especial-ILC-hotel-TOP-1Q,7,362,4391.03,27,7153.6,2025-09,0.7826,0.7981,18,30
ILH310,Florianopolis-Canasvieiras_Perto-apartamento-SUP-2Q,0,30,4068.98,13,3226.32,2025-09,0.9333,0.4333,28,30
NNG0102,Florianopolis-Novo_Campeche-apartamento-TOP-2Q,0,245,7362.82,42,4773.39,2025-09,0.8667,0.5074,26,30
NWT1023,Especial-NWT-apartamento-TOP-1Q,0,138,6290.0,34,4405.55,2025-09,0.9,0.6132,27,30
PRJ001,Imbituba-Praia_do_Rosa-casa-SIM-1Q,0,1180,206.1,54,1292.48,2025-09,0.1,0.3235,3,30
PSO0610,Penha-Beto_Carrero-apartamento-SUP-1Q,0,32,2037.01,20,1865.2,2025-09,0.6667,0.5162,20,30
PTJ203,Florianopolis-Jurere_Tradicional-apartamento-TOP-2Q,3,550,5529.99,15,5839.5,2025-09,0.8148,0.489,22,30
RHL0305,Florianopolis-Ingleses_Centro-apartamento-TOP-3Q,7,207,3087.06,34,3474.5,2025-09,0.6957,0.4322,16,30
RPB037,Florianopolis-Cachoeira_Bom_Jesus-apartamento-JR-2Q,8,784,2180.46,7,1170.82,2025-09,0.7273,0.1721,16,30
STCY101,Florianopolis-Cachoeira_Bom_Jesus-apartamento-JR-1Q,0,500,1021.66,9,759.13,2025-09,0.5,0.2172,15,30
VST017,Especial-VST-casa-TOP-1Q,0,62,2874.4,35,2529.48,2025-09,0.4,0.1819,12,30
ACG302,Florianopolis-Canasvieiras_Perto-apartamento-JR-1Q,0,551,2097.69,18,911.45,2025-09,0.7333,0.2937,22,30
ADE0003,Salvador-Barra-apartamento-SUP-1Q,15,83,0.0,201,2862.8,2025-09,0.0,0.5422,0,30
APC0207,Florianopolis-Itacorubi-apartamento-TOP-1Q,3,158,1049.33,25,1825.82,2025-09,0.2593,0.4818,7,30
CCA201,Florianopolis-Canajure-apartamento-SUP-3Q,5,1927,3620.7,13,2593.71,2025-09,0.76,0.3186,19,30
CCB103,Florianopolis-Jurere_Internacional-apartamento-SUP-3Q,5,1390,2670.06,18,5717.84,2025-09,0.4,0.5117,10,30
ETPA1103,Porto_Belo-Geral-apartamento-SUP-2Q,0,185,3540.44,16,1604.5,2025-09,0.8,0.2647,24,30
GBA1104,Sao_Paulo-Campo_Belo-apartamento-SUP-1Q,0,112,2717.13,54,3881.95,2025-09,0.6667,0.7357,20,30
HMA0305,Sao_Paulo-Mariana-apartamento-SUP-1Q,1,375,2916.52,163,3141.65,2025-09,0.7586,0.6158,22,30
ILC3401,Especial-ILC-hotel-TOP-1Q,0,1285,7466.16,27,7153.6,2025-09,0.7667,0.7981,23,30
ILC3503,Especial-ILC-hotel-TOP-1Q,1,747,8327.4,27,7153.6,2025-09,0.8621,0.7981,25,30
JRE417,Porto_Alegre-Cidade_Baixa-apartamento-SUP-1Q,0,717,2950.97,32,2718.86,2025-09,0.7333,0.5972,22,30
MUT0047,Santa_Cruz_Cabralia-Coroa_Vermelha-apartamento-SUP-2Q,0,188,5450.16,23,2921.45,2025-09,0.9,0.5633,27,30
NWT0611,Especial-NWT-apartamento-TOP-1Q,0,154,5385.79,34,4405.55,2025-09,0.9333,0.6132,28,30
NXO0404,Sao_Paulo-Bela_Vista-apartamento-TOP-1Q,0,168,2168.64,212,4043.15,2025-09,0.4667,0.6725,14,30
OKA110,Florianopolis-Campeche-apartamento-SUP-1Q,1,992,2422.26,21,1528.3,2025-09,0.7931,0.4219,23,30
PDM0208,Sao_Paulo-Madalena-apartamento-TOP-1Q,0,76,5381.58,25,4201.52,2025-09,0.8,0.6459,24,30
PMC0400,Camboriu-Tabuleiro-casa-SUP-3Q,6,52,4317.38,12,4764.6,2025-09,0.875,0.5784,21,30
PRN0001,Imbituba-Praia_do_Rosa-apartamento-JR-1Q,1,115,1195.78,29,1459.88,2025-09,0.4828,0.376,14,30
PSO0709,Penha-Beto_Carrero-apartamento-SUP-1Q,1,59,2897.47,20,1865.2,2025-09,0.8966,0.5162,26,30
RBN1104,Goiania-Sul-apartamento-SUP-2Q,2,475,3851.42,21,3358.69,2025-09,0.6071,0.6355,17,30
RFMB0011,Santa_Cruz_Cabralia-Coroa_Vermelha-apartamento-JR-2Q,0,264,2157.6,11,2345.37,2025-09,0.6667,0.3618,20,30
RSC0102,Florianopolis-Cachoeira_Bom_Jesus-apartamento-SUP-1Q,0,304,2892.3,7,1170.82,2025-09,1.0,0.1721,30,30
TCR0113,Aguas_Claras-Geral-apartamento-JR-1Q,0,383,2880.07,92,2224.85,2025-09,0.9333,0.6102,28,30
