listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,atingimento_meta,grupo_criticidade,falta_meta,dias_necessarios,potencial_max,potencial_realista,score_bruto,score_normalizado,prioridade,status_operacional
CNA005,Especial-CNA-casa-MASTER-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",3,955,10120.0,25,9346.12,2025-09,0.6667,0.5516,18,30,920.5,609.65,23,1.08,berlinda,-773.8799999999992,-1.0,24141.949999999997,19468.434065,50.48040705661808,99.11032028469751,Crítica,🟢 Acima com folga
CNA008,Especial-CNA-casa-MASTER-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",1,955,10136.82,25,9346.12,2025-09,0.5862,0.5516,17,30,650.92,743.11,18,1.08,berlinda,-790.6999999999989,-1.0,23512.8,17977.819476,62.86855689847755,99.644128113879,Crítica,🟢 Acima com folga
PBR0003,Porto_Seguro-Estrada_da_Balsa-casa-TOP-3Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Arraial d ajuda",1,245,7461.06,13,8265.81,2025-09,0.931,0.5484,27,30,510.6,629.14,7,0.9,berlinda,804.7499999999991,2.0,11865.04,11561.16538,30.62618273345259,96.44128113879003,Crítica,🟢 Abaixo viável
TXP1607,Goiania-Central-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",6,711,2955.55,143,2973.3,2025-09,0.8333,0.6535,20,30,187.4,,0,0.99,berlinda,17.75,0.0,,,,,Baixa,🔴 Abaixo inviável
VGZ0006,Imbituba-Praia_do_Rosa-casa-SUP-1Q,Carteira 6,SC,"Imbituba, SC","Imbituba, SC, Ibiraquera",3,559,1763.2,58,2136.28,2025-09,0.5926,0.3702,16,30,173.73,124.61,18,0.83,berlinda,373.08000000000015,3.0,4006.1800000000003,3092.389948,7.253964648828809,48.754448398576514,Baixa,🟢 Abaixo viável
WAL0714,Sao_Paulo-Butanta-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Butantã",4,49,4278.6,27,4486.68,2025-09,1.0,0.7822,26,30,213.9,217.73,11,0.95,berlinda,208.07999999999993,1.0,6673.63,6673.63,10.09772446441466,64.05693950177937,Média,🟢 Abaixo viável
BLSA1655,Goiania-Central-apartamento-TOP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Marista",2,626,3363.14,49,3075.47,2025-09,0.8571,0.601,24,30,,189.43,28,1.09,berlinda,-287.6700000000001,-1.0,8667.18,7909.2326840000005,17.718699288238877,86.47686832740213,Crítica,🟢 Acima com folga
MCB0706,Balneario_Picarras-Geral-apartamento-SUP-2Q,Carteira 6,SC,"Balneário Piçarras, SC","Balneário Piçarras, SC, Itacolomi",1,321,1046.83,49,1047.22,2025-09,0.4138,0.2325,12,30,135.0,137.5,18,1.0,berlinda,0.39000000000010004,1.0,3521.83,2070.9849999999997,0.0512070052138173,28.647686832740217,Baixa,🟢 Acima com folga
AIR1507,Porto_Alegre-Menino_Deus-apartamento-TOP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Praia de Belas",2,578,2650.08,29,2764.03,2025-09,0.4286,0.6424,12,30,333.0,333.0,22,0.96,berlinda,113.95000000000027,1.0,9976.08,5790.0036,13.72826995365466,79.35943060498221,Média,🟢 Abaixo viável
BIA035,Sao_Paulo-Moema-apartamento-TOP-2Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Indianópolis",3,369,7594.9,20,7274.72,2025-09,0.8519,0.7784,23,30,390.43,285.27,15,1.04,berlinda,-320.1799999999994,-1.0,11873.949999999999,11240.222694999999,12.555500225438202,75.80071174377224,Média,🟢 Acima com folga
SSG0320,Florianopolis-UFSC-apartamento-TOP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Córrego Grande",6,381,1759.41,16,1780.07,2025-09,0.5417,0.6048,13,30,241.2,302.12,26,0.99,berlinda,20.659999999999854,1.0,9614.53,6014.528504,3.5064908683366145,33.27402135231316,Baixa,🟢 Abaixo viável
CEL1804,Goiania-Central-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,24,2572.31,143,2973.3,2025-09,0.5667,0.6535,17,30,155.43,186.14,21,0.87,berlinda,400.99000000000024,3.0,6481.25,4787.506298,8.367838047511746,53.55871886120996,Média,🟢 Abaixo viável
LOF1405,Sao_Paulo-Pinheiros-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Pinheiros",0,105,3907.81,396,4260.48,2025-09,0.7333,0.6882,22,30,192.2,200.58,26,0.92,berlinda,352.6699999999996,2.0,9122.89,7732.028164,8.301711145223067,52.84697508896797,Média,🟢 Abaixo viável
MSST1401,Goiania-Leste-apartamento-TOP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Jardim Goiás",0,706,4048.28,19,4506.15,2025-09,0.7333,0.6784,22,30,189.0,200.25,24,0.9,berlinda,457.86999999999944,3.0,8854.28,7572.5198,6.782468959089236,45.37366548042704,Baixa,🟢 Abaixo viável
NEB0103,Blumenau-Central-apartamento-SUP-2Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Velha",6,340,2325.18,45,2355.26,2025-09,0.7917,0.567,19,30,765.0,233.36,14,0.99,berlinda,30.080000000000382,1.0,5592.219999999999,4911.695568,2.9803371177704743,32.20640569395018,Baixa,🟢 Abaixo viável
RVR0506,Florianopolis-UFSC-apartamento-SUP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Pantanal",3,662,2199.93,39,2601.66,2025-09,0.5926,0.6281,16,30,227.12,188.0,13,0.85,berlinda,401.73,3.0,4643.93,3648.2443999999996,9.676544975131264,61.56583629893239,Média,🟢 Abaixo viável
CZZ0302,Urubici-Geral-apartamento-SUP-1Q,Especial,SC,"Urubici, SC","Urubici, SC, Centro",0,167,1807.45,53,2181.1,2025-09,0.4,0.2595,12,30,211.44,186.62,21,0.83,berlinda,373.64999999999986,3.0,5726.47,3375.058,10.656788317821281,67.25978647686833,Média,🟢 Abaixo viável
ESS0505,Goiania-Leste-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Alto da Glória",0,711,3079.13,80,2826.36,2025-09,0.8667,0.6358,26,30,173.31,146.33,18,1.09,berlinda,-252.76999999999998,-1.0,5713.07,5361.965798,13.08673845511541,77.75800711743773,Média,🟢 Acima com folga
NFE0708,Curitiba-Centro-apartamento-SUP-1Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Centro",0,61,2210.67,254,2538.28,2025-09,0.5333,0.6524,16,30,163.4,184.23,26,0.87,berlinda,327.6100000000001,2.0,7000.65,4765.166334,11.889072580645164,72.59786476868328,Média,🟢 Abaixo viável
NWT0423,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,276,4616.77,33,4282.3,2025-09,0.7333,0.6542,22,30,291.09,280.17,18,1.08,berlinda,-334.47000000000025,-1.0,9659.830000000002,8314.845898,21.88274055997947,92.17081850533808,Crítica,🟢 Acima com folga
RFS205,Florianopolis-Canasvieiras_Meio-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,511,2064.81,10,2388.61,2025-09,0.6,0.3739,18,30,183.48,180.78,9,0.86,berlinda,323.8000000000002,2.0,3691.83,3041.022,12.253269474715426,75.08896797153025,Média,🟢 Abaixo viável
VLP0109,Mata_de_Sao_Joao-Praia_do_Forte-apartamento-SUP-2Q,Carteira 2,BA,"Mata de São João, BA","Mata de São João, BA, Praia do Forte",1,299,4697.08,26,4669.65,2025-09,0.7241,0.5478,21,30,307.17,273.16,19,1.01,berlinda,-27.43000000000029,-0.0,9887.12,8455.187964,-1.604569678669725,25.800711743772244,Baixa,🟢 Acima com folga
VST012,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos pinheiros",6,819,2775.35,36,2529.96,2025-09,0.5417,0.2014,13,30,269.25,221.47,19,1.1,berlinda,-245.38999999999987,-1.0,6983.280000000001,5054.785680999999,21.481178872393226,91.63701067615658,Crítica,🟢 Acima com folga
CUR0905,Florianopolis-Itacorubi-apartamento-SUP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Itacorubi",3,33,2649.02,13,2802.96,2025-09,1.0,0.7419,27,30,172.52,160.0,8,0.95,berlinda,153.94000000000005,1.0,3929.02,3929.02,8.787282016154354,56.405693950177934,Média,🟢 Abaixo viável
ILC3315,Especial-ILC-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",4,1183,6443.33,27,7048.76,2025-09,0.9231,0.8433,24,30,434.27,440.54,13,0.91,berlinda,605.4300000000003,2.0,12170.35,11729.942162,18.919365406113993,88.96797153024912,Crítica,🟢 Abaixo viável
JDA402,Balneario_Camboriu-Longe-apartamento-SUP-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Nações",1,798,2735.78,10,2950.7,2025-09,0.6897,0.4615,20,30,221.85,189.94,18,0.93,berlinda,214.91999999999962,2.0,6154.700000000001,5093.809124,6.917325515979248,46.263345195729535,Baixa,🟢 Abaixo viável
LDN201,Cabo_Frio-Centro-apartamento-JR-3Q,Carteira 4,RJ,"Cabo Frio, RJ","Cabo Frio, RJ, Braga",12,572,2187.98,77,2090.05,2025-09,0.6667,0.4437,12,30,294.07,242.5,4,1.05,berlinda,-97.92999999999984,-0.0,3157.98,2834.679,-11.362419559340665,9.252669039145907,Baixa,🟢 Acima com folga
MZD0308,Cabo_Frio-Centro-apartamento-SUP-2Q,Carteira 4,RJ,"Cabo Frio, RJ","Cabo Frio, RJ, Centro",5,322,3151.43,84,3736.87,2025-09,0.88,0.5934,22,30,287.68,232.87,8,0.84,berlinda,585.44,3.0,5014.389999999999,4790.8348,12.160927264439666,74.55516014234875,Média,🟢 Abaixo viável
EPF202,Balneario_Camboriu-Centro-apartamento-JR-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,803,2201.58,40,2217.55,2025-09,0.6667,0.4214,20,30,190.5,162.54,13,0.99,berlinda,15.970000000000255,1.0,4314.6,3610.3304339999995,1.1705548014701097,30.071174377224196,Baixa,🟢 Abaixo viável
ILC2203,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1910,4539.2,17,5034.14,2025-09,0.5333,0.5746,16,30,487.78,491.57,14,0.9,berlinda,494.9400000000005,2.0,11421.18,8209.359934,24.16476854040613,93.59430604982207,Crítica,🟢 Abaixo viável
LAR0406,Gramado-Centro-apartamento-TOP-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Vila Suiça",6,620,4617.8,57,4304.82,2025-09,0.7083,0.4513,17,30,486.54,407.44,9,1.07,berlinda,-312.9800000000005,-0.0,8284.76,7215.107768,-29.62274176388332,1.601423487544484,Baixa,🟢 Acima com folga
SOL0404,Salvador-Costa_Azul-apartamento-SUP-1Q,Especial,BA,"Salvador, BA","Salvador, BA, Costa Azul",2,105,2734.17,36,2582.26,2025-09,0.7857,0.6776,22,30,158.4,145.88,24,1.06,berlinda,-151.90999999999985,-1.0,6235.29,5484.999984,8.581874327139783,54.62633451957295,Média,🟢 Acima com folga
JSR112,Florianopolis-Jurere_Tradicional-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",1,1736,2650.68,11,3166.63,2025-09,0.6897,0.5318,20,30,156.8,224.33,9,0.84,berlinda,515.9500000000003,3.0,4669.65,4043.163609,12.18362144193249,74.91103202846975,Média,🟢 Abaixo viável
PSD202,Florianopolis-Jurere_Tradicional-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",3,1929,1535.46,11,1703.19,2025-09,0.6667,0.3696,18,30,128.75,142.18,22,0.9,berlinda,167.73000000000002,2.0,4663.42,3620.870932,7.000936889014144,47.15302491103203,Baixa,🟢 Abaixo viável
AQT0604,Itapema-Praia_Itapema-apartamento-TOP-3Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Morretes",8,61,2475.37,19,2957.71,2025-09,0.7273,0.4081,16,30,225.0,245.58,26,0.84,berlinda,482.34000000000015,2.0,8860.45,7119.238683999999,20.024454256840606,90.2135231316726,Crítica,🟢 Abaixo viável
NOR0203,Brasilia-Asa_Norte-apartamento-SUP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Asa Norte",0,706,3275.9,98,3478.4,2025-09,0.8,0.7543,24,30,185.33,198.0,23,0.94,berlinda,202.5,2.0,7829.9,6919.1,5.763425712971481,40.213523131672595,Baixa,🟢 Abaixo viável
NWT1320,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",6,11,4225.5,33,4282.3,2025-09,0.7917,0.6542,19,30,287.16,318.8,5,0.99,berlinda,56.80000000000018,1.0,5819.5,5487.4698,4.228531396679368,34.69750889679715,Baixa,🟢 Abaixo viável
PRV1003,Salvador-Barra-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",2,326,2616.43,203,2862.8,2025-09,0.6786,0.5837,19,30,171.3,164.56,9,0.91,berlinda,246.37000000000035,2.0,4097.469999999999,3621.4637439999997,7.0809429928741165,47.686832740213525,Baixa,🟢 Abaixo viável
VGA1002,Itapema-Praia_Centro-apartamento-TOP-3Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Itapema",6,551,2869.86,8,2857.49,2025-09,0.7083,0.3082,17,30,295.13,248.0,4,1.0,berlinda,-12.370000000000346,-0.0,3861.86,3572.4936000000002,-1.0735855593545685,26.868327402135233,Baixa,🟢 Acima com folga
VGZ0005,Imbituba-Praia_do_Rosa-casa-SUP-1Q,Carteira 6,SC,"Imbituba, SC","Imbituba, SC, Ibiraquera",1,559,1897.12,58,2136.28,2025-09,0.6207,0.3702,18,30,144.38,141.2,15,0.89,berlinda,239.1600000000003,2.0,4015.12,3211.7626,7.903784148145383,51.42348754448398,Média,🟢 Abaixo viável
CAV0411,Recife-Boa_Viagem-Bairro-apartamento-JR-1Q,Carteira 2,PE,"Recife, PE","Recife, PE, Boa Viagem",0,166,3092.5,37,3026.81,2025-09,1.0,0.8314,30,30,156.61,156.31,13,1.02,berlinda,-65.69000000000005,-0.0,5124.53,5124.53,-3.39235165074782,21.88612099644128,Baixa,🟢 Acima com folga
MHF1909,Itapema-Canto_Praia-apartamento-TOP-2Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,242,2526.68,12,2525.58,2025-09,0.5,0.3191,15,30,259.43,216.08,13,1.0,berlinda,-1.099999999999909,-0.0,5335.719999999999,3931.2,-0.09411224352425199,27.935943060498218,Baixa,🟢 Acima com folga
TPS103,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,929,2203.74,20,2397.6,2025-09,0.7,0.5347,21,30,147.7,153.11,9,0.92,berlinda,193.86000000000013,2.0,3581.73,3168.3329999999996,6.189920045045051,42.704626334519574,Baixa,🟢 Abaixo viável
VPS111,Guara-Geral-apartamento-JR-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Zona Industrial Guará",1,573,2367.02,37,2162.4,2025-09,0.6897,0.7218,20,30,185.44,160.0,15,1.09,berlinda,-204.6199999999999,-1.0,4767.02,4022.3,15.14021457639659,82.20640569395017,Crítica,🟢 Acima com folga
CPK1009,Ilheus-Sul-apartamento-MASTER-2Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, Nossa Senhora da Vitória",6,255,5622.38,7,6701.4,2025-09,1.0,0.7765,24,30,332.0,297.95,19,0.84,berlinda,1079.0199999999995,4.0,11283.43,11283.43,11.993538999313571,73.48754448398577,Média,🟢 Abaixo viável
CPM0303,Sao_Paulo-Pinheiros-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Pinheiros",1,125,4029.08,396,4260.48,2025-09,0.8621,0.6882,25,30,199.44,206.95,22,0.95,berlinda,231.39999999999964,2.0,8581.98,7954.13509,5.620051027114307,39.32384341637011,Baixa,🟢 Abaixo viável
ELF0407,Bombinhas-Bombas-apartamento-SUP-1Q,Especial,SC,"Bombinhas, SC","Bombinhas, SC, José Amândio",0,111,1491.45,22,1500.51,2025-09,0.3333,0.2446,10,30,228.0,236.77,26,0.99,berlinda,9.059999999999945,1.0,7647.47,3543.2514659999997,1.429604734390299,30.2491103202847,Baixa,🟢 Abaixo viável
MDO201,Florianopolis-Jurere_Tradicional-apartamento-JR-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,880,3883.62,13,4738.75,2025-09,0.7,0.4272,21,30,257.65,207.85,13,0.82,berlinda,855.1300000000001,5.0,6585.67,5775.055,7.501504426272753,49.644128113879006,Baixa,🟢 Abaixo viável
OCB0204,Salvador-Barra-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",0,46,3582.09,109,3833.63,2025-09,0.7667,0.6343,23,30,,215.31,29,0.93,berlinda,251.53999999999996,2.0,9826.08,8369.357133000001,7.063680819484404,47.50889679715303,Baixa,🟢 Abaixo viável
RFM0035,Santa_Cruz_Cabralia-Coroa_Vermelha-apartamento-SUP-2Q,Carteira 2,BA,"Santa Cruz Cabrália, BA","Santa Cruz Cabrália, BA, Coroa Vermelha",3,180,2702.15,28,2699.67,2025-09,0.7037,0.6556,19,30,239.0,246.5,12,1.0,berlinda,-2.480000000000018,-0.0,5660.15,4783.694600000001,-0.22644249111928658,27.75800711743772,Baixa,🟢 Acima com folga
SSG0225,Florianopolis-UFSC-apartamento-TOP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Córrego Grande",3,860,1587.15,16,1780.07,2025-09,0.3704,0.6048,10,30,,300.31,29,0.89,berlinda,192.91999999999985,1.0,10296.14,4812.959896,32.54692523327732,96.97508896797153,Crítica,🟢 Abaixo viável
TCO1216,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",1,438,2170.86,75,2131.42,2025-09,0.7586,0.6172,22,30,136.29,125.43,14,1.02,berlinda,-39.440000000000055,-0.0,3926.88,3502.976772,-2.3209687438421365,23.665480427046262,Baixa,🟢 Acima com folga
TXP1410,Goiania-Central-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,718,3030.42,143,2973.3,2025-09,0.7,0.6535,21,30,164.22,183.23,22,1.02,berlinda,-57.11999999999989,-0.0,7061.48,5852.162,-3.520027444253852,21.70818505338078,Baixa,🟢 Acima com folga
CLE1202,Porto_Belo-Geral-apartamento-TOP-3Q,Carteira 6,SC,"Porto Belo, SC","Porto Belo, SC, Perequê",3,370,3960.21,9,4132.91,2025-09,0.8148,0.2547,22,30,247.26,208.83,12,0.96,berlinda,172.69999999999982,1.0,6466.17,6002.066208,8.726282691856333,55.693950177935946,Média,🟢 Abaixo viável
IPT0141,Balneario_Camboriu-Centro-apartamento-TOP-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",2,392,4104.1,26,3897.07,2025-09,0.8929,0.5666,25,30,238.35,305.45,11,1.05,berlinda,-207.0300000000002,-0.0,7464.05,7104.199355000001,-16.226886737985218,5.338078291814947,Baixa,🟢 Acima com folga
RFM0007,Santa_Cruz_Cabralia-Coroa_Vermelha-apartamento-SUP-2Q,Carteira 2,BA,"Santa Cruz Cabrália, BA","Santa Cruz Cabrália, BA, Coroa Vermelha",0,215,2949.48,28,2699.67,2025-09,0.8667,0.6556,26,30,184.86,242.23,22,1.09,berlinda,-249.80999999999995,-1.0,8278.539999999999,7568.176302,22.4143974263521,92.52669039145907,Crítica,🟢 Acima com folga
RUC0001,Bombinhas-Mariscal-casa-JR-2Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Canto Grande",0,271,986.3,17,930.75,2025-09,0.4333,0.2339,13,30,112.67,119.09,22,1.06,berlinda,-55.549999999999955,-0.0,3606.2799999999997,2121.537334,-7.107654579640068,17.437722419928825,Baixa,🟢 Acima com folga
SPJ0101,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,150,3742.77,15,3792.7,2025-09,0.8667,0.5025,26,30,202.78,227.5,8,0.99,berlinda,49.929999999999836,1.0,5562.77,5320.164,2.9949837846389027,32.38434163701068,Baixa,🟢 Abaixo viável
SPJ0301,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,457,3520.35,15,3792.7,2025-09,0.8,0.5025,24,30,214.43,207.0,8,0.93,berlinda,272.3499999999999,2.0,5176.35,4845.15,7.432231655548818,49.46619217081851,Baixa,🟢 Abaixo viável
SRL002,Balneario_Camboriu-Centro-apartamento-JR-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,553,2141.16,40,2217.55,2025-09,0.7667,0.4214,23,30,118.44,142.23,22,0.97,berlinda,76.39000000000033,1.0,5270.219999999999,4540.2103019999995,4.899528623931837,37.36654804270463,Baixa,🟢 Abaixo viável
TPS202,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,776,1990.3,20,2397.6,2025-09,0.6667,0.5347,20,30,150.58,176.92,12,0.83,berlinda,407.29999999999995,3.0,4113.34,3405.7307679999994,10.018284395506615,63.70106761565836,Média,🟢 Abaixo viável
BPM1309,Salvador-Barra-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",1,510,2803.26,203,2862.8,2025-09,0.7931,0.5837,23,30,198.73,155.25,16,0.98,berlinda,59.539999999999964,1.0,5287.26,4773.3204000000005,3.22886160402403,33.096085409252666,Baixa,🟢 Abaixo viável
ETC0028,Florianopolis-Centrao-apartamento-SUP-3Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,119,5062.76,22,5385.11,2025-09,0.7667,0.6007,23,30,406.85,330.75,16,0.94,berlinda,322.34999999999945,1.0,10354.76,9120.1364,19.798530113590964,89.85765124555161,Crítica,🟢 Abaixo viável
JBN0043,Sao_Paulo-Brooklin-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Brooklin",0,255,3231.75,121,3639.95,2025-09,0.7,0.6747,21,30,189.0,193.81,26,0.89,berlinda,408.1999999999998,3.0,8270.810000000001,6759.092000000001,7.2449018988356055,48.39857651245551,Baixa,🟢 Abaixo viável
MHF1409,Itapema-Canto_Praia-apartamento-TOP-2Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",4,383,2700.3,12,2525.58,2025-09,0.6154,0.3191,16,30,241.29,213.63,16,1.07,berlinda,-174.72000000000025,-0.0,6118.38,4803.786432,-14.778955170693486,6.049822064056939,Baixa,🟢 Acima com folga
PDL005,Porto_Seguro-Pataxos-apartamento-JR-2Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Paraíso dos Pataxós",0,483,1884.65,36,1769.7,2025-09,0.5667,0.3805,17,30,276.0,214.84,19,1.06,berlinda,-114.95000000000005,-0.0,5966.610000000001,4197.896731999999,-13.954827371870946,6.583629893238434,Baixa,🟢 Acima com folga
SAT0012,Sao_Paulo-Vila_Olimpia-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Itaim Bibi",3,140,5404.12,278,5892.85,2025-09,0.8889,0.7432,24,30,411.08,338.71,7,0.92,berlinda,488.7300000000005,2.0,7775.09,7511.675233,14.045643305022203,80.0711743772242,Crítica,🟢 Abaixo viável
BCA1804,Salvador-Ondina_Rio_Vermelho-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Ondina",3,115,2594.07,66,2652.08,2025-09,0.7778,0.6502,21,30,195.7,176.3,10,0.98,berlinda,58.00999999999976,1.0,4357.07,3965.3314,3.8562799764712814,33.80782918149466,Baixa,🟢 Abaixo viável
CBLS0102,Brasilia-Vila_Planalto-apartamento-TOP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Setor de Clubes Esportivos Sul",0,116,5898.67,15,5591.32,2025-09,0.9333,0.7428,28,30,299.41,299.4,10,1.05,berlinda,-307.35000000000036,-1.0,8892.67,8692.9702,16.457757738780845,84.51957295373666,Crítica,🟢 Acima com folga
CNB009,Especial-CNB-casa-TOP-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",3,530,5780.88,14,6686.31,2025-09,0.4444,0.6578,12,30,847.5,573.78,23,0.86,berlinda,905.4300000000003,2.0,18977.82,11645.600136000001,38.849352288481995,98.04270462633453,Crítica,🟢 Abaixo viável
EVA105,Florianopolis-Centrao-apartamento-SUP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Centro",2,711,3026.29,119,3201.1,2025-09,0.7857,0.5646,22,30,193.45,175.95,19,0.95,berlinda,174.80999999999995,1.0,6369.34,5652.924384999999,9.608515666489643,60.854092526690394,Média,🟢 Abaixo viável
JBM201,Florianopolis-Jurere_Tradicional-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",9,1910,3262.89,17,3641.82,2025-09,0.9524,0.4566,20,30,223.21,233.83,6,0.9,berlinda,378.9300000000003,2.0,4665.87,4599.088152,12.164961736164893,74.73309608540926,Média,🟢 Abaixo viável
NOA0616,Sao_Paulo-Santo_Amaro-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Santo Amaro",1,220,3310.76,126,3568.51,2025-09,0.8276,0.6491,24,30,173.0,175.44,27,0.93,berlinda,257.75,2.0,8047.64,7231.001888,6.3359301220957756,43.238434163701065,Baixa,🟢 Abaixo viável
NWT1115,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,89,4422.58,33,4282.3,2025-09,0.6,0.6542,18,30,317.35,323.25,12,1.03,berlinda,-140.27999999999975,-0.0,8301.58,6749.98,-10.589054947107842,10.320284697508896,Baixa,🟢 Acima com folga
PUQ0208,Sao_Paulo-Pompeia-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Perdizes",0,138,2674.96,61,3124.6,2025-09,0.7,0.5842,21,30,189.0,204.24,29,0.86,berlinda,449.6399999999999,3.0,8597.92,6821.031999999999,9.79693119119247,62.45551601423488,Média,🟢 Abaixo viável
RDS001,Campos_do_Jordao-Vila_Natal-casa-JR-2Q,Carteira 4,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Campos do Jordão",14,570,2180.94,12,2382.76,2025-09,0.625,0.3079,10,30,221.0,209.62,26,0.92,berlinda,201.82000000000016,1.0,7631.0599999999995,5587.265,17.75483405798319,86.83274021352312,Crítica,🟢 Abaixo viável
